date,press,release,identity
2019-11-21,13:36:23.249:,13:36:23.273:,b
2019-11-21,13:36:23.386:,13:36:23.601:,Key.space
2019-11-21,13:36:23.490:,13:36:23.513:,w
2019-11-21,13:36:23.850:,13:36:23.953:,a
2019-11-21,13:36:24.026:,13:36:24.121:,s
2019-11-21,13:36:24.122:,13:36:24.201:,Key.space
2019-11-21,13:36:24.226:,13:36:24.409:,s
2019-11-21,13:36:24.290:,13:36:24.313:,u
2019-11-21,13:36:24.666:,13:36:24.786:,r
2019-11-21,13:36:24.850:,13:36:24.929:,e
2019-11-21,13:36:24.954:,13:36:25.009:,Key.space
2019-11-21,13:36:25.034:,13:36:25.409:,t
2019-11-21,13:36:25.114:,13:36:25.137:,o
2019-11-21,13:36:25.178:,13:36:25.201:,Key.space
2019-11-21,13:36:25.250:,13:36:25.281:,g
2019-11-21,13:36:25.314:,13:36:25.353:,o
2019-11-21,13:36:25.723:,13:36:25.842:,.
2019-11-21,13:36:34.546:,13:36:34.658:,s
2019-11-21,13:36:36.043:,13:36:36.547:,Key.shift
2019-11-21,13:36:36.450:,13:36:36.546:,H
2019-11-21,13:36:36.570:,13:36:36.681:,u
2019-11-21,13:36:36.778:,13:36:36.969:,m
2019-11-21,13:36:36.818:,13:36:36.905:,p
2019-11-21,13:36:36.994:,13:36:37.081:,t
2019-11-21,13:36:37.546:,13:36:37.649:,y
2019-11-21,13:36:37.698:,13:36:37.826:,Key.space
2019-11-21,13:36:37.842:,13:36:38.065:,Key.shift
2019-11-21,13:36:37.898:,13:36:37.946:,D
2019-11-21,13:36:38.066:,13:36:38.113:,u
2019-11-21,13:36:38.226:,13:36:38.369:,m
2019-11-21,13:36:38.282:,13:36:38.329:,p
2019-11-21,13:36:38.370:,13:36:38.441:,p
2019-11-21,13:36:38.482:,13:36:38.569:,t
2019-11-21,13:36:38.867:,13:36:38.929:,Key.backspace
2019-11-21,13:36:39.002:,13:36:39.161:,Key.backspace
2019-11-21,13:36:39.098:,13:36:39.113:,t
2019-11-21,13:36:39.242:,13:36:39.369:,y
2019-11-21,13:36:39.282:,13:36:39.305:,Key.space
2019-11-21,13:36:39.626:,13:36:39.754:,s
2019-11-21,13:36:39.906:,13:36:40.009:,a
2019-11-21,13:36:40.138:,13:36:40.274:,t
2019-11-21,13:36:40.250:,13:36:40.273:,Key.space
2019-11-21,13:36:40.322:,13:36:40.649:,o
2019-11-21,13:36:40.386:,13:36:40.457:,n
2019-11-21,13:36:40.482:,13:36:40.513:,Key.space
2019-11-21,13:36:40.554:,13:36:40.585:,a
2019-11-21,13:36:40.738:,13:36:40.897:,Key.space
2019-11-21,13:36:40.818:,13:36:40.849:,w
2019-11-21,13:36:40.986:,13:36:41.073:,a
2019-11-21,13:36:41.074:,13:36:41.129:,l
2019-11-21,13:36:41.210:,13:36:41.305:,l
2019-11-21,13:36:41.362:,13:36:41.489:,.
2019-11-21,13:36:41.490:,13:36:41.585:,Key.space
2019-11-21,13:36:41.899:,13:36:42.146:,Key.shift
2019-11-21,13:36:42.147:,13:36:42.193:,h
2019-11-21,13:36:42.148:,13:36:42.169:,u
2019-11-21,13:36:42.314:,13:36:42.577:,m
2019-11-21,13:36:42.410:,13:36:42.433:,p
2019-11-21,13:36:42.506:,13:36:42.529:,t
2019-11-21,13:36:42.859:,13:36:42.921:,Key.backspace
2019-11-21,13:36:43.018:,13:36:43.081:,Key.backspace
2019-11-21,13:36:43.154:,13:36:43.217:,Key.backspace
2019-11-21,13:36:43.290:,13:36:43.409:,Key.backspace
2019-11-21,13:36:43.474:,13:36:43.809:,Key.shift
2019-11-21,13:36:43.731:,13:36:43.762:,Key.backspace
2019-11-21,13:36:43.883:,13:36:44.217:,Key.shift
2019-11-21,13:36:44.026:,13:36:44.153:,H
2019-11-21,13:36:44.090:,13:36:44.129:,U
2019-11-21,13:36:44.434:,13:36:44.513:,m
2019-11-21,13:36:44.738:,13:36:44.801:,Key.backspace
2019-11-21,13:36:44.882:,13:36:44.994:,Key.backspace
2019-11-21,13:36:45.066:,13:36:45.153:,u
2019-11-21,13:36:45.154:,13:36:45.457:,m
2019-11-21,13:36:45.210:,13:36:45.281:,p
2019-11-21,13:36:45.346:,13:36:45.369:,t
2019-11-21,13:36:45.546:,13:36:45.609:,y
2019-11-21,13:36:45.995:,13:36:46.097:,.
2019-11-21,13:36:46.114:,13:36:46.209:,Key.space
2019-11-21,13:36:46.226:,13:36:46.497:,Key.shift
2019-11-21,13:36:46.305:,13:36:46.370:,D
2019-11-21,13:36:46.394:,13:36:46.409:,u
2019-11-21,13:36:46.634:,13:36:46.770:,m
2019-11-21,13:36:47.114:,13:36:47.242:,p
2019-11-21,13:36:47.242:,13:36:47.313:,t
2019-11-21,13:36:47.410:,13:36:47.506:,y
2019-11-21,13:36:47.506:,13:36:47.625:,Key.space
2019-11-21,13:36:47.818:,13:36:47.993:,h
2019-11-21,13:36:47.930:,13:36:47.962:,a
2019-11-21,13:36:48.066:,13:36:48.145:,d
2019-11-21,13:36:48.170:,13:36:48.233:,Key.space
2019-11-21,13:36:48.258:,13:36:48.313:,a
2019-11-21,13:36:48.338:,13:36:48.409:,Key.space
2019-11-21,13:36:48.466:,13:36:48.529:,g
2019-11-21,13:36:48.650:,13:36:48.721:,r
2019-11-21,13:36:48.842:,13:36:48.913:,e
2019-11-21,13:36:49.034:,13:36:49.185:,a
2019-11-21,13:36:49.233:,13:36:49.313:,t
2019-11-21,13:36:49.329:,13:36:49.433:,Key.space
2019-11-21,13:36:49.465:,13:36:49.497:,f
2019-11-21,13:36:49.626:,13:36:49.785:,a
2019-11-21,13:36:49.738:,13:36:49.761:,l
2019-11-21,13:36:49.882:,13:36:49.929:,l
2019-11-21,13:36:50.290:,13:36:50.401:,.
2019-11-21,13:36:50.458:,13:36:50.737:,Key.space
2019-11-21,13:36:50.586:,13:36:50.609:,Key.shift
2019-11-21,13:36:50.665:,13:36:50.714:,A
2019-11-21,13:36:50.738:,13:36:50.817:,l
2019-11-21,13:36:50.913:,13:36:51.009:,l
2019-11-21,13:36:51.026:,13:36:51.281:,Key.space
2019-11-21,13:36:51.082:,13:36:51.137:,t
2019-11-21,13:36:51.161:,13:36:51.185:,h
2019-11-21,13:36:51.361:,13:36:51.457:,Key.space
2019-11-21,13:36:51.529:,13:36:51.609:,k
2019-11-21,13:36:51.681:,13:36:51.889:,i
2019-11-21,13:36:51.770:,13:36:51.817:,n
2019-11-21,13:36:52.106:,13:36:52.185:,Key.backspace
2019-11-21,13:36:52.289:,13:36:52.361:,Key.backspace
2019-11-21,13:36:52.441:,13:36:52.497:,Key.backspace
2019-11-21,13:36:52.585:,13:36:52.706:,Key.backspace
2019-11-21,13:36:52.706:,13:36:52.769:,e
2019-11-21,13:36:52.770:,13:36:52.873:,Key.space
2019-11-21,13:36:52.874:,13:36:52.945:,k
2019-11-21,13:36:53.042:,13:36:53.193:,i
2019-11-21,13:36:53.114:,13:36:53.169:,n
2019-11-21,13:36:53.209:,13:36:53.289:,g
2019-11-21,13:36:53.346:,13:36:53.449:,'
2019-11-21,13:36:53.473:,13:36:53.673:,s
2019-11-21,13:36:53.561:,13:36:53.593:,Key.space
2019-11-21,13:36:53.706:,13:36:53.769:,h
2019-11-21,13:36:53.770:,13:36:53.905:,o
2019-11-21,13:36:53.906:,13:36:53.977:,r
2019-11-21,13:36:54.098:,13:36:54.161:,s
2019-11-21,13:36:54.233:,13:36:54.305:,e
2019-11-21,13:36:54.394:,13:36:54.553:,s
2019-11-21,13:36:54.465:,13:36:54.489:,Key.space
2019-11-21,13:36:54.585:,13:36:54.657:,a
2019-11-21,13:36:54.658:,13:36:54.737:,n
2019-11-21,13:36:54.761:,13:36:54.833:,d
2019-11-21,13:36:55.282:,13:36:55.481:,Key.space
2019-11-21,13:36:55.362:,13:36:55.409:,a
2019-11-21,13:36:55.482:,13:36:55.585:,l
2019-11-21,13:36:55.665:,13:36:56.017:,l
2019-11-21,13:36:55.722:,13:36:55.753:,Key.space
2019-11-21,13:36:55.785:,13:36:55.833:,t
2019-11-21,13:36:55.857:,13:36:55.881:,h
2019-11-21,13:36:56.041:,13:36:56.201:,e
2019-11-21,13:36:56.073:,13:36:56.097:,Key.space
2019-11-21,13:36:56.130:,13:36:56.153:,k
2019-11-21,13:36:56.297:,13:36:56.441:,i
2019-11-21,13:36:56.345:,13:36:56.409:,n
2019-11-21,13:36:56.442:,13:36:56.521:,g
2019-11-21,13:36:56.569:,13:36:56.665:,'
2019-11-21,13:36:56.689:,13:36:56.785:,s
2019-11-21,13:36:56.801:,13:36:56.889:,Key.space
2019-11-21,13:36:56.969:,13:36:57.065:,m
2019-11-21,13:36:57.105:,13:36:57.361:,e
2019-11-21,13:36:57.194:,13:36:57.225:,n
2019-11-21,13:36:57.409:,13:36:57.514:,Key.space
2019-11-21,13:36:57.723:,13:36:58.185:,Key.shift
2019-11-21,13:36:58.098:,13:36:58.161:,C
2019-11-21,13:36:58.209:,13:36:58.385:,o
2019-11-21,13:36:58.289:,13:36:58.305:,u
2019-11-21,13:36:58.521:,13:36:58.625:,l
2019-11-21,13:36:58.649:,13:36:58.745:,d
2019-11-21,13:36:59.194:,13:36:59.273:,n
2019-11-21,13:36:59.410:,13:36:59.545:,'
2019-11-21,13:36:59.609:,13:36:59.841:,t
2019-11-21,13:36:59.722:,13:36:59.745:,Key.space
2019-11-21,13:37:00.226:,13:37:00.402:,p
2019-11-21,13:37:00.426:,13:37:00.577:,u
2019-11-21,13:37:00.506:,13:37:00.529:,t
2019-11-21,13:37:00.601:,13:37:00.673:,Key.space
2019-11-21,13:37:00.746:,13:37:01.402:,Key.shift
2019-11-21,13:37:01.018:,13:37:01.113:,H
2019-11-21,13:37:01.826:,13:37:01.913:,u
2019-11-21,13:37:01.929:,13:37:02.097:,m
2019-11-21,13:37:02.058:,13:37:02.073:,p
2019-11-21,13:37:02.097:,13:37:02.177:,t
2019-11-21,13:37:02.257:,13:37:02.441:,y
2019-11-21,13:37:02.314:,13:37:02.337:,Key.space
2019-11-21,13:37:02.586:,13:37:02.738:,b
2019-11-21,13:37:02.906:,13:37:02.985:,Key.backspace
2019-11-21,13:37:03.001:,13:37:03.081:,t
2019-11-21,13:37:03.121:,13:37:03.257:,o
2019-11-21,13:37:03.185:,13:37:03.225:,g
2019-11-21,13:37:03.362:,13:37:03.473:,e
2019-11-21,13:37:03.489:,13:37:03.649:,t
2019-11-21,13:37:03.674:,13:37:03.825:,h
2019-11-21,13:37:03.746:,13:37:03.777:,e
2019-11-21,13:37:03.897:,13:37:03.969:,r
2019-11-21,13:37:03.994:,13:37:04.073:,Key.space
2019-11-21,13:37:04.113:,13:37:04.185:,a
2019-11-21,13:37:04.281:,13:37:04.338:,g
2019-11-21,13:37:04.458:,13:37:04.689:,a
2019-11-21,13:37:04.513:,13:37:04.673:,i
2019-11-21,13:37:04.553:,13:37:04.673:,n
2019-11-21,13:37:04.786:,13:37:04.905:,.
2019-11-21,13:37:05.121:,13:37:05.185:,Key.enter
2019-11-21,13:37:16.922:,13:37:17.033:,Key.backspace
2019-11-21,13:37:17.066:,13:37:17.273:,Key.shift
2019-11-21,13:37:17.177:,13:37:17.225:,A
2019-11-21,13:37:19.274:,13:37:19.377:,Key.backspace
2019-11-21,13:37:19.610:,13:37:19.706:,a
2019-11-21,13:37:33.634:,13:37:33.738:,Key.backspace
2019-11-21,13:37:36.987:,13:37:37.337:,Key.shift
2019-11-21,13:37:37.226:,13:37:37.313:,T
2019-11-21,13:37:37.425:,13:37:37.729:,w
2019-11-21,13:37:37.505:,13:37:37.537:,i
2019-11-21,13:37:37.585:,13:37:37.617:,n
2019-11-21,13:37:37.745:,13:37:37.865:,k
2019-11-21,13:37:37.969:,13:37:38.074:,l
2019-11-21,13:37:38.097:,13:37:38.177:,e
2019-11-21,13:37:38.177:,13:37:38.305:,.
2019-11-21,13:37:38.329:,13:37:38.401:,Key.space
2019-11-21,13:37:38.521:,13:37:38.714:,t
2019-11-21,13:37:38.593:,13:37:38.617:,i
2019-11-21,13:37:38.753:,13:37:38.841:,w
2019-11-21,13:37:38.937:,13:37:38.993:,Key.backspace
2019-11-21,13:37:39.073:,13:37:39.153:,Key.backspace
2019-11-21,13:37:39.177:,13:37:39.257:,w
2019-11-21,13:37:39.281:,13:37:39.593:,i
2019-11-21,13:37:39.361:,13:37:39.385:,n
2019-11-21,13:37:39.497:,13:37:39.521:,k
2019-11-21,13:37:39.681:,13:37:39.769:,l
2019-11-21,13:37:39.801:,13:37:39.905:,e
2019-11-21,13:37:39.929:,13:37:40.001:,.
2019-11-21,13:37:40.025:,13:37:40.097:,Key.space
2019-11-21,13:37:40.122:,13:37:40.177:,l
2019-11-21,13:37:40.273:,13:37:40.385:,i
2019-11-21,13:37:40.505:,13:37:40.609:,t
2019-11-21,13:37:40.706:,13:37:40.873:,t
2019-11-21,13:37:40.785:,13:37:40.817:,l
2019-11-21,13:37:40.913:,13:37:41.073:,e
2019-11-21,13:37:40.961:,13:37:40.985:,Key.space
2019-11-21,13:37:41.105:,13:37:41.170:,s
2019-11-21,13:37:41.289:,13:37:41.337:,t
2019-11-21,13:37:41.465:,13:37:41.553:,a
2019-11-21,13:37:41.649:,13:37:41.746:,r
2019-11-21,13:37:41.762:,13:37:41.881:,.
2019-11-21,13:37:41.961:,13:37:42.001:,Key.space
2019-11-21,13:37:42.089:,13:37:42.361:,Key.shift
2019-11-21,13:37:42.170:,13:37:42.266:,H
2019-11-21,13:37:42.289:,13:37:42.313:,o
2019-11-21,13:37:42.361:,13:37:42.441:,w
2019-11-21,13:37:42.481:,13:37:42.857:,Key.space
2019-11-21,13:37:42.618:,13:37:42.641:,Key.shift
2019-11-21,13:37:42.641:,13:37:42.746:,I
2019-11-21,13:37:42.730:,13:37:42.745:,Key.space
2019-11-21,13:37:42.785:,13:37:42.809:,w
2019-11-21,13:37:42.905:,13:37:43.161:,o
2019-11-21,13:37:42.985:,13:37:43.017:,n
2019-11-21,13:37:43.049:,13:37:43.073:,d
2019-11-21,13:37:43.298:,13:37:43.425:,e
2019-11-21,13:37:43.722:,13:37:43.793:,r
2019-11-21,13:37:43.889:,13:37:43.969:,Key.space
2019-11-21,13:37:43.969:,13:37:44.049:,w
2019-11-21,13:37:44.089:,13:37:44.257:,h
2019-11-21,13:37:44.177:,13:37:44.217:,a
2019-11-21,13:37:44.377:,13:37:44.417:,t
2019-11-21,13:37:44.497:,13:37:44.617:,Key.space
2019-11-21,13:37:44.521:,13:37:44.545:,y
2019-11-21,13:37:44.641:,13:37:44.913:,o
2019-11-21,13:37:44.698:,13:37:44.729:,u
2019-11-21,13:37:44.761:,13:37:44.809:,Key.space
2019-11-21,13:37:44.833:,13:37:44.849:,a
2019-11-21,13:37:45.017:,13:37:45.065:,r
2019-11-21,13:37:45.153:,13:37:45.242:,e
2019-11-21,13:37:45.362:,13:37:45.689:,Key.shift
2019-11-21,13:37:45.569:,13:37:45.665:,!
2019-11-21,13:37:45.818:,13:37:45.929:,Key.space
2019-11-21,13:37:46.467:,13:37:46.673:,Key.shift
2019-11-21,13:37:46.561:,13:37:46.649:,U
2019-11-21,13:37:46.673:,13:37:46.778:,p
2019-11-21,13:37:46.833:,13:37:46.921:,Key.space
2019-11-21,13:37:46.977:,13:37:47.385:,a
2019-11-21,13:37:47.097:,13:37:47.121:,b
2019-11-21,13:37:47.201:,13:37:47.233:,o
2019-11-21,13:37:47.314:,13:37:47.329:,v
2019-11-21,13:37:47.489:,13:37:47.569:,e
2019-11-21,13:37:47.681:,13:37:47.713:,Key.space
2019-11-21,13:37:47.714:,13:37:47.753:,t
2019-11-21,13:37:47.833:,13:37:47.937:,h
2019-11-21,13:37:47.857:,13:37:47.889:,e
2019-11-21,13:37:47.985:,13:37:48.153:,Key.space
2019-11-21,13:37:48.041:,13:37:48.073:,w
2019-11-21,13:37:48.177:,13:37:48.281:,o
2019-11-21,13:37:48.305:,13:37:48.353:,r
2019-11-21,13:37:48.377:,13:37:48.457:,l
2019-11-21,13:37:48.481:,13:37:48.609:,d
2019-11-21,13:37:48.529:,13:37:48.553:,Key.space
2019-11-21,13:37:48.649:,13:37:48.777:,s
