date,press,release,identity
2019-11-21,11:16:46.557:,11:16:46.581:,h
2019-11-21,11:16:46.622:,11:16:46.669:,e
2019-11-21,11:16:46.693:,11:16:46.725:,Key.space
2019-11-21,11:16:46.813:,11:16:46.925:,s
2019-11-21,11:16:46.869:,11:16:46.893:,p
2019-11-21,11:16:46.989:,11:16:47.141:,i
2019-11-21,11:16:47.085:,11:16:47.117:,d
2019-11-21,11:16:47.213:,11:16:47.445:,e
2019-11-21,11:16:47.269:,11:16:47.349:,r
2019-11-21,11:16:47.365:,11:16:47.389:,Key.space
2019-11-21,11:16:47.485:,11:16:47.541:,o
2019-11-21,11:16:47.638:,11:16:47.701:,u
2019-11-21,11:16:47.725:,11:16:47.813:,t
2019-11-21,11:16:47.837:,11:16:47.885:,.
2019-11-21,11:16:49.639:,11:16:50.013:,Key.shift
2019-11-21,11:16:49.934:,11:16:49.989:,M
2019-11-21,11:16:50.037:,11:16:50.117:,a
2019-11-21,11:16:50.141:,11:16:50.173:,r
2019-11-21,11:16:50.277:,11:16:50.373:,y
2019-11-21,11:16:50.397:,11:16:50.469:,Key.space
2019-11-21,11:16:50.493:,11:16:50.837:,h
2019-11-21,11:16:50.581:,11:16:50.613:,a
2019-11-21,11:16:50.637:,11:16:50.661:,d
2019-11-21,11:16:50.742:,11:16:50.765:,Key.space
2019-11-21,11:16:50.861:,11:16:51.061:,a
2019-11-21,11:16:50.925:,11:16:50.949:,Key.space
2019-11-21,11:16:51.005:,11:16:51.029:,l
2019-11-21,11:16:51.141:,11:16:51.253:,i
2019-11-21,11:16:51.197:,11:16:51.221:,t
2019-11-21,11:16:51.325:,11:16:51.413:,t
2019-11-21,11:16:51.413:,11:16:51.485:,l
2019-11-21,11:16:51.485:,11:16:51.845:,e
2019-11-21,11:16:51.549:,11:16:51.581:,Key.space
2019-11-21,11:16:51.661:,11:16:51.677:,Key.shift
2019-11-21,11:16:51.742:,11:16:51.821:,L
2019-11-21,11:16:52.198:,11:16:52.253:,Key.backspace
2019-11-21,11:16:52.357:,11:16:52.421:,l
2019-11-21,11:16:52.445:,11:16:52.533:,a
2019-11-21,11:16:52.557:,11:16:52.645:,m
2019-11-21,11:16:52.677:,11:16:52.766:,b
2019-11-21,11:16:52.821:,11:16:52.957:,.
2019-11-21,11:16:52.958:,11:16:53.077:,Key.space
2019-11-21,11:16:53.133:,11:16:53.189:,w
2019-11-21,11:16:53.429:,11:16:53.677:,Key.backspace
2019-11-21,11:16:53.501:,11:16:53.502:,Key.shift
2019-11-21,11:16:53.573:,11:16:53.653:,W
2019-11-21,11:16:53.702:,11:16:53.941:,h
2019-11-21,11:16:53.806:,11:16:53.861:,o
2019-11-21,11:16:53.941:,11:16:54.149:,s
2019-11-21,11:16:53.965:,11:16:53.997:,e
2019-11-21,11:16:54.037:,11:16:54.060:,Key.space
2019-11-21,11:16:54.253:,11:16:54.477:,f
2019-11-21,11:16:54.333:,11:16:54.357:,l
2019-11-21,11:16:54.429:,11:16:54.477:,e
2019-11-21,11:16:54.541:,11:16:54.653:,e
2019-11-21,11:16:54.725:,11:16:54.989:,c
2019-11-21,11:16:54.798:,11:16:54.821:,e
2019-11-21,11:16:54.861:,11:16:54.893:,Key.space
2019-11-21,11:16:55.013:,11:16:55.085:,w
2019-11-21,11:16:55.125:,11:16:55.373:,a
2019-11-21,11:16:55.229:,11:16:55.277:,s
2019-11-21,11:16:55.301:,11:16:55.324:,Key.space
2019-11-21,11:16:55.445:,11:16:55.549:,w
2019-11-21,11:16:55.565:,11:16:55.933:,h
2019-11-21,11:16:55.629:,11:16:55.701:,i
2019-11-21,11:16:55.702:,11:16:55.725:,t
2019-11-21,11:16:55.781:,11:16:55.837:,e
2019-11-21,11:16:55.933:,11:16:55.973:,Key.space
2019-11-21,11:16:55.997:,11:16:56.253:,a
2019-11-21,11:16:56.085:,11:16:56.133:,s
2019-11-21,11:16:56.157:,11:16:56.180:,Key.space
2019-11-21,11:16:56.285:,11:16:56.516:,s
2019-11-21,11:16:56.341:,11:16:56.380:,n
2019-11-21,11:16:56.413:,11:16:56.468:,o
2019-11-21,11:16:56.517:,11:16:56.604:,w
2019-11-21,11:16:56.653:,11:16:56.749:,.
2019-11-21,11:16:56.813:,11:16:56.925:,Key.space
2019-11-21,11:16:56.973:,11:16:57.293:,Key.shift
2019-11-21,11:16:57.181:,11:16:57.269:,A
2019-11-21,11:16:57.365:,11:16:57.437:,n
2019-11-21,11:16:57.461:,11:16:57.533:,d
2019-11-21,11:16:57.597:,11:16:57.717:,Key.space
2019-11-21,11:16:57.757:,11:16:57.869:,w
2019-11-21,11:16:58.174:,11:16:58.325:,Key.backspace
2019-11-21,11:16:58.237:,11:16:58.261:,e
2019-11-21,11:16:58.349:,11:16:58.405:,v
2019-11-21,11:16:58.469:,11:16:58.629:,e
2019-11-21,11:16:58.541:,11:16:58.565:,r
2019-11-21,11:16:58.741:,11:16:58.837:,y
2019-11-21,11:16:58.933:,11:16:59.205:,w
2019-11-21,11:16:59.037:,11:16:59.061:,h
2019-11-21,11:16:59.101:,11:16:59.117:,e
2019-11-21,11:16:59.205:,11:16:59.524:,r
2019-11-21,11:16:59.293:,11:16:59.373:,e
2019-11-21,11:16:59.397:,11:16:59.429:,Key.space
2019-11-21,11:16:59.669:,11:16:59.789:,t
2019-11-21,11:16:59.829:,11:16:59.885:,h
2019-11-21,11:17:00.006:,11:17:00.405:,a
2019-11-21,11:17:00.085:,11:17:00.109:,t
2019-11-21,11:17:00.165:,11:17:00.188:,Key.space
2019-11-21,11:17:00.229:,11:17:00.268:,Key.shift
2019-11-21,11:17:00.317:,11:17:00.381:,M
2019-11-21,11:17:00.445:,11:17:00.580:,a
2019-11-21,11:17:00.501:,11:17:00.556:,r
2019-11-21,11:17:00.669:,11:17:00.844:,y
2019-11-21,11:17:00.749:,11:17:00.780:,Key.space
2019-11-21,11:17:00.885:,11:17:00.973:,w
2019-11-21,11:17:01.021:,11:17:01.116:,e
2019-11-21,11:17:01.133:,11:17:01.213:,n
2019-11-21,11:17:01.229:,11:17:01.325:,t
2019-11-21,11:17:01.349:,11:17:01.429:,.
2019-11-21,11:17:01.461:,11:17:01.572:,Key.space
2019-11-21,11:17:01.685:,11:17:01.789:,t
2019-11-21,11:17:01.813:,11:17:01.916:,h
2019-11-21,11:17:02.070:,11:17:02.133:,Key.backspace
2019-11-21,11:17:02.213:,11:17:02.493:,Key.shift
2019-11-21,11:17:02.637:,11:17:02.692:,Key.backspace
2019-11-21,11:17:02.718:,11:17:02.892:,Key.shift
2019-11-21,11:17:02.773:,11:17:02.869:,T
2019-11-21,11:17:02.957:,11:17:03.396:,h
2019-11-21,11:17:03.046:,11:17:03.068:,e
2019-11-21,11:17:03.101:,11:17:03.156:,Key.space
2019-11-21,11:17:03.197:,11:17:03.228:,l
2019-11-21,11:17:03.285:,11:17:03.308:,a
2019-11-21,11:17:03.397:,11:17:03.484:,m
2019-11-21,11:17:03.525:,11:17:03.613:,b
2019-11-21,11:17:03.653:,11:17:03.836:,Key.space
2019-11-21,11:17:03.765:,11:17:03.788:,w
2019-11-21,11:17:03.893:,11:17:04.132:,a
2019-11-21,11:17:03.973:,11:17:04.109:,s
2019-11-21,11:17:04.030:,11:17:04.109:,Key.space
2019-11-21,11:17:04.157:,11:17:04.261:,s
2019-11-21,11:17:04.277:,11:17:04.620:,u
2019-11-21,11:17:04.349:,11:17:04.372:,r
2019-11-21,11:17:04.437:,11:17:04.492:,e
2019-11-21,11:17:04.533:,11:17:04.572:,Key.space
2019-11-21,11:17:04.669:,11:17:04.884:,t
2019-11-21,11:17:04.757:,11:17:04.788:,o
2019-11-21,11:17:04.821:,11:17:04.844:,Key.space
2019-11-21,11:17:04.925:,11:17:05.052:,g
2019-11-21,11:17:04.973:,11:17:05.029:,o
2019-11-21,11:17:05.101:,11:17:05.172:,.
2019-11-21,11:17:06.879:,11:17:07.229:,Key.shift
2019-11-21,11:17:07.134:,11:17:07.205:,H
2019-11-21,11:17:07.373:,11:17:07.469:,u
2019-11-21,11:17:07.493:,11:17:07.605:,n
2019-11-21,11:17:07.605:,11:17:07.685:,p
2019-11-21,11:17:08.029:,11:17:08.141:,Key.backspace
2019-11-21,11:17:08.261:,11:17:08.349:,Key.backspace
2019-11-21,11:17:08.501:,11:17:08.828:,m
2019-11-21,11:17:08.605:,11:17:08.628:,p
2019-11-21,11:17:08.669:,11:17:08.692:,t
2019-11-21,11:17:08.726:,11:17:08.789:,y
2019-11-21,11:17:08.845:,11:17:08.964:,Key.space
2019-11-21,11:17:09.118:,11:17:09.365:,Key.shift
2019-11-21,11:17:09.293:,11:17:09.349:,D
2019-11-21,11:17:09.621:,11:17:09.765:,u
2019-11-21,11:17:09.845:,11:17:10.076:,m
2019-11-21,11:17:09.949:,11:17:09.980:,p
2019-11-21,11:17:10.101:,11:17:10.260:,t
2019-11-21,11:17:10.141:,11:17:10.213:,y
2019-11-21,11:17:10.317:,11:17:10.421:,Key.space
2019-11-21,11:17:10.726:,11:17:10.813:,s
2019-11-21,11:17:10.869:,11:17:11.060:,a
2019-11-21,11:17:10.957:,11:17:10.980:,t
2019-11-21,11:17:11.061:,11:17:11.157:,Key.space
2019-11-21,11:17:11.221:,11:17:11.420:,o
2019-11-21,11:17:11.277:,11:17:11.380:,n
2019-11-21,11:17:11.333:,11:17:11.356:,Key.space
2019-11-21,11:17:11.453:,11:17:11.652:,a
2019-11-21,11:17:11.533:,11:17:11.556:,Key.space
2019-11-21,11:17:11.685:,11:17:11.932:,w
2019-11-21,11:17:11.781:,11:17:11.805:,a
2019-11-21,11:17:11.877:,11:17:11.908:,l
2019-11-21,11:17:12.005:,11:17:12.068:,l
2019-11-21,11:17:12.398:,11:17:12.517:,.
2019-11-21,11:17:12.669:,11:17:12.726:,Key.backspace
2019-11-21,11:17:12.805:,11:17:12.980:,.
2019-11-21,11:17:12.869:,11:17:12.900:,Key.space
2019-11-21,11:17:13.021:,11:17:13.735:,Key.shift
2019-11-21,11:17:13.670:,11:17:13.734:,H
2019-11-21,11:17:13.829:,11:17:13.925:,u
2019-11-21,11:17:13.989:,11:17:14.332:,m
2019-11-21,11:17:14.109:,11:17:14.156:,p
2019-11-21,11:17:14.173:,11:17:14.204:,t
2019-11-21,11:17:14.229:,11:17:14.261:,y
2019-11-21,11:17:14.349:,11:17:14.420:,Key.space
2019-11-21,11:17:14.501:,11:17:14.668:,Key.shift
2019-11-21,11:17:14.557:,11:17:14.645:,D
2019-11-21,11:17:14.693:,11:17:14.757:,u
2019-11-21,11:17:14.853:,11:17:15.253:,m
2019-11-21,11:17:14.941:,11:17:14.973:,p
2019-11-21,11:17:15.069:,11:17:15.085:,t
2019-11-21,11:17:15.149:,11:17:15.213:,y
2019-11-21,11:17:15.277:,11:17:15.373:,Key.space
2019-11-21,11:17:15.509:,11:17:15.780:,h
2019-11-21,11:17:15.613:,11:17:15.637:,a
2019-11-21,11:17:15.669:,11:17:15.701:,d
2019-11-21,11:17:16.278:,11:17:16.397:,Key.space
2019-11-21,11:17:16.421:,11:17:16.557:,a
2019-11-21,11:17:16.557:,11:17:16.661:,Key.space
2019-11-21,11:17:16.765:,11:17:16.853:,g
2019-11-21,11:17:16.957:,11:17:17.293:,r
2019-11-21,11:17:17.021:,11:17:17.068:,e
2019-11-21,11:17:17.093:,11:17:17.140:,a
2019-11-21,11:17:17.181:,11:17:17.204:,t
2019-11-21,11:17:17.294:,11:17:17.389:,Key.space
2019-11-21,11:17:17.469:,11:17:17.556:,f
2019-11-21,11:17:17.741:,11:17:17.836:,a
2019-11-21,11:17:17.949:,11:17:18.020:,l
2019-11-21,11:17:18.101:,11:17:18.164:,l
2019-11-21,11:17:18.341:,11:17:18.437:,.
2019-11-21,11:17:18.517:,11:17:18.660:,Key.space
2019-11-21,11:17:18.758:,11:17:19.036:,Key.shift
2019-11-21,11:17:18.918:,11:17:19.013:,A
2019-11-21,11:17:19.109:,11:17:19.164:,l
2019-11-21,11:17:19.229:,11:17:19.308:,l
2019-11-21,11:17:19.333:,11:17:19.389:,Key.space
2019-11-21,11:17:19.453:,11:17:19.812:,t
2019-11-21,11:17:19.533:,11:17:19.556:,h
2019-11-21,11:17:19.589:,11:17:19.628:,e
2019-11-21,11:17:19.661:,11:17:19.709:,Key.space
2019-11-21,11:17:19.749:,11:17:19.772:,k
2019-11-21,11:17:19.925:,11:17:20.084:,i
2019-11-21,11:17:19.997:,11:17:20.060:,n
2019-11-21,11:17:20.085:,11:17:20.172:,g
2019-11-21,11:17:20.197:,11:17:20.316:,'
2019-11-21,11:17:20.349:,11:17:20.564:,s
2019-11-21,11:17:20.453:,11:17:20.476:,Key.space
2019-11-21,11:17:20.677:,11:17:21.060:,h
2019-11-21,11:17:20.773:,11:17:20.828:,o
2019-11-21,11:17:20.829:,11:17:20.892:,r
2019-11-21,11:17:20.949:,11:17:20.972:,s
2019-11-21,11:17:21.141:,11:17:21.348:,e
2019-11-21,11:17:21.229:,11:17:21.260:,s
2019-11-21,11:17:21.373:,11:17:21.501:,Key.space
2019-11-21,11:17:21.581:,11:17:21.733:,a
2019-11-21,11:17:21.773:,11:17:22.044:,n
2019-11-21,11:17:21.869:,11:17:21.892:,d
2019-11-21,11:17:21.933:,11:17:21.972:,Key.space
2019-11-21,11:17:22.109:,11:17:22.244:,a
2019-11-21,11:17:22.197:,11:17:22.220:,l
2019-11-21,11:17:22.293:,11:17:22.380:,l
2019-11-21,11:17:22.413:,11:17:22.477:,Key.space
2019-11-21,11:17:22.549:,11:17:22.956:,t
2019-11-21,11:17:22.613:,11:17:22.660:,h
2019-11-21,11:17:22.725:,11:17:22.748:,e
2019-11-21,11:17:22.781:,11:17:22.820:,Key.space
2019-11-21,11:17:22.893:,11:17:22.916:,k
2019-11-21,11:17:23.045:,11:17:23.268:,i
2019-11-21,11:17:23.133:,11:17:23.205:,n
2019-11-21,11:17:23.173:,11:17:23.204:,g
2019-11-21,11:17:23.349:,11:17:23.437:,'
2019-11-21,11:17:23.533:,11:17:23.668:,s
2019-11-21,11:17:23.669:,11:17:23.996:,Key.space
2019-11-21,11:17:23.789:,11:17:23.820:,m
2019-11-21,11:17:23.893:,11:17:23.916:,e
2019-11-21,11:17:24.013:,11:17:24.132:,n
2019-11-21,11:17:24.405:,11:17:24.533:,Key.space
2019-11-21,11:17:24.557:,11:17:24.767:,Key.shift
2019-11-21,11:17:24.629:,11:17:24.766:,C
2019-11-21,11:17:24.789:,11:17:24.812:,o
2019-11-21,11:17:24.909:,11:17:24.972:,u
2019-11-21,11:17:25.077:,11:17:25.220:,l
2019-11-21,11:17:25.133:,11:17:25.156:,d
2019-11-21,11:17:25.261:,11:17:25.412:,n
2019-11-21,11:17:25.333:,11:17:25.388:,'
2019-11-21,11:17:25.461:,11:17:25.557:,t
2019-11-21,11:17:25.581:,11:17:25.684:,Key.space
2019-11-21,11:17:25.989:,11:17:26.084:,p
2019-11-21,11:17:26.173:,11:17:26.340:,u
2019-11-21,11:17:26.245:,11:17:26.276:,t
2019-11-21,11:17:26.341:,11:17:26.428:,Key.space
2019-11-21,11:17:26.590:,11:17:26.878:,Key.shift
2019-11-21,11:17:26.781:,11:17:26.877:,H
2019-11-21,11:17:26.965:,11:17:27.052:,u
2019-11-21,11:17:27.117:,11:17:27.420:,m
2019-11-21,11:17:27.205:,11:17:27.228:,p
2019-11-21,11:17:27.269:,11:17:27.292:,t
2019-11-21,11:17:27.309:,11:17:27.348:,y
2019-11-21,11:17:27.445:,11:17:27.541:,Key.space
2019-11-21,11:17:27.853:,11:17:27.941:,t
2019-11-21,11:17:27.965:,11:17:28.132:,o
2019-11-21,11:17:28.045:,11:17:28.068:,g
2019-11-21,11:17:28.157:,11:17:28.340:,e
2019-11-21,11:17:28.237:,11:17:28.260:,t
2019-11-21,11:17:28.341:,11:17:28.620:,h
2019-11-21,11:17:28.405:,11:17:28.428:,e
2019-11-21,11:17:28.453:,11:17:28.484:,r
2019-11-21,11:17:28.525:,11:17:28.573:,Key.space
2019-11-21,11:17:28.669:,11:17:28.773:,a
2019-11-21,11:17:28.797:,11:17:28.988:,g
2019-11-21,11:17:28.901:,11:17:28.924:,a
2019-11-21,11:17:29.021:,11:17:29.140:,i
2019-11-21,11:17:29.061:,11:17:29.116:,n
2019-11-21,11:17:29.285:,11:17:29.340:,.
2019-11-21,11:17:31.263:,11:17:31.485:,Key.shift
2019-11-21,11:17:31.341:,11:17:31.445:,T
2019-11-21,11:17:31.573:,11:17:31.645:,w
2019-11-21,11:17:31.765:,11:17:31.789:,i
2019-11-21,11:17:31.789:,11:17:31.828:,n
2019-11-21,11:17:31.901:,11:17:32.117:,l
2019-11-21,11:17:32.021:,11:17:32.117:,e
2019-11-21,11:17:32.269:,11:17:32.397:,.
2019-11-21,11:17:32.589:,11:17:32.628:,Key.backspace
2019-11-21,11:17:32.694:,11:17:32.757:,Key.backspace
2019-11-21,11:17:32.813:,11:17:32.876:,Key.backspace
2019-11-21,11:17:33.309:,11:17:33.492:,k
2019-11-21,11:17:33.373:,11:17:33.428:,l
2019-11-21,11:17:33.966:,11:17:34.053:,e
2019-11-21,11:17:34.157:,11:17:34.268:,.
2019-11-21,11:17:34.293:,11:17:34.389:,Key.space
2019-11-21,11:17:34.822:,11:17:34.916:,t
2019-11-21,11:17:34.989:,11:17:35.540:,w
2019-11-21,11:17:35.053:,11:17:35.076:,i
2019-11-21,11:17:35.133:,11:17:35.172:,n
2019-11-21,11:17:35.285:,11:17:35.308:,k
2019-11-21,11:17:35.421:,11:17:35.492:,l
2019-11-21,11:17:35.557:,11:17:35.660:,e
2019-11-21,11:17:35.661:,11:17:35.789:,Key.space
2019-11-21,11:17:35.925:,11:17:35.996:,l
2019-11-21,11:17:36.101:,11:17:36.220:,i
2019-11-21,11:17:36.173:,11:17:36.196:,t
2019-11-21,11:17:36.365:,11:17:36.428:,Key.backspace
2019-11-21,11:17:36.485:,11:17:36.548:,Key.backspace
2019-11-21,11:17:36.621:,11:17:36.676:,Key.backspace
2019-11-21,11:17:36.725:,11:17:36.781:,Key.backspace
2019-11-21,11:17:36.981:,11:17:37.108:,.
2019-11-21,11:17:37.141:,11:17:37.260:,Key.space
2019-11-21,11:17:37.285:,11:17:37.340:,l
2019-11-21,11:17:37.437:,11:17:37.532:,i
2019-11-21,11:17:37.533:,11:17:37.564:,t
2019-11-21,11:17:37.637:,11:17:37.733:,t
2019-11-21,11:17:37.734:,11:17:37.900:,l
2019-11-21,11:17:37.806:,11:17:37.828:,e
2019-11-21,11:17:37.925:,11:17:38.044:,Key.space
2019-11-21,11:17:38.117:,11:17:38.140:,s
2019-11-21,11:17:38.189:,11:17:38.461:,t
2019-11-21,11:17:38.269:,11:17:38.300:,a
2019-11-21,11:17:38.389:,11:17:38.413:,r
2019-11-21,11:17:38.854:,11:17:38.948:,.
2019-11-21,11:17:38.997:,11:17:39.108:,Key.space
2019-11-21,11:17:39.205:,11:17:39.556:,Key.shift
2019-11-21,11:17:39.445:,11:17:39.533:,H
2019-11-21,11:17:39.605:,11:17:40.124:,o
2019-11-21,11:17:39.693:,11:17:39.708:,w
2019-11-21,11:17:39.797:,11:17:39.821:,Key.space
2019-11-21,11:17:39.885:,11:17:39.900:,Key.shift
2019-11-21,11:17:40.005:,11:17:40.092:,I
2019-11-21,11:17:40.126:,11:17:40.237:,Key.space
2019-11-21,11:17:40.277:,11:17:40.380:,w
2019-11-21,11:17:40.453:,11:17:40.765:,o
2019-11-21,11:17:40.557:,11:17:40.604:,n
2019-11-21,11:17:40.645:,11:17:40.765:,d
2019-11-21,11:17:40.781:,11:17:41.140:,e
2019-11-21,11:17:40.853:,11:17:40.876:,r
2019-11-21,11:17:40.933:,11:17:40.948:,Key.space
2019-11-21,11:17:41.045:,11:17:41.060:,w
2019-11-21,11:17:41.141:,11:17:41.268:,h
2019-11-21,11:17:41.189:,11:17:41.244:,a
2019-11-21,11:17:41.325:,11:17:41.500:,t
2019-11-21,11:17:41.389:,11:17:41.412:,Key.space
2019-11-21,11:17:41.573:,11:17:41.668:,y
2019-11-21,11:17:41.693:,11:17:41.764:,o
2019-11-21,11:17:41.781:,11:17:41.861:,u
2019-11-21,11:17:42.021:,11:17:42.116:,Key.space
2019-11-21,11:17:42.189:,11:17:42.284:,a
2019-11-21,11:17:42.309:,11:17:42.540:,r
2019-11-21,11:17:42.397:,11:17:42.516:,e
2019-11-21,11:17:42.517:,11:17:42.517:,Key.space
2019-11-21,11:17:42.829:,11:17:43.700:,Key.backspace
2019-11-21,11:17:42.886:,11:17:42.908:,Key.shift
2019-11-21,11:17:42.941:,11:17:43.044:,!
2019-11-21,11:17:43.093:,11:17:43.252:,Key.space
2019-11-21,11:17:43.621:,11:17:43.684:,U
2019-11-21,11:17:44.117:,11:17:44.140:,Key.backspace
2019-11-21,11:17:44.605:,11:17:44.798:,Key.shift
2019-11-21,11:17:44.853:,11:17:44.934:,u
2019-11-21,11:17:44.909:,11:17:44.934:,Key.shift
2019-11-21,11:17:45.301:,11:17:45.364:,Key.backspace
2019-11-21,11:17:45.397:,11:17:45.556:,Key.shift
2019-11-21,11:17:45.453:,11:17:45.532:,U
2019-11-21,11:17:45.677:,11:17:45.781:,p
2019-11-21,11:17:45.821:,11:17:45.916:,Key.space
2019-11-21,11:17:45.973:,11:17:46.036:,a
2019-11-21,11:17:46.469:,11:17:46.573:,v
2019-11-21,11:17:46.493:,11:17:46.572:,b
2019-11-21,11:17:46.901:,11:17:47.013:,Key.backspace
2019-11-21,11:17:47.301:,11:17:47.348:,Key.backspace
2019-11-21,11:17:47.509:,11:17:47.701:,b
2019-11-21,11:17:47.621:,11:17:47.636:,o
2019-11-21,11:17:47.749:,11:17:48.124:,v
2019-11-21,11:17:47.917:,11:17:47.932:,e
2019-11-21,11:17:48.029:,11:17:48.052:,Key.space
2019-11-21,11:17:48.197:,11:17:48.508:,t
2019-11-21,11:17:48.269:,11:17:48.308:,h
2019-11-21,11:17:48.333:,11:17:48.372:,e
2019-11-21,11:17:48.397:,11:17:48.420:,Key.space
2019-11-21,11:17:48.525:,11:17:48.660:,w
2019-11-21,11:17:48.589:,11:17:48.612:,o
2019-11-21,11:17:48.685:,11:17:48.741:,r
2019-11-21,11:17:48.781:,11:17:48.836:,l
2019-11-21,11:17:48.861:,11:17:49.053:,d
2019-11-21,11:17:48.957:,11:17:48.972:,Key.space
2019-11-21,11:17:49.069:,11:17:49.324:,s
2019-11-21,11:17:49.165:,11:17:49.188:,o
