date,press,release,identity
2019-11-21,11:01:46.075:,11:01:46.163:,.
2019-11-21,11:01:48.741:,11:01:49.419:,Key.shift
2019-11-21,11:01:49.324:,11:01:49.379:,M
2019-11-21,11:01:49.491:,11:01:49.595:,a
2019-11-21,11:01:49.667:,11:01:49.756:,r
2019-11-21,11:01:49.795:,11:01:49.868:,y
2019-11-21,11:01:49.979:,11:01:50.043:,Key.space
2019-11-21,11:01:50.163:,11:01:50.259:,h
2019-11-21,11:01:50.259:,11:01:50.475:,a
2019-11-21,11:01:50.379:,11:01:50.403:,d
2019-11-21,11:01:50.475:,11:01:50.571:,Key.space
2019-11-21,11:01:50.587:,11:01:50.747:,a
2019-11-21,11:01:50.684:,11:01:50.724:,Key.space
2019-11-21,11:01:50.900:,11:01:51.019:,l
2019-11-21,11:01:51.099:,11:01:51.171:,i
2019-11-21,11:01:51.227:,11:01:51.283:,t
2019-11-21,11:01:51.355:,11:01:51.435:,t
2019-11-21,11:01:51.459:,11:01:51.523:,l
2019-11-21,11:01:51.563:,11:01:51.667:,e
2019-11-21,11:01:51.668:,11:01:51.739:,Key.space
2019-11-21,11:01:51.861:,11:01:51.947:,l
2019-11-21,11:01:51.963:,11:01:52.091:,a
2019-11-21,11:01:52.187:,11:01:52.291:,m
2019-11-21,11:01:52.452:,11:01:52.539:,b
2019-11-21,11:01:52.852:,11:01:52.948:,.
2019-11-21,11:01:53.060:,11:01:53.227:,Key.space
2019-11-21,11:01:53.132:,11:01:53.163:,Key.shift
2019-11-21,11:01:53.348:,11:01:53.763:,Key.shift
2019-11-21,11:01:53.620:,11:01:53.739:,W
2019-11-21,11:01:53.764:,11:01:53.827:,h
2019-11-21,11:01:54.012:,11:01:54.035:,o
2019-11-21,11:01:54.035:,11:01:54.115:,s
2019-11-21,11:01:54.227:,11:01:54.339:,e
2019-11-21,11:01:54.363:,11:01:54.435:,Key.space
2019-11-21,11:01:54.539:,11:01:54.691:,f
2019-11-21,11:01:54.732:,11:01:54.787:,l
2019-11-21,11:01:54.772:,11:01:54.787:,e
2019-11-21,11:01:55.020:,11:01:55.075:,Key.backspace
2019-11-21,11:01:55.163:,11:01:55.219:,Key.backspace
2019-11-21,11:01:55.724:,11:01:55.795:,l
2019-11-21,11:01:55.835:,11:01:55.923:,e
2019-11-21,11:01:56.004:,11:01:56.139:,e
2019-11-21,11:01:56.331:,11:01:56.603:,c
2019-11-21,11:01:56.371:,11:01:56.443:,e
2019-11-21,11:01:56.603:,11:01:56.627:,Key.space
2019-11-21,11:01:56.659:,11:01:56.764:,w
2019-11-21,11:01:56.884:,11:01:57.187:,a
2019-11-21,11:01:56.996:,11:01:57.059:,s
2019-11-21,11:01:57.091:,11:01:57.115:,Key.space
2019-11-21,11:01:57.387:,11:01:57.507:,w
2019-11-21,11:01:57.539:,11:01:57.611:,h
2019-11-21,11:01:57.732:,11:01:57.795:,i
2019-11-21,11:01:57.819:,11:01:58.019:,t
2019-11-21,11:01:57.915:,11:01:57.971:,e
2019-11-21,11:01:58.044:,11:01:58.139:,Key.space
2019-11-21,11:01:58.387:,11:01:58.619:,a
2019-11-21,11:01:58.499:,11:01:58.563:,s
2019-11-21,11:01:58.619:,11:01:58.675:,Key.space
2019-11-21,11:01:58.804:,11:01:58.931:,s
2019-11-21,11:01:58.947:,11:01:59.019:,n
2019-11-21,11:01:59.131:,11:01:59.211:,o
2019-11-21,11:01:59.235:,11:01:59.307:,w
2019-11-21,11:01:59.403:,11:01:59.483:,.
2019-11-21,11:01:59.988:,11:02:00.084:,Key.space
2019-11-21,11:02:00.124:,11:02:00.587:,Key.shift
2019-11-21,11:02:00.379:,11:02:00.516:,A
2019-11-21,11:02:00.491:,11:02:00.515:,N
2019-11-21,11:02:00.667:,11:02:00.755:,d
2019-11-21,11:02:00.756:,11:02:00.859:,Key.space
2019-11-21,11:02:01.204:,11:02:01.259:,Key.backspace
2019-11-21,11:02:01.339:,11:02:01.395:,Key.backspace
2019-11-21,11:02:01.459:,11:02:01.515:,Key.backspace
2019-11-21,11:02:01.652:,11:02:01.731:,n
2019-11-21,11:02:01.747:,11:02:01.827:,d
2019-11-21,11:02:01.867:,11:02:01.955:,Key.space
2019-11-21,11:02:02.468:,11:02:02.563:,e
2019-11-21,11:02:02.627:,11:02:02.747:,v
2019-11-21,11:02:02.748:,11:02:02.907:,e
2019-11-21,11:02:02.803:,11:02:02.859:,r
2019-11-21,11:02:02.931:,11:02:02.995:,y
2019-11-21,11:02:03.131:,11:02:03.235:,w
2019-11-21,11:02:03.275:,11:02:03.371:,h
2019-11-21,11:02:03.451:,11:02:03.755:,e
2019-11-21,11:02:03.499:,11:02:03.523:,r
2019-11-21,11:02:03.619:,11:02:03.651:,e
2019-11-21,11:02:03.779:,11:02:03.851:,Key.space
2019-11-21,11:02:03.915:,11:02:04.011:,t
2019-11-21,11:02:04.059:,11:02:04.179:,h
2019-11-21,11:02:04.203:,11:02:04.331:,a
2019-11-21,11:02:04.395:,11:02:04.499:,t
2019-11-21,11:02:04.499:,11:02:04.579:,Key.space
2019-11-21,11:02:04.900:,11:02:05.219:,Key.shift
2019-11-21,11:02:05.075:,11:02:05.163:,M
2019-11-21,11:02:05.243:,11:02:05.299:,a
2019-11-21,11:02:05.403:,11:02:05.523:,r
2019-11-21,11:02:05.732:,11:02:05.843:,y
2019-11-21,11:02:05.979:,11:02:06.091:,Key.space
2019-11-21,11:02:06.308:,11:02:06.387:,w
2019-11-21,11:02:06.499:,11:02:06.587:,e
2019-11-21,11:02:06.619:,11:02:06.731:,n
2019-11-21,11:02:06.755:,11:02:06.827:,t
2019-11-21,11:02:07.043:,11:02:07.107:,.
2019-11-21,11:02:07.532:,11:02:07.643:,Key.space
2019-11-21,11:02:08.597:,11:02:08.907:,Key.shift
2019-11-21,11:02:08.788:,11:02:08.883:,T
2019-11-21,11:02:08.931:,11:02:09.011:,h
2019-11-21,11:02:09.075:,11:02:09.211:,e
2019-11-21,11:02:09.235:,11:02:09.307:,Key.space
2019-11-21,11:02:09.708:,11:02:09.827:,l
2019-11-21,11:02:09.851:,11:02:09.979:,a
2019-11-21,11:02:09.995:,11:02:10.099:,m
2019-11-21,11:02:10.268:,11:02:10.371:,b
2019-11-21,11:02:10.547:,11:02:10.619:,Key.space
2019-11-21,11:02:10.700:,11:02:11.107:,w
2019-11-21,11:02:10.811:,11:02:10.835:,a
2019-11-21,11:02:10.931:,11:02:10.979:,s
2019-11-21,11:02:11.003:,11:02:11.059:,Key.space
2019-11-21,11:02:11.147:,11:02:11.292:,s
2019-11-21,11:02:11.315:,11:02:11.403:,u
2019-11-21,11:02:11.443:,11:02:11.699:,r
2019-11-21,11:02:11.523:,11:02:11.579:,e
2019-11-21,11:02:11.611:,11:02:11.651:,Key.space
2019-11-21,11:02:11.875:,11:02:11.971:,t
2019-11-21,11:02:11.971:,11:02:12.027:,o
2019-11-21,11:02:12.147:,11:02:12.339:,Key.space
2019-11-21,11:02:12.227:,11:02:12.251:,g
2019-11-21,11:02:12.395:,11:02:12.491:,o
2019-11-21,11:02:12.667:,11:02:12.763:,.
2019-11-21,11:02:15.125:,11:02:15.404:,Key.shift
2019-11-21,11:02:15.308:,11:02:15.363:,H
2019-11-21,11:02:15.452:,11:02:15.515:,u
2019-11-21,11:02:15.643:,11:02:15.787:,m
2019-11-21,11:02:15.859:,11:02:15.939:,p
2019-11-21,11:02:16.003:,11:02:16.075:,t
2019-11-21,11:02:16.147:,11:02:16.243:,y
2019-11-21,11:02:16.275:,11:02:16.355:,Key.space
2019-11-21,11:02:16.501:,11:02:16.765:,Key.shift
2019-11-21,11:02:16.651:,11:02:16.764:,D
2019-11-21,11:02:16.779:,11:02:16.859:,u
2019-11-21,11:02:16.963:,11:02:17.059:,m
2019-11-21,11:02:17.187:,11:02:17.291:,p
2019-11-21,11:02:17.331:,11:02:17.459:,t
2019-11-21,11:02:17.579:,11:02:17.708:,y
2019-11-21,11:02:17.804:,11:02:17.891:,Key.space
2019-11-21,11:02:18.348:,11:02:18.579:,s
2019-11-21,11:02:18.452:,11:02:18.483:,a
2019-11-21,11:02:18.675:,11:02:18.763:,t
2019-11-21,11:02:18.900:,11:02:18.971:,Key.space
2019-11-21,11:02:19.107:,11:02:19.163:,o
2019-11-21,11:02:19.347:,11:02:19.435:,n
2019-11-21,11:02:19.572:,11:02:19.667:,Key.space
2019-11-21,11:02:19.699:,11:02:19.795:,a
2019-11-21,11:02:19.819:,11:02:19.907:,Key.space
2019-11-21,11:02:19.931:,11:02:20.131:,w
2019-11-21,11:02:20.011:,11:02:20.067:,a
2019-11-21,11:02:20.171:,11:02:20.259:,l
2019-11-21,11:02:20.323:,11:02:20.427:,l
2019-11-21,11:02:21.308:,11:02:21.363:,.
2019-11-21,11:02:21.700:,11:02:21.755:,Key.backspace
2019-11-21,11:02:22.484:,11:02:22.539:,.
2019-11-21,11:02:22.652:,11:02:22.715:,Key.space
2019-11-21,11:02:22.740:,11:02:23.067:,Key.shift
2019-11-21,11:02:22.971:,11:02:23.027:,H
2019-11-21,11:02:23.123:,11:02:23.179:,u
2019-11-21,11:02:23.291:,11:02:23.419:,m
2019-11-21,11:02:23.515:,11:02:23.603:,p
2019-11-21,11:02:23.643:,11:02:23.731:,t
2019-11-21,11:02:23.795:,11:02:23.883:,y
2019-11-21,11:02:23.907:,11:02:23.971:,Key.space
2019-11-21,11:02:24.035:,11:02:24.339:,Key.shift
2019-11-21,11:02:24.267:,11:02:24.307:,D
2019-11-21,11:02:24.339:,11:02:24.403:,u
2019-11-21,11:02:24.515:,11:02:24.603:,m
2019-11-21,11:02:24.748:,11:02:24.827:,p
2019-11-21,11:02:25.107:,11:02:25.211:,t
2019-11-21,11:02:25.315:,11:02:25.459:,y
2019-11-21,11:02:25.515:,11:02:25.595:,Key.space
2019-11-21,11:02:25.756:,11:02:25.835:,h
2019-11-21,11:02:25.836:,11:02:25.963:,a
2019-11-21,11:02:25.963:,11:02:26.075:,d
2019-11-21,11:02:26.155:,11:02:26.267:,Key.space
2019-11-21,11:02:26.156:,11:02:26.179:,a
2019-11-21,11:02:26.291:,11:02:26.395:,Key.space
2019-11-21,11:02:26.612:,11:02:26.691:,g
2019-11-21,11:02:26.812:,11:02:26.907:,r
2019-11-21,11:02:27.179:,11:02:27.283:,e
2019-11-21,11:02:27.387:,11:02:27.515:,a
2019-11-21,11:02:27.595:,11:02:27.707:,t
2019-11-21,11:02:27.731:,11:02:27.819:,Key.space
2019-11-21,11:02:27.843:,11:02:27.939:,f
2019-11-21,11:02:28.019:,11:02:28.179:,a
2019-11-21,11:02:28.115:,11:02:28.147:,l
2019-11-21,11:02:28.243:,11:02:28.323:,l
2019-11-21,11:02:28.467:,11:02:28.555:,.
2019-11-21,11:02:28.756:,11:02:29.371:,Key.space
2019-11-21,11:02:28.852:,11:02:28.875:,Key.shift
2019-11-21,11:02:29.139:,11:02:29.291:,A
2019-11-21,11:02:29.292:,11:02:29.323:,l
2019-11-21,11:02:29.443:,11:02:29.523:,l
2019-11-21,11:02:29.635:,11:02:29.699:,Key.space
2019-11-21,11:02:29.739:,11:02:29.835:,t
2019-11-21,11:02:29.859:,11:02:29.907:,h
2019-11-21,11:02:29.931:,11:02:30.011:,e
2019-11-21,11:02:30.043:,11:02:30.099:,Key.space
2019-11-21,11:02:30.251:,11:02:30.331:,k
2019-11-21,11:02:30.427:,11:02:30.483:,i
2019-11-21,11:02:30.603:,11:02:30.667:,n
2019-11-21,11:02:30.691:,11:02:30.795:,g
2019-11-21,11:02:31.268:,11:02:31.331:,'
2019-11-21,11:02:31.355:,11:02:31.459:,s
2019-11-21,11:02:31.483:,11:02:31.555:,Key.space
2019-11-21,11:02:31.707:,11:02:31.803:,h
2019-11-21,11:02:31.979:,11:02:32.051:,o
2019-11-21,11:02:32.075:,11:02:32.195:,r
2019-11-21,11:02:32.211:,11:02:32.315:,s
2019-11-21,11:02:32.419:,11:02:32.523:,e
2019-11-21,11:02:32.635:,11:02:32.755:,s
2019-11-21,11:02:32.796:,11:02:32.939:,Key.space
2019-11-21,11:02:32.851:,11:02:32.899:,a
2019-11-21,11:02:33.083:,11:02:33.171:,n
2019-11-21,11:02:33.211:,11:02:33.307:,d
2019-11-21,11:02:33.531:,11:02:33.635:,Key.space
2019-11-21,11:02:33.675:,11:02:33.779:,t
2019-11-21,11:02:34.260:,11:02:34.323:,Key.backspace
2019-11-21,11:02:34.347:,11:02:34.427:,a
2019-11-21,11:02:34.451:,11:02:34.515:,l
2019-11-21,11:02:34.595:,11:02:34.659:,l
2019-11-21,11:02:34.779:,11:02:34.843:,Key.space
2019-11-21,11:02:34.899:,11:02:34.971:,t
2019-11-21,11:02:34.995:,11:02:35.043:,h
2019-11-21,11:02:35.067:,11:02:35.147:,e
2019-11-21,11:02:35.163:,11:02:35.243:,Key.space
2019-11-21,11:02:35.611:,11:02:35.699:,k
2019-11-21,11:02:35.804:,11:02:35.867:,i
2019-11-21,11:02:35.963:,11:02:36.035:,n
2019-11-21,11:02:36.035:,11:02:36.115:,g
2019-11-21,11:02:37.308:,11:02:37.387:,'
2019-11-21,11:02:37.411:,11:02:37.499:,s
2019-11-21,11:02:37.523:,11:02:37.587:,Key.space
2019-11-21,11:02:37.699:,11:02:37.835:,m
2019-11-21,11:02:37.947:,11:02:38.067:,e
2019-11-21,11:02:38.091:,11:02:38.163:,n
2019-11-21,11:02:38.315:,11:02:38.403:,Key.space
2019-11-21,11:02:38.659:,11:02:38.971:,Key.shift
2019-11-21,11:02:38.860:,11:02:38.939:,C
2019-11-21,11:02:39.003:,11:02:39.059:,o
2019-11-21,11:02:39.203:,11:02:39.283:,u
2019-11-21,11:02:39.395:,11:02:39.475:,n
2019-11-21,11:02:39.499:,11:02:39.595:,d
2019-11-21,11:02:40.796:,11:02:40.899:,l
2019-11-21,11:02:41.156:,11:02:41.211:,Key.backspace
2019-11-21,11:02:41.291:,11:02:41.355:,Key.backspace
2019-11-21,11:02:41.443:,11:02:41.523:,l
2019-11-21,11:02:41.547:,11:02:41.603:,d
2019-11-21,11:02:42.292:,11:02:42.355:,Key.backspace
2019-11-21,11:02:42.435:,11:02:42.475:,Key.backspace
2019-11-21,11:02:42.547:,11:02:42.603:,Key.backspace
2019-11-21,11:02:42.691:,11:02:42.707:,Key.backspace
2019-11-21,11:02:43.484:,11:02:43.531:,u
2019-11-21,11:02:43.715:,11:02:43.771:,l
2019-11-21,11:02:43.811:,11:02:43.891:,d
2019-11-21,11:02:44.372:,11:02:44.435:,n
2019-11-21,11:02:44.812:,11:02:44.867:,'
2019-11-21,11:02:44.947:,11:02:45.059:,t
2019-11-21,11:02:45.083:,11:02:45.163:,Key.space
2019-11-21,11:02:45.852:,11:02:45.931:,p
2019-11-21,11:02:46.964:,11:02:47.019:,u
2019-11-21,11:02:47.059:,11:02:47.131:,t
2019-11-21,11:02:47.163:,11:02:47.227:,Key.space
2019-11-21,11:02:47.339:,11:02:47.403:,h
2019-11-21,11:02:47.691:,11:02:48.027:,Key.backspace
2019-11-21,11:02:47.756:,11:02:47.779:,Key.shift
2019-11-21,11:02:47.939:,11:02:48.003:,H
2019-11-21,11:02:48.116:,11:02:48.211:,u
2019-11-21,11:02:48.347:,11:02:48.443:,m
2019-11-21,11:02:48.587:,11:02:48.683:,p
2019-11-21,11:02:48.715:,11:02:48.810:,t
2019-11-21,11:02:48.875:,11:02:48.971:,y
2019-11-21,11:02:48.995:,11:02:49.059:,Key.space
2019-11-21,11:02:49.148:,11:02:49.283:,t
2019-11-21,11:02:49.315:,11:02:49.378:,o
2019-11-21,11:02:49.451:,11:02:49.538:,g
2019-11-21,11:02:49.643:,11:02:49.763:,e
2019-11-21,11:02:49.843:,11:02:49.931:,t
2019-11-21,11:02:49.987:,11:02:50.075:,h
2019-11-21,11:02:50.099:,11:02:50.355:,e
2019-11-21,11:02:50.147:,11:02:50.227:,r
2019-11-21,11:02:50.251:,11:02:50.267:,Key.space
2019-11-21,11:02:50.659:,11:02:50.755:,a
2019-11-21,11:02:50.859:,11:02:50.939:,g
2019-11-21,11:02:51.051:,11:02:51.211:,a
2019-11-21,11:02:51.139:,11:02:51.163:,i
2019-11-21,11:02:51.307:,11:02:51.370:,n
2019-11-21,11:02:51.539:,11:02:51.618:,.
2019-11-21,11:02:54.325:,11:02:54.571:,Key.shift
2019-11-21,11:02:54.467:,11:02:54.531:,T
2019-11-21,11:02:54.691:,11:02:54.763:,w
2019-11-21,11:02:54.843:,11:02:54.915:,i
2019-11-21,11:02:55.035:,11:02:55.211:,n
2019-11-21,11:02:55.131:,11:02:55.171:,k
2019-11-21,11:02:55.419:,11:02:55.475:,;
2019-11-21,11:02:55.499:,11:02:55.603:,e
2019-11-21,11:02:56.044:,11:02:56.115:,Key.backspace
2019-11-21,11:02:56.187:,11:02:56.243:,Key.backspace
2019-11-21,11:02:56.908:,11:02:56.971:,l
2019-11-21,11:02:57.003:,11:02:57.139:,e
2019-11-21,11:02:57.139:,11:02:57.211:,.
2019-11-21,11:02:57.315:,11:02:57.403:,Key.space
2019-11-21,11:02:58.188:,11:02:58.324:,t
2019-11-21,11:02:58.347:,11:02:58.459:,w
2019-11-21,11:02:58.459:,11:02:58.531:,i
2019-11-21,11:02:58.667:,11:02:58.866:,n
2019-11-21,11:02:58.779:,11:02:58.843:,k
2019-11-21,11:02:59.203:,11:02:59.275:,l
2019-11-21,11:02:59.756:,11:02:59.867:,e
2019-11-21,11:03:00.940:,11:03:00.995:,.
2019-11-21,11:03:01.091:,11:03:01.163:,Key.space
2019-11-21,11:03:01.291:,11:03:01.362:,l
2019-11-21,11:03:01.467:,11:03:01.531:,i
2019-11-21,11:03:01.571:,11:03:01.627:,t
2019-11-21,11:03:01.724:,11:03:01.819:,t
2019-11-21,11:03:01.843:,11:03:01.883:,l
2019-11-21,11:03:01.931:,11:03:02.035:,e
2019-11-21,11:03:02.059:,11:03:02.138:,Key.space
2019-11-21,11:03:02.163:,11:03:02.291:,s
2019-11-21,11:03:02.532:,11:03:02.643:,t
2019-11-21,11:03:02.747:,11:03:02.891:,a
2019-11-21,11:03:02.955:,11:03:03.075:,r
2019-11-21,11:03:03.908:,11:03:03.987:,.
2019-11-21,11:03:04.123:,11:03:04.227:,Key.space
2019-11-21,11:03:04.716:,11:03:05.371:,Key.shift
2019-11-21,11:03:04.915:,11:03:04.939:,J
2019-11-21,11:03:05.419:,11:03:05.483:,Key.backspace
2019-11-21,11:03:05.515:,11:03:05.827:,Key.shift
2019-11-21,11:03:05.683:,11:03:05.739:,H
2019-11-21,11:03:05.875:,11:03:05.939:,o
2019-11-21,11:03:05.971:,11:03:06.050:,w
2019-11-21,11:03:06.083:,11:03:06.178:,Key.space
2019-11-21,11:03:06.211:,11:03:06.658:,Key.shift
2019-11-21,11:03:06.355:,11:03:06.426:,I
2019-11-21,11:03:06.587:,11:03:06.635:,Key.space
2019-11-21,11:03:06.859:,11:03:06.955:,w
2019-11-21,11:03:06.995:,11:03:07.066:,o
2019-11-21,11:03:07.211:,11:03:07.274:,n
2019-11-21,11:03:07.299:,11:03:07.378:,d
2019-11-21,11:03:07.451:,11:03:07.642:,e
2019-11-21,11:03:07.540:,11:03:07.579:,r
2019-11-21,11:03:07.667:,11:03:07.739:,Key.space
2019-11-21,11:03:08.451:,11:03:08.634:,w
2019-11-21,11:03:08.564:,11:03:08.587:,h
2019-11-21,11:03:08.691:,11:03:08.795:,a
2019-11-21,11:03:08.859:,11:03:09.050:,t
2019-11-21,11:03:08.915:,11:03:08.938:,Key.space
2019-11-21,11:03:09.395:,11:03:09.474:,y
2019-11-21,11:03:09.643:,11:03:09.723:,o
2019-11-21,11:03:09.827:,11:03:09.899:,u
2019-11-21,11:03:10.003:,11:03:10.138:,Key.space
2019-11-21,11:03:10.059:,11:03:10.090:,a
2019-11-21,11:03:10.227:,11:03:10.402:,r
2019-11-21,11:03:10.347:,11:03:10.370:,e
2019-11-21,11:03:10.563:,11:03:11.683:,Key.shift
2019-11-21,11:03:11.572:,11:03:11.659:,!
2019-11-21,11:03:12.499:,11:03:13.267:,Key.space
2019-11-21,11:03:12.571:,11:03:12.602:,Key.shift
2019-11-21,11:03:13.140:,11:03:13.194:,U
2019-11-21,11:03:13.403:,11:03:13.474:,p
2019-11-21,11:03:13.619:,11:03:13.699:,Key.space
2019-11-21,11:03:13.723:,11:03:13.802:,a
2019-11-21,11:03:13.835:,11:03:13.906:,b
2019-11-21,11:03:14.099:,11:03:14.170:,o
2019-11-21,11:03:14.363:,11:03:14.562:,v
2019-11-21,11:03:14.467:,11:03:14.498:,e
2019-11-21,11:03:14.659:,11:03:14.763:,Key.space
2019-11-21,11:03:14.819:,11:03:14.906:,t
2019-11-21,11:03:14.931:,11:03:15.002:,h
2019-11-21,11:03:15.027:,11:03:15.114:,e
2019-11-21,11:03:15.139:,11:03:15.218:,Key.space
2019-11-21,11:03:15.419:,11:03:15.586:,w
2019-11-21,11:03:15.587:,11:03:15.650:,o
2019-11-21,11:03:15.764:,11:03:15.778:,r
2019-11-21,11:03:15.819:,11:03:15.898:,l
2019-11-21,11:03:16.051:,11:03:16.186:,d
2019-11-21,11:03:16.267:,11:03:16.346:,Key.space
2019-11-21,11:03:16.379:,11:03:16.474:,s
2019-11-21,11:03:16.531:,11:03:16.602:,o
2019-11-21,11:03:16.732:,11:03:16.787:,Key.space
2019-11-21,11:03:16.907:,11:03:16.970:,h
2019-11-21,11:03:17.059:,11:03:17.138:,i
2019-11-21,11:03:17.139:,11:03:17.218:,g
2019-11-21,11:03:17.251:,11:03:17.314:,h
2019-11-21,11:03:17.715:,11:03:17.811:,.
2019-11-21,11:03:18.371:,11:03:18.442:,Key.space
2019-11-21,11:03:18.909:,11:03:19.179:,Key.shift
2019-11-21,11:03:19.011:,11:03:19.107:,L
2019-11-21,11:03:19.211:,11:03:19.298:,i
2019-11-21,11:03:19.387:,11:03:19.602:,k
