date,press,release,identity
2019-11-21,11:15:11.382:,11:15:11.493:,d
2019-11-21,11:15:11.526:,11:15:11.613:,Key.space
2019-11-21,11:15:11.686:,11:15:12.013:,t
2019-11-21,11:15:11.774:,11:15:11.805:,h
2019-11-21,11:15:11.830:,11:15:11.869:,e
2019-11-21,11:15:11.902:,11:15:11.925:,Key.space
2019-11-21,11:15:12.038:,11:15:12.173:,s
2019-11-21,11:15:12.062:,11:15:12.093:,p
2019-11-21,11:15:12.238:,11:15:12.381:,i
2019-11-21,11:15:12.318:,11:15:12.341:,d
2019-11-21,11:15:12.446:,11:15:12.597:,e
2019-11-21,11:15:12.502:,11:15:12.542:,r
2019-11-21,11:15:12.670:,11:15:12.774:,Key.space
2019-11-21,11:15:12.798:,11:15:12.862:,o
2019-11-21,11:15:12.982:,11:15:13.061:,u
2019-11-21,11:15:13.086:,11:15:13.181:,t
2019-11-21,11:15:13.206:,11:15:13.261:,.
2019-11-21,11:15:15.048:,11:15:15.309:,Key.shift
2019-11-21,11:15:15.238:,11:15:15.270:,M
2019-11-21,11:15:15.342:,11:15:15.477:,a
2019-11-21,11:15:15.422:,11:15:15.445:,r
2019-11-21,11:15:15.558:,11:15:15.750:,y
2019-11-21,11:15:15.654:,11:15:15.686:,Key.space
2019-11-21,11:15:15.774:,11:15:16.085:,h
2019-11-21,11:15:15.862:,11:15:15.885:,a
2019-11-21,11:15:15.918:,11:15:15.949:,d
2019-11-21,11:15:16.006:,11:15:16.037:,Key.space
2019-11-21,11:15:16.110:,11:15:16.333:,a
2019-11-21,11:15:16.222:,11:15:16.245:,Key.space
2019-11-21,11:15:16.278:,11:15:16.301:,l
2019-11-21,11:15:16.422:,11:15:16.542:,i
2019-11-21,11:15:16.462:,11:15:16.541:,t
2019-11-21,11:15:16.582:,11:15:16.678:,t
2019-11-21,11:15:16.703:,11:15:17.037:,l
2019-11-21,11:15:16.742:,11:15:16.765:,e
2019-11-21,11:15:16.830:,11:15:16.845:,Key.space
2019-11-21,11:15:16.926:,11:15:16.949:,l
2019-11-21,11:15:17.038:,11:15:17.109:,a
2019-11-21,11:15:17.590:,11:15:17.718:,m
2019-11-21,11:15:17.742:,11:15:17.829:,b
2019-11-21,11:15:17.974:,11:15:18.069:,.
2019-11-21,11:15:18.230:,11:15:18.342:,Key.space
2019-11-21,11:15:18.462:,11:15:18.517:,Key.backspace
2019-11-21,11:15:18.646:,11:15:18.653:,Key.backspace
2019-11-21,11:15:18.695:,11:15:18.774:,.
2019-11-21,11:15:18.774:,11:15:18.902:,Key.space
2019-11-21,11:15:19.191:,11:15:19.421:,Key.shift
2019-11-21,11:15:19.326:,11:15:19.397:,W
2019-11-21,11:15:19.446:,11:15:19.965:,h
2019-11-21,11:15:19.542:,11:15:19.581:,o
2019-11-21,11:15:19.614:,11:15:19.637:,s
2019-11-21,11:15:19.719:,11:15:19.757:,e
2019-11-21,11:15:19.822:,11:15:19.853:,Key.space
2019-11-21,11:15:20.062:,11:15:20.237:,f
2019-11-21,11:15:20.158:,11:15:20.181:,l
2019-11-21,11:15:20.270:,11:15:20.301:,e
2019-11-21,11:15:20.390:,11:15:20.461:,e
2019-11-21,11:15:20.486:,11:15:20.621:,c
2019-11-21,11:15:20.638:,11:15:20.798:,e
2019-11-21,11:15:20.678:,11:15:20.703:,Key.space
2019-11-21,11:15:20.830:,11:15:20.909:,w
2019-11-21,11:15:21.030:,11:15:21.317:,a
2019-11-21,11:15:21.102:,11:15:21.173:,s
2019-11-21,11:15:21.198:,11:15:21.253:,Key.space
2019-11-21,11:15:21.438:,11:15:21.941:,w
2019-11-21,11:15:21.534:,11:15:21.565:,h
2019-11-21,11:15:21.614:,11:15:21.669:,i
2019-11-21,11:15:21.702:,11:15:21.758:,t
2019-11-21,11:15:21.798:,11:15:21.821:,e
2019-11-21,11:15:21.862:,11:15:21.893:,Key.space
2019-11-21,11:15:21.974:,11:15:22.189:,a
2019-11-21,11:15:22.046:,11:15:22.118:,s
2019-11-21,11:15:22.094:,11:15:22.117:,Key.space
2019-11-21,11:15:22.222:,11:15:22.533:,s
2019-11-21,11:15:22.294:,11:15:22.317:,n
2019-11-21,11:15:22.358:,11:15:22.437:,o
2019-11-21,11:15:22.462:,11:15:22.485:,w
2019-11-21,11:15:22.614:,11:15:22.685:,/
2019-11-21,11:15:22.614:,11:15:22.653:,.
2019-11-21,11:15:22.702:,11:15:22.806:,Key.space
2019-11-21,11:15:22.830:,11:15:22.878:,Key.shift
2019-11-21,11:15:23.014:,11:15:23.077:,Key.backspace
2019-11-21,11:15:23.150:,11:15:23.205:,Key.backspace
2019-11-21,11:15:23.286:,11:15:23.557:,Key.backspace
2019-11-21,11:15:23.406:,11:15:23.429:,.
2019-11-21,11:15:23.638:,11:15:23.733:,Key.space
2019-11-21,11:15:23.758:,11:15:24.045:,Key.shift
2019-11-21,11:15:23.894:,11:15:24.022:,A
2019-11-21,11:15:24.262:,11:15:24.333:,n
2019-11-21,11:15:24.382:,11:15:24.629:,d
2019-11-21,11:15:24.446:,11:15:24.485:,Key.space
2019-11-21,11:15:24.831:,11:15:25.029:,e
2019-11-21,11:15:24.942:,11:15:24.965:,v
2019-11-21,11:15:25.086:,11:15:25.253:,e
2019-11-21,11:15:25.174:,11:15:25.197:,r
2019-11-21,11:15:25.349:,11:15:25.509:,y
2019-11-21,11:15:25.534:,11:15:25.701:,w
2019-11-21,11:15:25.622:,11:15:25.645:,h
2019-11-21,11:15:25.734:,11:15:26.061:,e
2019-11-21,11:15:25.757:,11:15:25.781:,r
2019-11-21,11:15:25.870:,11:15:25.917:,e
2019-11-21,11:15:25.958:,11:15:25.997:,Key.space
2019-11-21,11:15:26.094:,11:15:26.629:,t
2019-11-21,11:15:26.174:,11:15:26.197:,h
2019-11-21,11:15:26.253:,11:15:26.277:,a
2019-11-21,11:15:26.309:,11:15:26.341:,t
2019-11-21,11:15:26.366:,11:15:26.421:,Key.space
2019-11-21,11:15:26.454:,11:15:26.493:,Key.shift
2019-11-21,11:15:26.775:,11:15:27.023:,Key.shift
2019-11-21,11:15:26.926:,11:15:27.022:,M
2019-11-21,11:15:27.054:,11:15:27.189:,a
2019-11-21,11:15:27.102:,11:15:27.133:,r
2019-11-21,11:15:27.278:,11:15:27.445:,y
2019-11-21,11:15:27.357:,11:15:27.381:,Key.space
2019-11-21,11:15:27.478:,11:15:27.685:,w
2019-11-21,11:15:27.590:,11:15:27.613:,e
2019-11-21,11:15:27.726:,11:15:27.805:,n
2019-11-21,11:15:27.830:,11:15:27.910:,t
2019-11-21,11:15:27.966:,11:15:28.157:,.
2019-11-21,11:15:28.038:,11:15:28.061:,Key.space
2019-11-21,11:15:28.334:,11:15:28.510:,Key.shift
2019-11-21,11:15:28.422:,11:15:28.510:,T
2019-11-21,11:15:28.542:,11:15:28.949:,h
2019-11-21,11:15:28.645:,11:15:28.669:,e
2019-11-21,11:15:28.718:,11:15:28.773:,Key.space
2019-11-21,11:15:28.798:,11:15:28.837:,l
2019-11-21,11:15:28.878:,11:15:28.902:,a
2019-11-21,11:15:29.006:,11:15:29.085:,b
2019-11-21,11:15:29.118:,11:15:29.237:,Key.space
2019-11-21,11:15:29.262:,11:15:29.333:,w
2019-11-21,11:15:29.366:,11:15:29.645:,a
2019-11-21,11:15:29.469:,11:15:29.573:,s
2019-11-21,11:15:29.534:,11:15:29.549:,Key.space
2019-11-21,11:15:29.661:,11:15:29.749:,s
2019-11-21,11:15:29.782:,11:15:29.837:,u
2019-11-21,11:15:29.861:,11:15:30.077:,r
2019-11-21,11:15:29.958:,11:15:29.981:,e
2019-11-21,11:15:30.014:,11:15:30.053:,Key.space
2019-11-21,11:15:30.133:,11:15:30.333:,t
2019-11-21,11:15:30.229:,11:15:30.253:,o
2019-11-21,11:15:30.277:,11:15:30.301:,Key.space
2019-11-21,11:15:30.373:,11:15:30.533:,g
2019-11-21,11:15:30.429:,11:15:30.477:,o
2019-11-21,11:15:30.565:,11:15:30.637:,.
2019-11-21,11:15:33.454:,11:15:33.517:,Key.left
2019-11-21,11:15:33.590:,11:15:33.685:,m
2019-11-21,11:15:35.335:,11:15:35.645:,Key.shift
2019-11-21,11:15:35.542:,11:15:35.613:,H
2019-11-21,11:15:35.702:,11:15:35.813:,u
2019-11-21,11:15:35.854:,11:15:36.054:,m
2019-11-21,11:15:35.934:,11:15:35.989:,p
2019-11-21,11:15:36.078:,11:15:36.253:,t
2019-11-21,11:15:36.110:,11:15:36.229:,y
2019-11-21,11:15:36.318:,11:15:36.437:,Key.space
2019-11-21,11:15:36.454:,11:15:36.726:,Key.shift
2019-11-21,11:15:36.518:,11:15:36.606:,D
2019-11-21,11:15:36.727:,11:15:36.749:,u
2019-11-21,11:15:36.798:,11:15:37.141:,m
2019-11-21,11:15:36.870:,11:15:36.909:,p
2019-11-21,11:15:36.957:,11:15:37.037:,t
2019-11-21,11:15:37.062:,11:15:37.102:,y
2019-11-21,11:15:37.326:,11:15:37.453:,Key.space
2019-11-21,11:15:37.557:,11:15:37.637:,w
2019-11-21,11:15:37.774:,11:15:37.853:,Key.backspace
2019-11-21,11:15:37.854:,11:15:37.965:,s
2019-11-21,11:15:38.014:,11:15:38.173:,a
2019-11-21,11:15:38.078:,11:15:38.110:,t
2019-11-21,11:15:38.198:,11:15:38.293:,Key.space
2019-11-21,11:15:38.294:,11:15:38.501:,o
2019-11-21,11:15:38.366:,11:15:38.453:,n
2019-11-21,11:15:38.398:,11:15:38.421:,Key.space
2019-11-21,11:15:38.526:,11:15:38.750:,a
2019-11-21,11:15:38.630:,11:15:38.653:,Key.space
2019-11-21,11:15:38.774:,11:15:39.013:,w
2019-11-21,11:15:38.918:,11:15:38.941:,a
2019-11-21,11:15:38.966:,11:15:38.989:,l
2019-11-21,11:15:39.069:,11:15:39.134:,l
2019-11-21,11:15:39.214:,11:15:39.413:,.
2019-11-21,11:15:39.318:,11:15:39.341:,Key.space
2019-11-21,11:15:39.582:,11:15:39.742:,Key.shift
2019-11-21,11:15:39.678:,11:15:39.727:,H
2019-11-21,11:15:39.798:,11:15:39.893:,u
2019-11-21,11:15:39.949:,11:15:40.125:,m
2019-11-21,11:15:40.014:,11:15:40.045:,p
2019-11-21,11:15:40.126:,11:15:40.182:,t
2019-11-21,11:15:40.278:,11:15:40.373:,y
2019-11-21,11:15:40.397:,11:15:40.445:,Key.space
2019-11-21,11:15:40.478:,11:15:40.741:,Key.shift
2019-11-21,11:15:40.566:,11:15:40.605:,D
2019-11-21,11:15:40.654:,11:15:40.677:,u
2019-11-21,11:15:40.806:,11:15:41.005:,m
2019-11-21,11:15:40.854:,11:15:40.949:,p
2019-11-21,11:15:40.950:,11:15:40.973:,t
2019-11-21,11:15:41.094:,11:15:41.301:,y
2019-11-21,11:15:41.190:,11:15:41.213:,Key.space
2019-11-21,11:15:41.334:,11:15:41.453:,h
2019-11-21,11:15:41.469:,11:15:41.629:,a
2019-11-21,11:15:41.525:,11:15:41.549:,d
2019-11-21,11:15:42.014:,11:15:42.133:,Key.space
2019-11-21,11:15:42.182:,11:15:42.293:,a
2019-11-21,11:15:42.326:,11:15:42.445:,Key.space
2019-11-21,11:15:42.494:,11:15:42.589:,g
2019-11-21,11:15:42.678:,11:15:43.085:,r
2019-11-21,11:15:42.750:,11:15:42.781:,e
2019-11-21,11:15:42.805:,11:15:42.845:,a
2019-11-21,11:15:42.885:,11:15:42.909:,t
2019-11-21,11:15:42.981:,11:15:43.005:,Key.space
2019-11-21,11:15:43.133:,11:15:43.309:,f
2019-11-21,11:15:43.214:,11:15:43.237:,a
2019-11-21,11:15:43.310:,11:15:43.357:,l
2019-11-21,11:15:43.421:,11:15:43.477:,l
2019-11-21,11:15:43.565:,11:15:43.909:,.
2019-11-21,11:15:43.653:,11:15:43.677:,Key.space
2019-11-21,11:15:43.758:,11:15:43.781:,Key.shift
2019-11-21,11:15:43.829:,11:15:43.885:,A
2019-11-21,11:15:43.989:,11:15:44.037:,l
2019-11-21,11:15:44.093:,11:15:44.165:,l
2019-11-21,11:15:44.189:,11:15:44.245:,Key.space
2019-11-21,11:15:44.309:,11:15:44.661:,t
2019-11-21,11:15:44.381:,11:15:44.413:,h
2019-11-21,11:15:44.461:,11:15:44.477:,e
2019-11-21,11:15:44.517:,11:15:44.549:,Key.space
2019-11-21,11:15:44.589:,11:15:44.637:,k
2019-11-21,11:15:44.741:,11:15:44.981:,i
2019-11-21,11:15:44.821:,11:15:44.869:,n
2019-11-21,11:15:44.893:,11:15:44.917:,g
2019-11-21,11:15:45.005:,11:15:45.069:,'
2019-11-21,11:15:45.109:,11:15:45.197:,s
2019-11-21,11:15:45.213:,11:15:45.557:,Key.space
2019-11-21,11:15:45.302:,11:15:45.325:,h
2019-11-21,11:15:45.365:,11:15:45.405:,o
2019-11-21,11:15:45.445:,11:15:45.501:,r
2019-11-21,11:15:45.581:,11:15:45.653:,s
2019-11-21,11:15:45.677:,11:15:45.701:,s
2019-11-21,11:15:45.702:,11:15:45.725:,e
2019-11-21,11:15:46.350:,11:15:46.405:,Key.backspace
2019-11-21,11:15:46.493:,11:15:46.549:,Key.backspace
2019-11-21,11:15:46.573:,11:15:46.925:,e
2019-11-21,11:15:46.677:,11:15:46.701:,s
2019-11-21,11:15:46.797:,11:15:46.821:,Key.space
2019-11-21,11:15:46.965:,11:15:47.085:,a
2019-11-21,11:15:47.101:,11:15:47.133:,l
2019-11-21,11:15:47.550:,11:15:47.605:,Key.backspace
2019-11-21,11:15:47.702:,11:15:47.933:,n
2019-11-21,11:15:47.773:,11:15:47.797:,d
2019-11-21,11:15:47.853:,11:15:47.893:,Key.space
2019-11-21,11:15:47.973:,11:15:48.141:,a
2019-11-21,11:15:48.069:,11:15:48.109:,l
2019-11-21,11:15:48.181:,11:15:48.349:,l
2019-11-21,11:15:48.350:,11:15:48.373:,Key.space
2019-11-21,11:15:48.413:,11:15:48.741:,t
2019-11-21,11:15:48.477:,11:15:48.509:,h
2019-11-21,11:15:48.557:,11:15:48.629:,e
2019-11-21,11:15:48.629:,11:15:48.669:,Key.space
2019-11-21,11:15:48.789:,11:15:48.893:,k
2019-11-21,11:15:49.005:,11:15:49.125:,i
2019-11-21,11:15:49.037:,11:15:49.069:,n
2019-11-21,11:15:49.150:,11:15:49.309:,g
2019-11-21,11:15:49.245:,11:15:49.261:,s
2019-11-21,11:15:49.510:,11:15:49.581:,'
2019-11-21,11:15:49.710:,11:15:49.765:,Key.backspace
2019-11-21,11:15:49.837:,11:15:49.901:,Key.backspace
2019-11-21,11:15:50.005:,11:15:50.117:,'
2019-11-21,11:15:50.133:,11:15:50.406:,s
2019-11-21,11:15:50.221:,11:15:50.253:,Key.space
2019-11-21,11:15:50.325:,11:15:50.349:,m
2019-11-21,11:15:50.438:,11:15:50.541:,e
2019-11-21,11:15:50.542:,11:15:50.629:,n
2019-11-21,11:15:50.653:,11:15:50.757:,Key.space
2019-11-21,11:15:50.878:,11:15:51.062:,Key.shift
2019-11-21,11:15:50.965:,11:15:51.061:,C
2019-11-21,11:15:51.102:,11:15:51.165:,o
2019-11-21,11:15:51.269:,11:15:51.309:,u
2019-11-21,11:15:51.414:,11:15:51.477:,l
2019-11-21,11:15:51.493:,11:15:51.557:,d
2019-11-21,11:15:51.621:,11:15:51.765:,n
2019-11-21,11:15:51.718:,11:15:51.741:,'
2019-11-21,11:15:51.813:,11:15:52.013:,t
2019-11-21,11:15:51.901:,11:15:51.933:,Key.space
2019-11-21,11:15:52.431:,11:15:52.525:,p
2019-11-21,11:15:52.613:,11:15:52.669:,u
2019-11-21,11:15:52.702:,11:15:52.861:,t
2019-11-21,11:15:52.758:,11:15:52.789:,Key.space
2019-11-21,11:15:52.886:,11:15:53.110:,Key.shift
2019-11-21,11:15:53.022:,11:15:53.109:,H
2019-11-21,11:15:53.590:,11:15:53.629:,u
2019-11-21,11:15:54.022:,11:15:54.349:,m
2019-11-21,11:15:54.110:,11:15:54.141:,p
2019-11-21,11:15:54.173:,11:15:54.197:,t
2019-11-21,11:15:54.221:,11:15:54.325:,y
2019-11-21,11:15:54.373:,11:15:54.469:,Key.space
2019-11-21,11:15:54.758:,11:15:54.853:,p
2019-11-21,11:15:55.294:,11:15:55.365:,Key.backspace
2019-11-21,11:15:55.710:,11:15:55.805:,t
2019-11-21,11:15:55.806:,11:15:55.877:,o
2019-11-21,11:15:55.901:,11:15:55.981:,g
2019-11-21,11:15:55.997:,11:15:56.189:,e
2019-11-21,11:15:56.077:,11:15:56.101:,t
2019-11-21,11:15:56.237:,11:15:56.325:,h
2019-11-21,11:15:56.990:,11:15:57.285:,e
2019-11-21,11:15:57.070:,11:15:57.093:,r
2019-11-21,11:15:57.157:,11:15:57.189:,Key.space
2019-11-21,11:15:57.413:,11:15:57.469:,b
2019-11-21,11:15:57.758:,11:15:57.821:,Key.backspace
2019-11-21,11:15:57.878:,11:15:58.061:,a
2019-11-21,11:15:57.957:,11:15:57.981:,g
2019-11-21,11:15:58.085:,11:15:58.277:,a
2019-11-21,11:15:58.133:,11:15:58.157:,i
2019-11-21,11:15:58.197:,11:15:58.253:,n
2019-11-21,11:15:58.390:,11:15:58.429:,.
2019-11-21,11:16:00.247:,11:16:00.501:,Key.shift
2019-11-21,11:16:00.382:,11:16:00.477:,T
2019-11-21,11:16:00.582:,11:16:00.662:,w
2019-11-21,11:16:00.662:,11:16:00.813:,i
2019-11-21,11:16:00.734:,11:16:00.765:,n
2019-11-21,11:16:01.198:,11:16:01.365:,k
2019-11-21,11:16:01.254:,11:16:01.333:,l
2019-11-21,11:16:01.381:,11:16:01.437:,e
2019-11-21,11:16:01.493:,11:16:01.589:,.
2019-11-21,11:16:01.614:,11:16:01.734:,Key.space
2019-11-21,11:16:01.813:,11:16:01.925:,t
2019-11-21,11:16:02.053:,11:16:02.157:,w
2019-11-21,11:16:02.181:,11:16:02.365:,i
2019-11-21,11:16:02.237:,11:16:02.269:,n
2019-11-21,11:16:02.445:,11:16:02.557:,k
2019-11-21,11:16:02.621:,11:16:02.742:,l
2019-11-21,11:16:02.773:,11:16:02.885:,e
2019-11-21,11:16:02.909:,11:16:03.005:,.
2019-11-21,11:16:03.029:,11:16:03.117:,Key.space
2019-11-21,11:16:03.181:,11:16:03.237:,l
2019-11-21,11:16:03.341:,11:16:03.453:,i
2019-11-21,11:16:03.381:,11:16:03.429:,t
2019-11-21,11:16:03.493:,11:16:03.629:,t
2019-11-21,11:16:03.645:,11:16:03.797:,l
2019-11-21,11:16:03.702:,11:16:03.725:,e
2019-11-21,11:16:03.798:,11:16:03.917:,Key.space
2019-11-21,11:16:03.982:,11:16:04.069:,s
2019-11-21,11:16:04.109:,11:16:04.189:,t
2019-11-21,11:16:04.205:,11:16:04.293:,a
2019-11-21,11:16:04.341:,11:16:04.413:,r
2019-11-21,11:16:04.477:,11:16:04.718:,.
2019-11-21,11:16:04.598:,11:16:04.621:,Key.space
2019-11-21,11:16:04.742:,11:16:04.909:,Key.shift
2019-11-21,11:16:04.821:,11:16:04.877:,H
2019-11-21,11:16:04.981:,11:16:05.413:,o
2019-11-21,11:16:05.037:,11:16:05.061:,w
2019-11-21,11:16:05.117:,11:16:05.141:,Key.space
2019-11-21,11:16:05.214:,11:16:05.237:,Key.shift
2019-11-21,11:16:05.293:,11:16:05.389:,I
2019-11-21,11:16:05.437:,11:16:05.525:,Key.space
2019-11-21,11:16:05.677:,11:16:05.774:,w
2019-11-21,11:16:05.797:,11:16:05.989:,o
2019-11-21,11:16:05.862:,11:16:05.933:,n
2019-11-21,11:16:05.934:,11:16:05.965:,d
2019-11-21,11:16:06.189:,11:16:06.373:,e
2019-11-21,11:16:06.261:,11:16:06.293:,r
2019-11-21,11:16:06.397:,11:16:06.493:,Key.space
2019-11-21,11:16:06.822:,11:16:06.909:,w
2019-11-21,11:16:06.933:,11:16:07.077:,h
2019-11-21,11:16:06.989:,11:16:07.013:,a
2019-11-21,11:16:07.101:,11:16:07.269:,t
2019-11-21,11:16:07.166:,11:16:07.205:,Key.space
2019-11-21,11:16:07.349:,11:16:07.437:,y
2019-11-21,11:16:07.461:,11:16:07.613:,o
2019-11-21,11:16:07.533:,11:16:07.589:,u
2019-11-21,11:16:07.726:,11:16:07.790:,r
2019-11-21,11:16:08.006:,11:16:08.085:,Key.backspace
2019-11-21,11:16:08.157:,11:16:08.213:,Key.space
2019-11-21,11:16:08.229:,11:16:08.581:,a
2019-11-21,11:16:08.309:,11:16:08.333:,r
2019-11-21,11:16:08.405:,11:16:08.461:,e
2019-11-21,11:16:08.485:,11:16:08.525:,Key.space
2019-11-21,11:16:08.605:,11:16:08.830:,Key.shift
2019-11-21,11:16:08.685:,11:16:08.774:,!
2019-11-21,11:16:08.990:,11:16:09.045:,Key.backspace
2019-11-21,11:16:09.173:,11:16:09.637:,Key.backspace
2019-11-21,11:16:09.197:,11:16:09.198:,Key.shift
2019-11-21,11:16:09.198:,11:16:09.437:,!
2019-11-21,11:16:09.293:,11:16:09.309:,Key.space
2019-11-21,11:16:09.565:,11:16:09.581:,U
2019-11-21,11:16:09.734:,11:16:10.181:,p
2019-11-21,11:16:09.822:,11:16:09.869:,Key.space
2019-11-21,11:16:09.925:,11:16:10.005:,Key.shift
2019-11-21,11:16:10.053:,11:16:10.157:,A
2019-11-21,11:16:10.293:,11:16:10.373:,b
2019-11-21,11:16:10.397:,11:16:10.605:,o
2019-11-21,11:16:10.501:,11:16:10.525:,v
2019-11-21,11:16:10.637:,11:16:10.726:,e
2019-11-21,11:16:10.910:,11:16:10.957:,Key.backspace
2019-11-21,11:16:11.013:,11:16:11.093:,Key.backspace
2019-11-21,11:16:11.141:,11:16:11.213:,Key.backspace
2019-11-21,11:16:11.269:,11:16:11.325:,Key.backspace
2019-11-21,11:16:11.613:,11:16:11.677:,Key.backspace
2019-11-21,11:16:11.717:,11:16:11.789:,a
2019-11-21,11:16:11.894:,11:16:11.981:,b
2019-11-21,11:16:12.005:,11:16:12.061:,o
2019-11-21,11:16:12.093:,11:16:12.333:,v
2019-11-21,11:16:12.149:,11:16:12.189:,e
2019-11-21,11:16:12.253:,11:16:12.269:,Key.space
2019-11-21,11:16:12.413:,11:16:12.758:,t
2019-11-21,11:16:12.501:,11:16:12.533:,h
2019-11-21,11:16:12.573:,11:16:12.597:,e
2019-11-21,11:16:12.653:,11:16:12.677:,Key.space
2019-11-21,11:16:12.797:,11:16:12.886:,w
2019-11-21,11:16:12.909:,11:16:13.085:,o
2019-11-21,11:16:12.989:,11:16:13.013:,r
2019-11-21,11:16:13.133:,11:16:13.221:,l
2019-11-21,11:16:13.245:,11:16:13.341:,d
2019-11-21,11:16:13.453:,11:16:13.477:,Key.space
