date,press,release,identity
2019-11-21,11:55:19.046:,11:55:19.140:,Key.space
2019-11-21,11:55:19.533:,11:55:19.613:,o
2019-11-21,11:55:19.765:,11:55:19.828:,u
2019-11-21,11:55:19.972:,11:55:20.020:,t
2019-11-21,11:55:20.901:,11:55:20.972:,.
2019-11-21,11:55:25.805:,11:55:25.876:,m
2019-11-21,11:55:25.924:,11:55:25.980:,e
2019-11-21,11:55:29.230:,11:55:29.396:,Key.shift
2019-11-21,11:55:29.340:,11:55:29.372:,M
2019-11-21,11:55:30.717:,11:55:30.804:,a
2019-11-21,11:55:31.205:,11:55:31.268:,r
2019-11-21,11:55:31.477:,11:55:31.596:,y
2019-11-21,11:55:31.644:,11:55:31.724:,Key.space
2019-11-21,11:55:31.933:,11:55:31.988:,h
2019-11-21,11:55:32.012:,11:55:32.076:,a
2019-11-21,11:55:32.204:,11:55:32.268:,d
2019-11-21,11:55:32.324:,11:55:32.372:,Key.space
2019-11-21,11:55:32.420:,11:55:32.492:,a
2019-11-21,11:55:32.556:,11:55:32.580:,Key.space
2019-11-21,11:55:33.077:,11:55:33.148:,l
2019-11-21,11:55:33.332:,11:55:33.388:,i
2019-11-21,11:55:33.540:,11:55:33.604:,t
2019-11-21,11:55:33.684:,11:55:33.740:,t
2019-11-21,11:55:33.893:,11:55:33.956:,l
2019-11-21,11:55:33.988:,11:55:34.044:,e
2019-11-21,11:55:34.092:,11:55:34.164:,Key.space
2019-11-21,11:55:34.725:,11:55:34.780:,l
2019-11-21,11:55:34.836:,11:55:34.900:,a
2019-11-21,11:55:34.957:,11:55:35.012:,m
2019-11-21,11:55:35.308:,11:55:35.364:,b
2019-11-21,11:55:36.333:,11:55:36.404:,.
2019-11-21,11:55:38.429:,11:55:38.476:,Key.space
2019-11-21,11:55:39.189:,11:55:39.260:,w
2019-11-21,11:55:39.284:,11:55:39.396:,h
2019-11-21,11:55:39.420:,11:55:39.436:,o
2019-11-21,11:55:39.780:,11:55:39.844:,Key.backspace
2019-11-21,11:55:39.932:,11:55:40.004:,Key.backspace
2019-11-21,11:55:40.164:,11:55:40.236:,Key.backspace
2019-11-21,11:55:40.469:,11:55:40.725:,Key.shift
2019-11-21,11:55:40.652:,11:55:40.692:,W
2019-11-21,11:55:40.852:,11:55:40.924:,h
2019-11-21,11:55:41.061:,11:55:41.132:,o
2019-11-21,11:55:41.228:,11:55:41.324:,s
2019-11-21,11:55:41.412:,11:55:41.484:,e
2019-11-21,11:55:42.373:,11:55:42.476:,Key.space
2019-11-21,11:55:42.925:,11:55:42.988:,f
2019-11-21,11:55:43.301:,11:55:43.364:,l
2019-11-21,11:55:43.749:,11:55:43.804:,e
2019-11-21,11:55:43.884:,11:55:43.964:,e
2019-11-21,11:55:44.173:,11:55:44.244:,c
2019-11-21,11:55:44.348:,11:55:44.412:,e
2019-11-21,11:55:44.500:,11:55:44.580:,Key.space
2019-11-21,11:55:44.829:,11:55:44.892:,w
2019-11-21,11:55:44.996:,11:55:45.084:,a
2019-11-21,11:55:45.157:,11:55:45.348:,s
2019-11-21,11:55:45.212:,11:55:45.236:,Key.space
2019-11-21,11:55:45.700:,11:55:45.796:,h
2019-11-21,11:55:45.820:,11:55:45.916:,w
2019-11-21,11:55:45.860:,11:55:45.884:,i
2019-11-21,11:55:46.565:,11:55:46.628:,Key.backspace
2019-11-21,11:55:46.724:,11:55:46.764:,Key.backspace
2019-11-21,11:55:46.836:,11:55:46.908:,Key.backspace
2019-11-21,11:55:47.164:,11:55:47.228:,w
2019-11-21,11:55:47.372:,11:55:47.444:,h
2019-11-21,11:55:47.500:,11:55:47.556:,i
2019-11-21,11:55:48.021:,11:55:48.084:,t
2019-11-21,11:55:48.156:,11:55:48.220:,e
2019-11-21,11:55:48.252:,11:55:48.324:,Key.space
2019-11-21,11:55:48.877:,11:55:48.964:,a
2019-11-21,11:55:49.052:,11:55:49.132:,s
2019-11-21,11:55:49.164:,11:55:49.244:,Key.space
2019-11-21,11:55:50.317:,11:55:50.380:,s
2019-11-21,11:55:50.404:,11:55:50.467:,n
2019-11-21,11:55:50.532:,11:55:50.611:,o
2019-11-21,11:55:50.636:,11:55:50.691:,w
2019-11-21,11:55:52.373:,11:55:52.444:,.
2019-11-21,11:55:53.149:,11:55:53.228:,Key.space
2019-11-21,11:55:53.301:,11:55:53.595:,Key.shift
2019-11-21,11:55:53.412:,11:55:53.468:,A
2019-11-21,11:55:53.524:,11:55:53.547:,n
2019-11-21,11:55:53.652:,11:55:53.716:,d
2019-11-21,11:55:53.740:,11:55:53.787:,Key.space
2019-11-21,11:55:54.357:,11:55:54.452:,e
2019-11-21,11:55:54.500:,11:55:54.555:,v
2019-11-21,11:55:54.588:,11:55:54.651:,e
2019-11-21,11:55:54.749:,11:55:54.804:,r
2019-11-21,11:55:55.308:,11:55:55.364:,y
2019-11-21,11:55:57.669:,11:55:57.740:,w
2019-11-21,11:55:57.780:,11:55:57.827:,h
2019-11-21,11:55:57.916:,11:55:58.051:,e
2019-11-21,11:55:58.244:,11:55:58.307:,r
2019-11-21,11:55:58.421:,11:55:58.476:,e
2019-11-21,11:55:59.037:,11:55:59.131:,Key.space
2019-11-21,11:55:59.797:,11:55:59.868:,t
2019-11-21,11:55:59.948:,11:56:00.004:,h
2019-11-21,11:56:00.028:,11:56:00.083:,a
2019-11-21,11:56:00.108:,11:56:00.163:,t
2019-11-21,11:56:00.220:,11:56:00.275:,Key.space
2019-11-21,11:56:00.702:,11:56:00.900:,Key.shift
2019-11-21,11:56:00.828:,11:56:00.876:,M
2019-11-21,11:56:00.964:,11:56:01.043:,a
2019-11-21,11:56:01.220:,11:56:01.283:,r
2019-11-21,11:56:01.324:,11:56:01.371:,y
2019-11-21,11:56:01.404:,11:56:01.467:,Key.space
2019-11-21,11:56:02.053:,11:56:02.132:,w
2019-11-21,11:56:02.228:,11:56:02.299:,e
2019-11-21,11:56:02.324:,11:56:02.379:,n
2019-11-21,11:56:02.476:,11:56:02.540:,t
2019-11-21,11:56:03.429:,11:56:03.499:,.
2019-11-21,11:56:04.061:,11:56:04.140:,Key.space
2019-11-21,11:56:04.372:,11:56:04.556:,Key.shift
2019-11-21,11:56:04.500:,11:56:04.524:,T
2019-11-21,11:56:04.660:,11:56:04.716:,h
2019-11-21,11:56:04.717:,11:56:04.771:,e
2019-11-21,11:56:04.804:,11:56:04.851:,Key.space
2019-11-21,11:56:04.988:,11:56:05.043:,l
2019-11-21,11:56:05.068:,11:56:05.131:,a
2019-11-21,11:56:05.164:,11:56:05.219:,m
2019-11-21,11:56:05.380:,11:56:05.435:,b
2019-11-21,11:56:06.037:,11:56:06.116:,Key.space
2019-11-21,11:56:06.404:,11:56:06.483:,w
2019-11-21,11:56:06.572:,11:56:06.636:,a
2019-11-21,11:56:06.725:,11:56:06.788:,s
2019-11-21,11:56:06.844:,11:56:06.899:,Key.space
2019-11-21,11:56:07.580:,11:56:07.660:,s
2019-11-21,11:56:07.724:,11:56:07.779:,u
2019-11-21,11:56:07.820:,11:56:07.883:,r
2019-11-21,11:56:07.964:,11:56:08.099:,e
2019-11-21,11:56:08.028:,11:56:08.059:,Key.space
2019-11-21,11:56:08.180:,11:56:08.275:,t
2019-11-21,11:56:08.212:,11:56:08.243:,o
2019-11-21,11:56:08.356:,11:56:08.411:,Key.space
2019-11-21,11:56:08.588:,11:56:08.645:,g
2019-11-21,11:56:08.773:,11:56:08.795:,o
2019-11-21,11:56:09.797:,11:56:09.859:,.
2019-11-21,11:56:12.806:,11:56:13.067:,Key.shift
2019-11-21,11:56:12.972:,11:56:13.036:,H
2019-11-21,11:56:13.316:,11:56:13.396:,u
2019-11-21,11:56:13.596:,11:56:13.659:,m
2019-11-21,11:56:13.861:,11:56:13.923:,p
2019-11-21,11:56:14.116:,11:56:14.172:,t
2019-11-21,11:56:14.268:,11:56:14.323:,y
2019-11-21,11:56:14.404:,11:56:14.483:,Key.space
2019-11-21,11:56:14.636:,11:56:14.891:,Key.shift
2019-11-21,11:56:14.821:,11:56:14.868:,D
2019-11-21,11:56:14.988:,11:56:15.043:,u
2019-11-21,11:56:15.156:,11:56:15.212:,m
2019-11-21,11:56:15.588:,11:56:15.659:,p
2019-11-21,11:56:15.917:,11:56:15.972:,t
2019-11-21,11:56:16.060:,11:56:16.115:,y
2019-11-21,11:56:26.813:,11:56:26.852:,Key.space
2019-11-21,11:56:27.861:,11:56:27.916:,s
2019-11-21,11:56:28.028:,11:56:28.092:,a
2019-11-21,11:56:28.108:,11:56:28.171:,t
2019-11-21,11:56:28.236:,11:56:28.299:,Key.space
2019-11-21,11:56:29.061:,11:56:29.132:,o
2019-11-21,11:56:29.268:,11:56:29.339:,n
2019-11-21,11:56:29.428:,11:56:29.499:,Key.space
2019-11-21,11:56:29.540:,11:56:29.603:,a
2019-11-21,11:56:29.652:,11:56:29.716:,Key.space
2019-11-21,11:56:30.125:,11:56:30.188:,w
2019-11-21,11:56:30.292:,11:56:30.363:,a
2019-11-21,11:56:30.396:,11:56:30.451:,l
2019-11-21,11:56:30.532:,11:56:30.587:,l
2019-11-21,11:56:30.725:,11:56:30.796:,.
2019-11-21,11:56:30.908:,11:56:30.980:,Key.space
2019-11-21,11:56:31.893:,11:56:32.077:,Key.shift
2019-11-21,11:56:32.012:,11:56:32.076:,H
2019-11-21,11:56:32.173:,11:56:32.236:,u
2019-11-21,11:56:32.348:,11:56:32.403:,m
2019-11-21,11:56:32.612:,11:56:32.675:,p
2019-11-21,11:56:32.884:,11:56:32.939:,t
2019-11-21,11:56:33.036:,11:56:33.091:,y
2019-11-21,11:56:33.172:,11:56:33.252:,Key.space
2019-11-21,11:56:33.636:,11:56:34.035:,Key.shift
2019-11-21,11:56:33.948:,11:56:34.012:,D
2019-11-21,11:56:34.132:,11:56:34.187:,u
2019-11-21,11:56:34.324:,11:56:34.572:,m
2019-11-21,11:56:34.572:,11:56:34.587:,p
2019-11-21,11:56:34.788:,11:56:34.988:,t
2019-11-21,11:56:34.988:,11:56:34.995:,y
2019-11-21,11:56:35.413:,11:56:35.499:,Key.space
2019-11-21,11:56:36.533:,11:56:36.596:,h
2019-11-21,11:56:36.636:,11:56:36.716:,a
2019-11-21,11:56:37.044:,11:56:37.108:,d
2019-11-21,11:56:37.172:,11:56:37.243:,Key.space
2019-11-21,11:56:37.292:,11:56:37.363:,a
2019-11-21,11:56:37.396:,11:56:37.467:,Key.space
2019-11-21,11:56:38.157:,11:56:38.203:,h
2019-11-21,11:56:38.268:,11:56:38.340:,r
2019-11-21,11:56:38.444:,11:56:38.523:,e
2019-11-21,11:56:38.660:,11:56:38.740:,a
2019-11-21,11:56:38.756:,11:56:38.811:,t
2019-11-21,11:56:38.860:,11:56:38.931:,Key.space
2019-11-21,11:56:39.148:,11:56:39.219:,f
2019-11-21,11:56:39.364:,11:56:39.428:,a
2019-11-21,11:56:39.492:,11:56:39.539:,l
2019-11-21,11:56:39.620:,11:56:39.667:,l
2019-11-21,11:56:39.772:,11:56:39.843:,.
2019-11-21,11:56:39.964:,11:56:40.035:,Key.space
2019-11-21,11:56:40.774:,11:56:41.059:,Key.shift
2019-11-21,11:56:40.956:,11:56:40.996:,A
2019-11-21,11:56:41.116:,11:56:41.155:,l
2019-11-21,11:56:41.228:,11:56:41.291:,l
2019-11-21,11:56:41.404:,11:56:41.451:,Key.space
2019-11-21,11:56:41.580:,11:56:41.699:,t
2019-11-21,11:56:41.740:,11:56:41.811:,h
2019-11-21,11:56:41.828:,11:56:41.867:,e
2019-11-21,11:56:41.900:,11:56:41.947:,Key.space
2019-11-21,11:56:42.156:,11:56:42.219:,k
2019-11-21,11:56:42.300:,11:56:42.363:,i
2019-11-21,11:56:42.476:,11:56:42.539:,n
2019-11-21,11:56:42.636:,11:56:42.699:,g
2019-11-21,11:56:43.805:,11:56:43.867:,'
2019-11-21,11:56:44.020:,11:56:44.083:,s
2019-11-21,11:56:45.389:,11:56:45.476:,Key.space
2019-11-21,11:56:45.733:,11:56:45.819:,h
2019-11-21,11:56:45.892:,11:56:45.963:,o
2019-11-21,11:56:46.068:,11:56:46.123:,u
2019-11-21,11:56:46.493:,11:56:46.547:,Key.backspace
2019-11-21,11:56:47.164:,11:56:47.227:,Key.backspace
2019-11-21,11:56:47.996:,11:56:48.068:,o
2019-11-21,11:56:48.156:,11:56:48.211:,r
2019-11-21,11:56:48.380:,11:56:48.467:,s
2019-11-21,11:56:48.556:,11:56:48.619:,e
2019-11-21,11:56:48.700:,11:56:48.795:,s
2019-11-21,11:56:48.836:,11:56:48.923:,Key.space
2019-11-21,11:56:49.492:,11:56:49.564:,a
2019-11-21,11:56:49.588:,11:56:49.651:,n
2019-11-21,11:56:49.700:,11:56:49.755:,d
2019-11-21,11:56:49.771:,11:56:49.819:,Key.space
2019-11-21,11:56:50.011:,11:56:50.083:,a
2019-11-21,11:56:50.100:,11:56:50.139:,l
2019-11-21,11:56:50.219:,11:56:50.275:,l
2019-11-21,11:56:50.355:,11:56:50.403:,Key.space
2019-11-21,11:56:50.507:,11:56:50.572:,t
2019-11-21,11:56:50.652:,11:56:50.763:,h
2019-11-21,11:56:50.716:,11:56:50.739:,e
2019-11-21,11:56:50.812:,11:56:50.859:,Key.space
2019-11-21,11:56:51.012:,11:56:51.075:,k
2019-11-21,11:56:51.148:,11:56:51.211:,i
2019-11-21,11:56:51.324:,11:56:51.380:,n
2019-11-21,11:56:51.451:,11:56:51.515:,g
2019-11-21,11:56:51.884:,11:56:51.939:,s
2019-11-21,11:56:52.300:,11:56:52.355:,Key.backspace
2019-11-21,11:56:52.652:,11:56:52.732:,'
2019-11-21,11:56:53.068:,11:56:53.115:,s
2019-11-21,11:56:53.932:,11:56:53.987:,Key.space
2019-11-21,11:56:54.116:,11:56:54.171:,m
2019-11-21,11:56:54.203:,11:56:54.267:,e
2019-11-21,11:56:54.299:,11:56:54.347:,n
2019-11-21,11:56:55.020:,11:56:55.099:,Key.space
2019-11-21,11:56:55.324:,11:56:55.692:,Key.shift
2019-11-21,11:56:55.596:,11:56:55.651:,C
2019-11-21,11:56:55.940:,11:56:56.019:,p
2019-11-21,11:56:55.963:,11:56:55.987:,o
2019-11-21,11:56:56.156:,11:56:56.211:,u
2019-11-21,11:56:56.475:,11:56:56.539:,Key.backspace
2019-11-21,11:56:56.619:,11:56:56.701:,Key.backspace
2019-11-21,11:56:57.020:,11:56:57.099:,Key.backspace
2019-11-21,11:56:57.548:,11:56:57.611:,o
2019-11-21,11:56:57.765:,11:56:57.819:,u
2019-11-21,11:56:57.972:,11:56:58.035:,l
2019-11-21,11:56:58.340:,11:56:58.491:,n
2019-11-21,11:56:59.125:,11:56:59.203:,'
2019-11-21,11:56:59.588:,11:56:59.675:,t
2019-11-21,11:57:00.541:,11:57:00.603:,Key.backspace
2019-11-21,11:57:00.691:,11:57:00.755:,Key.backspace
2019-11-21,11:57:00.828:,11:57:00.891:,Key.backspace
2019-11-21,11:57:01.885:,11:57:01.939:,d
2019-11-21,11:57:02.020:,11:57:02.083:,n
2019-11-21,11:57:02.516:,11:57:02.587:,'
2019-11-21,11:57:02.901:,11:57:02.963:,t
2019-11-21,11:57:03.877:,11:57:03.931:,Key.space
2019-11-21,11:57:04.708:,11:57:04.787:,p
2019-11-21,11:57:05.140:,11:57:05.203:,u
2019-11-21,11:57:05.331:,11:57:05.387:,t
2019-11-21,11:57:05.700:,11:57:05.787:,Key.space
2019-11-21,11:57:06.181:,11:57:06.339:,Key.shift
2019-11-21,11:57:06.268:,11:57:06.299:,H
2019-11-21,11:57:06.395:,11:57:06.467:,u
2019-11-21,11:57:06.571:,11:57:06.651:,m
2019-11-21,11:57:06.812:,11:57:06.891:,p
2019-11-21,11:57:07.132:,11:57:07.195:,t
2019-11-21,11:57:07.267:,11:57:07.331:,y
2019-11-21,11:57:07.412:,11:57:07.483:,Key.space
2019-11-21,11:57:08.653:,11:57:08.700:,t
2019-11-21,11:57:08.724:,11:57:08.771:,o
2019-11-21,11:57:09.109:,11:57:09.163:,Key.backspace
2019-11-21,11:57:09.227:,11:57:09.291:,Key.backspace
2019-11-21,11:57:10.205:,11:57:10.267:,t
2019-11-21,11:57:10.644:,11:57:10.699:,o
2019-11-21,11:57:10.939:,11:57:11.003:,g
2019-11-21,11:57:11.036:,11:57:11.099:,e
2019-11-21,11:57:11.139:,11:57:11.195:,t
2019-11-21,11:57:11.283:,11:57:11.355:,h
2019-11-21,11:57:11.356:,11:57:11.411:,e
2019-11-21,11:57:11.491:,11:57:11.563:,r
2019-11-21,11:57:11.595:,11:57:11.659:,Key.space
2019-11-21,11:57:11.972:,11:57:12.060:,a
2019-11-21,11:57:12.083:,11:57:12.147:,g
2019-11-21,11:57:12.235:,11:57:12.307:,i
2019-11-21,11:57:12.331:,11:57:12.387:,a
2019-11-21,11:57:12.411:,11:57:12.459:,n
2019-11-21,11:57:13.108:,11:57:13.179:,Key.backspace
2019-11-21,11:57:13.235:,11:57:13.307:,Key.backspace
2019-11-21,11:57:13.355:,11:57:13.435:,Key.backspace
2019-11-21,11:57:13.796:,11:57:13.859:,a
2019-11-21,11:57:14.067:,11:57:14.131:,i
2019-11-21,11:57:14.219:,11:57:14.283:,n
2019-11-21,11:57:14.676:,11:57:14.747:,.
2019-11-21,11:57:22.156:,11:57:22.195:,Key.left
2019-11-21,11:57:22.308:,11:57:22.347:,Key.left
2019-11-21,11:57:22.444:,11:57:22.475:,Key.left
2019-11-21,11:57:22.580:,11:57:22.619:,Key.left
2019-11-21,11:57:22.716:,11:57:22.739:,Key.left
2019-11-21,11:57:22.836:,11:57:22.875:,Key.left
2019-11-21,11:57:22.963:,11:57:23.019:,Key.left
2019-11-21,11:57:23.099:,11:57:23.163:,Key.left
2019-11-21,11:57:23.235:,Key.left
2019-11-21,11:57:23.736:,Key.left
2019-11-21,11:57:23.767:,Key.left
2019-11-21,11:57:23.797:,Key.left
2019-11-21,11:57:23.827:,Key.left
2019-11-21,11:57:23.858:,Key.left
2019-11-21,11:57:23.889:,Key.left
2019-11-21,11:57:23.919:,Key.left
2019-11-21,11:57:23.949:,Key.left
2019-11-21,11:57:23.980:,Key.left
2019-11-21,11:57:24.010:,Key.left
2019-11-21,11:57:24.040:,Key.left
2019-11-21,11:57:24.070:,Key.left
2019-11-21,11:57:24.101:,Key.left
2019-11-21,11:57:24.131:,Key.left
2019-11-21,11:57:24.161:,Key.left
2019-11-21,11:57:24.192:,Key.left
2019-11-21,11:57:24.222:,Key.left
2019-11-21,11:57:24.252:,Key.left
2019-11-21,11:57:24.283:,Key.left
2019-11-21,11:57:24.314:,Key.left
2019-11-21,11:57:24.344:,Key.left
2019-11-21,11:57:24.374:,Key.left
2019-11-21,11:57:24.404:,Key.left
2019-11-21,11:57:24.435:,Key.left
2019-11-21,11:57:24.466:,Key.left
2019-11-21,11:57:24.496:,Key.left
2019-11-21,11:57:24.527:,Key.left
2019-11-21,11:57:24.558:,Key.left
2019-11-21,11:57:24.588:,Key.left
2019-11-21,11:57:24.617:,Key.left
2019-11-21,11:57:24.648:,Key.left
2019-11-21,11:57:24.679:,Key.left
2019-11-21,11:57:24.710:,Key.left
2019-11-21,11:57:24.740:,Key.left
2019-11-21,11:57:24.771:,Key.left
2019-11-21,11:57:24.802:,Key.left
2019-11-21,11:57:24.832:,Key.left
2019-11-21,11:57:24.862:,Key.left
2019-11-21,11:57:24.893:,11:57:24.915:,Key.left
2019-11-21,11:57:25.628:,Key.right
2019-11-21,11:57:26.129:,Key.right
2019-11-21,11:57:26.159:,11:57:26.171:,Key.right
2019-11-21,11:57:26.476:,Key.right
2019-11-21,11:57:26.976:,Key.right
2019-11-21,11:57:27.006:,Key.right
2019-11-21,11:57:27.037:,Key.right
2019-11-21,11:57:27.068:,Key.right
2019-11-21,11:57:27.098:,Key.right
2019-11-21,11:57:27.129:,Key.right
2019-11-21,11:57:27.160:,Key.right
2019-11-21,11:57:27.189:,Key.right
2019-11-21,11:57:27.219:,Key.right
2019-11-21,11:57:27.250:,Key.right
2019-11-21,11:57:27.281:,Key.right
2019-11-21,11:57:27.312:,Key.right
2019-11-21,11:57:27.342:,Key.right
2019-11-21,11:57:27.372:,11:57:27.379:,Key.right
2019-11-21,11:57:27.788:,11:57:27.915:,Key.left
2019-11-21,11:57:28.019:,11:57:28.075:,Key.left
2019-11-21,11:57:28.180:,11:57:28.251:,Key.left
2019-11-21,11:57:28.363:,11:57:28.420:,Key.left
2019-11-21,11:57:29.108:,11:57:29.187:,Key.left
2019-11-21,11:57:29.283:,11:57:29.331:,Key.left
2019-11-21,11:57:29.444:,11:57:29.467:,Key.left
2019-11-21,11:57:29.595:,11:57:29.627:,Key.left
2019-11-21,11:57:33.340:,11:57:33.427:,Key.left
2019-11-21,11:57:33.516:,11:57:33.579:,Key.left
2019-11-21,11:57:33.659:,11:57:33.755:,Key.left
2019-11-21,11:57:33.852:,11:57:33.907:,Key.left
2019-11-21,11:57:34.003:,11:57:34.059:,Key.left
2019-11-21,11:57:34.164:,Key.right
2019-11-21,11:57:34.665:,Key.right
2019-11-21,11:57:34.695:,Key.right
2019-11-21,11:57:34.725:,Key.right
2019-11-21,11:57:34.756:,Key.right
2019-11-21,11:57:34.787:,Key.right
2019-11-21,11:57:34.818:,Key.right
2019-11-21,11:57:34.849:,Key.right
2019-11-21,11:57:34.879:,Key.right
2019-11-21,11:57:34.910:,Key.right
2019-11-21,11:57:34.939:,Key.right
2019-11-21,11:57:34.970:,Key.right
2019-11-21,11:57:35.001:,Key.right
2019-11-21,11:57:35.031:,Key.right
2019-11-21,11:57:35.061:,Key.right
2019-11-21,11:57:35.091:,Key.right
2019-11-21,11:57:35.121:,11:57:35.131:,Key.right
2019-11-21,11:57:35.315:,11:57:35.379:,Key.right
2019-11-21,11:57:35.515:,11:57:35.595:,Key.right
2019-11-21,11:57:35.675:,11:57:35.763:,Key.right
2019-11-21,11:57:35.811:,Key.left
2019-11-21,11:57:36.312:,Key.left
2019-11-21,11:57:36.341:,Key.left
2019-11-21,11:57:36.372:,Key.left
2019-11-21,11:57:36.402:,Key.left
2019-11-21,11:57:36.433:,Key.left
2019-11-21,11:57:36.463:,Key.left
2019-11-21,11:57:36.494:,Key.left
2019-11-21,11:57:36.525:,Key.left
2019-11-21,11:57:36.555:,Key.left
2019-11-21,11:57:36.586:,Key.left
2019-11-21,11:57:36.616:,Key.left
2019-11-21,11:57:36.646:,Key.left
2019-11-21,11:57:36.677:,Key.left
2019-11-21,11:57:36.708:,Key.left
2019-11-21,11:57:36.737:,Key.left
2019-11-21,11:57:36.768:,Key.left
2019-11-21,11:57:36.799:,Key.left
2019-11-21,11:57:36.830:,Key.left
