date,press,release,identity
2019-11-21,11:22:54.787:,11:22:54.882:,Key.backspace
2019-11-21,11:22:54.939:,11:22:55.018:,Key.backspace
2019-11-21,11:22:55.259:,11:22:55.490:,s
2019-11-21,11:22:55.379:,11:22:55.410:,p
2019-11-21,11:22:55.530:,11:22:55.674:,o
2019-11-21,11:22:55.739:,11:22:55.891:,u
2019-11-21,11:22:55.939:,11:22:56.034:,t
2019-11-21,11:22:56.170:,11:22:56.314:,.
2019-11-21,11:22:56.346:,11:22:56.458:,Key.space
2019-11-21,11:22:56.555:,11:22:56.746:,Key.shift_r
2019-11-21,11:22:56.634:,11:22:56.715:,D
2019-11-21,11:22:56.867:,11:22:57.002:,w
2019-11-21,11:22:57.202:,11:22:57.266:,Key.backspace
2019-11-21,11:22:57.410:,11:22:57.618:,o
2019-11-21,11:22:57.450:,11:22:57.522:,w
2019-11-21,11:22:57.642:,11:22:57.755:,n
2019-11-21,11:22:57.756:,11:22:57.875:,Key.space
2019-11-21,11:22:58.090:,11:22:58.186:,c
2019-11-21,11:22:58.210:,11:22:58.434:,a
2019-11-21,11:22:58.314:,11:22:58.362:,m
2019-11-21,11:22:58.466:,11:22:58.595:,e
2019-11-21,11:22:58.595:,11:22:58.690:,Key.space
2019-11-21,11:22:58.723:,11:22:58.843:,t
2019-11-21,11:22:58.844:,11:22:59.106:,h
2019-11-21,11:22:58.875:,11:22:58.930:,e
2019-11-21,11:22:58.954:,11:22:59.010:,Key.space
2019-11-21,11:22:59.130:,11:22:59.242:,r
2019-11-21,11:22:59.274:,11:22:59.722:,a
2019-11-21,11:22:59.386:,11:22:59.418:,i
2019-11-21,11:22:59.458:,11:22:59.498:,n
2019-11-21,11:22:59.618:,11:22:59.634:,Key.space
2019-11-21,11:23:00.132:,11:23:00.154:,a
2019-11-21,11:23:00.155:,11:23:00.450:,n
2019-11-21,11:23:00.218:,11:23:00.250:,d
2019-11-21,11:23:00.322:,11:23:00.354:,Key.space
2019-11-21,11:23:00.498:,11:23:00.586:,w
2019-11-21,11:23:00.634:,11:23:00.763:,a
2019-11-21,11:23:00.764:,11:23:00.915:,s
2019-11-21,11:23:00.931:,11:23:01.034:,h
2019-11-21,11:23:01.035:,11:23:01.138:,e
2019-11-21,11:23:01.275:,11:23:01.514:,d
2019-11-21,11:23:01.395:,11:23:01.418:,Key.space
2019-11-21,11:23:01.570:,11:23:01.698:,t
2019-11-21,11:23:01.699:,11:23:01.954:,h
2019-11-21,11:23:01.762:,11:23:01.834:,e
2019-11-21,11:23:01.858:,11:23:01.898:,Key.space
2019-11-21,11:23:01.986:,11:23:02.130:,s
2019-11-21,11:23:02.162:,11:23:02.266:,p
2019-11-21,11:23:02.282:,11:23:02.458:,i
2019-11-21,11:23:02.362:,11:23:02.410:,d
2019-11-21,11:23:02.538:,11:23:02.866:,e
2019-11-21,11:23:02.634:,11:23:02.666:,r
2019-11-21,11:23:02.755:,11:23:02.786:,Key.space
2019-11-21,11:23:02.866:,11:23:03.146:,o
2019-11-21,11:23:02.955:,11:23:02.978:,u
2019-11-21,11:23:03.034:,11:23:03.090:,t
2019-11-21,11:23:03.234:,11:23:03.338:,.
2019-11-21,11:23:05.276:,11:23:05.594:,Key.shift_r
2019-11-21,11:23:05.467:,11:23:05.546:,M
2019-11-21,11:23:05.595:,11:23:05.906:,a
2019-11-21,11:23:05.690:,11:23:05.715:,r
2019-11-21,11:23:05.819:,11:23:05.842:,y
2019-11-21,11:23:05.930:,11:23:06.035:,Key.space
2019-11-21,11:23:06.171:,11:23:06.386:,h
2019-11-21,11:23:06.258:,11:23:06.282:,a
2019-11-21,11:23:06.410:,11:23:07.099:,d
2019-11-21,11:23:06.490:,11:23:06.538:,Key.space
2019-11-21,11:23:06.586:,11:23:06.610:,a
2019-11-21,11:23:06.707:,11:23:06.730:,Key.space
2019-11-21,11:23:06.802:,11:23:06.826:,l
2019-11-21,11:23:06.922:,11:23:06.946:,i
2019-11-21,11:23:07.019:,11:23:07.098:,t
2019-11-21,11:23:07.154:,11:23:07.250:,t
2019-11-21,11:23:07.274:,11:23:07.554:,l
2019-11-21,11:23:07.346:,11:23:07.394:,e
2019-11-21,11:23:07.442:,11:23:07.498:,Key.space
2019-11-21,11:23:07.610:,11:23:07.754:,l
2019-11-21,11:23:07.882:,11:23:08.010:,a
2019-11-21,11:23:08.011:,11:23:08.083:,m
2019-11-21,11:23:08.219:,11:23:08.306:,b
2019-11-21,11:23:08.779:,11:23:08.914:,.
2019-11-21,11:23:08.946:,11:23:09.050:,Key.space
2019-11-21,11:23:09.163:,11:23:09.298:,w
2019-11-21,11:23:09.338:,11:23:09.658:,h
2019-11-21,11:23:09.459:,11:23:09.490:,o
2019-11-21,11:23:09.699:,11:23:09.834:,s
2019-11-21,11:23:10.083:,11:23:10.186:,e
2019-11-21,11:23:10.210:,11:23:10.322:,Key.space
2019-11-21,11:23:10.418:,11:23:10.642:,f
2019-11-21,11:23:10.538:,11:23:10.570:,l
2019-11-21,11:23:10.674:,11:23:10.762:,e
2019-11-21,11:23:10.874:,11:23:10.890:,e
2019-11-21,11:23:11.050:,11:23:11.115:,c
2019-11-21,11:23:11.227:,11:23:11.578:,e
2019-11-21,11:23:11.331:,11:23:11.362:,Key.space
2019-11-21,11:23:11.458:,11:23:11.498:,w
2019-11-21,11:23:11.594:,11:23:11.690:,a
2019-11-21,11:23:11.722:,11:23:11.970:,s
2019-11-21,11:23:11.866:,11:23:11.898:,Key.space
2019-11-21,11:23:12.026:,11:23:12.666:,w
2019-11-21,11:23:12.155:,11:23:12.170:,h
2019-11-21,11:23:12.218:,11:23:12.274:,i
2019-11-21,11:23:12.338:,11:23:12.394:,t
2019-11-21,11:23:12.426:,11:23:12.450:,e
2019-11-21,11:23:12.546:,11:23:12.586:,Key.space
2019-11-21,11:23:12.667:,11:23:12.818:,a
2019-11-21,11:23:12.842:,11:23:13.114:,s
2019-11-21,11:23:12.987:,11:23:13.050:,Key.space
2019-11-21,11:23:13.138:,11:23:13.610:,s
2019-11-21,11:23:13.259:,11:23:13.282:,n
2019-11-21,11:23:13.362:,11:23:13.402:,o
2019-11-21,11:23:13.458:,11:23:13.490:,w
2019-11-21,11:23:13.634:,11:23:13.723:,.
2019-11-21,11:23:14.323:,11:23:14.739:,Key.space
2019-11-21,11:23:14.411:,11:23:14.458:,Key.shift_r
2019-11-21,11:23:14.538:,11:23:14.674:,A
2019-11-21,11:23:14.762:,11:23:14.850:,n
2019-11-21,11:23:14.882:,11:23:14.994:,d
2019-11-21,11:23:15.106:,11:23:15.219:,Key.space
2019-11-21,11:23:15.354:,11:23:15.426:,e
2019-11-21,11:23:15.554:,11:23:15.610:,v
2019-11-21,11:23:15.851:,11:23:15.986:,e
2019-11-21,11:23:15.986:,11:23:16.218:,r
2019-11-21,11:23:16.130:,11:23:16.154:,y
2019-11-21,11:23:16.299:,11:23:16.394:,w
2019-11-21,11:23:16.522:,11:23:16.642:,h
2019-11-21,11:23:16.666:,11:23:16.898:,e
2019-11-21,11:23:16.771:,11:23:16.794:,r
2019-11-21,11:23:16.930:,11:23:17.146:,e
2019-11-21,11:23:17.018:,11:23:17.074:,Key.space
2019-11-21,11:23:17.226:,11:23:17.626:,t
2019-11-21,11:23:17.299:,11:23:17.354:,h
2019-11-21,11:23:17.378:,11:23:17.418:,a
2019-11-21,11:23:17.450:,11:23:17.514:,t
2019-11-21,11:23:17.514:,11:23:17.578:,Key.space
2019-11-21,11:23:17.835:,11:23:18.186:,Key.shift_r
2019-11-21,11:23:17.978:,11:23:18.114:,M
2019-11-21,11:23:18.034:,11:23:18.090:,A
2019-11-21,11:23:18.315:,11:23:18.434:,r
2019-11-21,11:23:18.731:,11:23:18.810:,Key.backspace
2019-11-21,11:23:18.884:,11:23:19.299:,Key.backspace
2019-11-21,11:23:18.979:,11:23:19.002:,a
2019-11-21,11:23:19.058:,11:23:19.138:,r
2019-11-21,11:23:19.210:,11:23:19.234:,y
2019-11-21,11:23:19.411:,11:23:19.570:,Key.space
2019-11-21,11:23:19.602:,11:23:19.698:,w
2019-11-21,11:23:19.906:,11:23:20.018:,e
2019-11-21,11:23:20.042:,11:23:20.162:,n
2019-11-21,11:23:20.226:,11:23:20.323:,t
2019-11-21,11:23:20.538:,11:23:20.794:,.
2019-11-21,11:23:20.658:,11:23:20.682:,Key.space
2019-11-21,11:23:20.914:,11:23:21.034:,t
2019-11-21,11:23:21.066:,11:23:21.186:,h
2019-11-21,11:23:21.411:,11:23:21.530:,Key.backspace
2019-11-21,11:23:21.554:,11:23:21.626:,Key.backspace
2019-11-21,11:23:21.707:,11:23:21.746:,Key.backspace
2019-11-21,11:23:21.994:,11:23:22.338:,Key.space
2019-11-21,11:23:22.075:,11:23:22.098:,Key.shift_r
2019-11-21,11:23:22.202:,11:23:22.314:,T
2019-11-21,11:23:22.451:,11:23:22.538:,h
2019-11-21,11:23:22.554:,11:23:22.682:,e
2019-11-21,11:23:22.907:,11:23:23.018:,Key.space
2019-11-21,11:23:23.058:,11:23:23.290:,l
2019-11-21,11:23:23.154:,11:23:23.178:,a
2019-11-21,11:23:23.290:,11:23:23.395:,m
2019-11-21,11:23:23.491:,11:23:23.578:,b
2019-11-21,11:23:23.618:,11:23:23.754:,Key.space
2019-11-21,11:23:23.818:,11:23:23.906:,w
2019-11-21,11:23:23.946:,11:23:24.330:,a
2019-11-21,11:23:24.050:,11:23:24.074:,s
2019-11-21,11:23:24.162:,11:23:24.194:,Key.space
2019-11-21,11:23:24.354:,11:23:24.530:,s
2019-11-21,11:23:24.411:,11:23:24.434:,u
2019-11-21,11:23:24.602:,11:23:24.706:,r
2019-11-21,11:23:24.626:,11:23:24.658:,e
2019-11-21,11:23:24.730:,11:23:24.994:,Key.space
2019-11-21,11:23:24.874:,11:23:24.898:,t
2019-11-21,11:23:25.018:,11:23:25.130:,o
2019-11-21,11:23:25.282:,11:23:25.386:,Key.space
2019-11-21,11:23:25.427:,11:23:25.586:,g
2019-11-21,11:23:25.490:,11:23:25.530:,o
2019-11-21,11:23:25.682:,11:23:25.810:,.
2019-11-21,11:23:29.059:,11:23:29.346:,Key.left
2019-11-21,11:23:29.739:,Key.left
2019-11-21,11:23:30.240:,Key.left
2019-11-21,11:23:30.270:,Key.left
2019-11-21,11:23:30.301:,Key.left
2019-11-21,11:23:30.332:,Key.left
2019-11-21,11:23:30.362:,Key.left
2019-11-21,11:23:30.392:,Key.left
2019-11-21,11:23:30.422:,Key.left
2019-11-21,11:23:30.453:,11:23:30.482:,Key.left
2019-11-21,11:23:31.075:,Key.left
2019-11-21,11:23:31.575:,Key.left
2019-11-21,11:23:31.605:,Key.left
2019-11-21,11:23:31.635:,Key.left
2019-11-21,11:23:31.666:,Key.left
2019-11-21,11:23:31.697:,Key.left
2019-11-21,11:23:31.727:,Key.left
2019-11-21,11:23:31.757:,Key.left
2019-11-21,11:23:31.788:,Key.left
2019-11-21,11:23:31.818:,Key.left
2019-11-21,11:23:31.848:,Key.left
2019-11-21,11:23:31.878:,Key.left
2019-11-21,11:23:31.909:,Key.left
2019-11-21,11:23:31.940:,Key.left
2019-11-21,11:23:31.969:,Key.left
2019-11-21,11:23:32.000:,Key.left
2019-11-21,11:23:32.030:,Key.left
2019-11-21,11:23:32.061:,Key.left
2019-11-21,11:23:32.092:,11:23:32.122:,Key.left
2019-11-21,11:23:32.458:,11:23:32.579:,Key.right
2019-11-21,11:23:35.347:,Key.left
2019-11-21,11:23:35.847:,Key.left
2019-11-21,11:23:35.876:,Key.left
2019-11-21,11:23:35.906:,Key.left
2019-11-21,11:23:35.937:,Key.left
2019-11-21,11:23:35.967:,Key.left
2019-11-21,11:23:35.998:,Key.left
2019-11-21,11:23:36.029:,Key.left
2019-11-21,11:23:36.059:,Key.left
2019-11-21,11:23:36.090:,Key.left
2019-11-21,11:23:36.121:,Key.left
2019-11-21,11:23:36.151:,Key.left
2019-11-21,11:23:36.182:,Key.left
2019-11-21,11:23:36.212:,Key.left
2019-11-21,11:23:36.243:,Key.left
2019-11-21,11:23:36.273:,Key.left
2019-11-21,11:23:36.303:,Key.left
2019-11-21,11:23:36.334:,Key.left
2019-11-21,11:23:36.364:,Key.left
2019-11-21,11:23:36.394:,Key.left
2019-11-21,11:23:36.425:,Key.left
2019-11-21,11:23:36.454:,Key.left
2019-11-21,11:23:36.484:,Key.left
2019-11-21,11:23:36.515:,Key.left
2019-11-21,11:23:36.546:,Key.left
2019-11-21,11:23:36.577:,Key.left
2019-11-21,11:23:36.608:,Key.left
2019-11-21,11:23:36.639:,Key.left
2019-11-21,11:23:36.670:,Key.left
2019-11-21,11:23:36.700:,Key.left
2019-11-21,11:23:36.730:,Key.left
2019-11-21,11:23:36.760:,Key.left
2019-11-21,11:23:36.791:,Key.left
2019-11-21,11:23:36.822:,Key.left
2019-11-21,11:23:36.851:,Key.left
2019-11-21,11:23:36.882:,Key.left
2019-11-21,11:23:36.913:,Key.left
2019-11-21,11:23:36.943:,11:23:36.962:,Key.left
2019-11-21,11:23:37.259:,Key.left
2019-11-21,11:23:37.759:,11:23:37.770:,Key.left
2019-11-21,11:23:38.218:,Key.left
2019-11-21,11:23:38.719:,Key.left
2019-11-21,11:23:38.750:,Key.left
2019-11-21,11:23:38.780:,Key.left
2019-11-21,11:23:38.809:,Key.left
2019-11-21,11:23:38.839:,Key.left
2019-11-21,11:23:38.869:,Key.left
2019-11-21,11:23:38.900:,Key.left
2019-11-21,11:23:38.931:,Key.left
2019-11-21,11:23:38.961:,Key.left
2019-11-21,11:23:38.992:,Key.left
2019-11-21,11:23:39.021:,Key.left
2019-11-21,11:23:39.051:,Key.left
2019-11-21,11:23:39.082:,Key.left
2019-11-21,11:23:39.113:,Key.left
2019-11-21,11:23:39.143:,Key.left
2019-11-21,11:23:39.173:,Key.left
2019-11-21,11:23:39.204:,Key.left
2019-11-21,11:23:39.235:,Key.left
2019-11-21,11:23:39.266:,Key.left
2019-11-21,11:23:39.295:,Key.left
2019-11-21,11:23:39.326:,Key.left
2019-11-21,11:23:39.357:,Key.left
2019-11-21,11:23:39.388:,Key.left
2019-11-21,11:23:39.419:,Key.left
2019-11-21,11:23:39.449:,Key.left
2019-11-21,11:23:39.479:,Key.left
2019-11-21,11:23:39.509:,11:23:39.530:,Key.left
2019-11-21,11:23:40.131:,11:23:40.362:,Key.right
2019-11-21,11:23:40.804:,11:23:40.922:,Key.left
2019-11-21,11:23:41.090:,Key.right
2019-11-21,11:23:41.590:,Key.right
2019-11-21,11:23:41.620:,Key.right
2019-11-21,11:23:41.651:,Key.right
2019-11-21,11:23:41.681:,Key.right
2019-11-21,11:23:41.712:,Key.right
2019-11-21,11:23:41.742:,Key.right
2019-11-21,11:23:41.773:,Key.right
2019-11-21,11:23:41.804:,Key.right
2019-11-21,11:23:41.834:,11:23:41.858:,Key.right
2019-11-21,11:23:42.635:,11:23:42.723:,Key.backspace
2019-11-21,11:23:42.996:,11:23:43.458:,Key.shift_r
2019-11-21,11:23:43.259:,11:23:43.378:,W
2019-11-21,11:23:43.626:,11:23:43.746:,Key.enter
2019-11-21,11:23:46.164:,11:23:46.602:,Key.shift_r
2019-11-21,11:23:46.427:,11:23:46.578:,H
2019-11-21,11:23:46.714:,11:23:46.786:,u
2019-11-21,11:23:46.955:,11:23:47.146:,m
2019-11-21,11:23:47.026:,11:23:47.042:,p
2019-11-21,11:23:47.186:,11:23:47.402:,t
2019-11-21,11:23:47.290:,11:23:47.314:,y
2019-11-21,11:23:47.418:,11:23:47.546:,Key.space
2019-11-21,11:23:47.642:,11:23:47.842:,Key.shift_r
2019-11-21,11:23:47.778:,11:23:47.818:,D
2019-11-21,11:23:47.874:,11:23:47.970:,u
2019-11-21,11:23:48.082:,11:23:48.346:,m
2019-11-21,11:23:48.226:,11:23:48.250:,p
2019-11-21,11:23:48.434:,11:23:48.546:,t
2019-11-21,11:23:48.570:,11:23:48.650:,y
2019-11-21,11:23:48.674:,11:23:48.786:,Key.space
2019-11-21,11:23:48.842:,11:23:49.075:,s
2019-11-21,11:23:49.076:,11:23:49.170:,a
2019-11-21,11:23:49.186:,11:23:49.418:,t
2019-11-21,11:23:49.298:,11:23:49.330:,Key.space
2019-11-21,11:23:49.458:,11:23:49.794:,o
2019-11-21,11:23:49.586:,11:23:49.618:,n
2019-11-21,11:23:49.674:,11:23:49.706:,Key.space
2019-11-21,11:23:49.818:,11:23:50.050:,a
2019-11-21,11:23:49.914:,11:23:49.946:,Key.space
2019-11-21,11:23:50.051:,11:23:50.170:,w
2019-11-21,11:23:50.202:,11:23:50.378:,a
2019-11-21,11:23:50.322:,11:23:50.354:,l
2019-11-21,11:23:50.458:,11:23:50.546:,l
2019-11-21,11:23:50.762:,11:23:51.027:,.
2019-11-21,11:23:50.882:,11:23:50.906:,Key.space
2019-11-21,11:23:51.075:,11:23:51.378:,Key.shift_r
2019-11-21,11:23:51.250:,11:23:51.362:,H
2019-11-21,11:23:51.458:,11:23:51.538:,u
2019-11-21,11:23:51.658:,11:23:51.786:,m
2019-11-21,11:23:51.802:,11:23:51.922:,p
2019-11-21,11:23:51.970:,11:23:52.115:,t
2019-11-21,11:23:52.138:,11:23:52.210:,y
2019-11-21,11:23:52.234:,11:23:52.346:,Key.space
2019-11-21,11:23:52.779:,11:23:52.906:,d
2019-11-21,11:23:52.906:,11:23:52.978:,u
2019-11-21,11:23:53.259:,11:23:53.314:,Key.backspace
2019-11-21,11:23:53.394:,11:23:53.474:,Key.backspace
2019-11-21,11:23:53.619:,11:23:53.786:,Key.shift_r
2019-11-21,11:23:53.674:,11:23:53.755:,D
2019-11-21,11:23:53.818:,11:23:53.914:,u
2019-11-21,11:23:54.459:,11:23:54.530:,m
2019-11-21,11:23:54.658:,11:23:54.778:,p
2019-11-21,11:23:54.802:,11:23:55.042:,t
2019-11-21,11:23:54.930:,11:23:54.954:,y
2019-11-21,11:23:55.090:,11:23:55.186:,Key.space
2019-11-21,11:23:55.306:,11:23:55.514:,h
2019-11-21,11:23:55.402:,11:23:55.442:,a
2019-11-21,11:23:55.538:,11:23:55.986:,d
2019-11-21,11:23:55.650:,11:23:55.698:,Key.space
2019-11-21,11:23:55.747:,11:23:55.770:,a
2019-11-21,11:23:55.858:,11:23:55.874:,Key.space
2019-11-21,11:23:55.986:,11:23:56.090:,g
2019-11-21,11:23:56.195:,11:23:56.706:,r
2019-11-21,11:23:56.274:,11:23:56.306:,e
2019-11-21,11:23:56.386:,11:23:56.409:,a
2019-11-21,11:23:56.498:,11:23:56.529:,t
2019-11-21,11:23:56.658:,11:23:56.689:,Key.space
2019-11-21,11:23:56.746:,11:23:56.858:,f
2019-11-21,11:23:56.882:,11:23:57.066:,a
2019-11-21,11:23:57.002:,11:23:57.026:,l
2019-11-21,11:23:57.131:,11:23:57.234:,l
2019-11-21,11:23:57.282:,11:23:57.394:,.
2019-11-21,11:23:57.442:,11:23:57.562:,Key.space
2019-11-21,11:23:57.706:,11:23:58.122:,Key.shift_r
2019-11-21,11:23:57.986:,11:23:58.090:,A
2019-11-21,11:23:58.187:,11:23:58.250:,l
2019-11-21,11:23:58.338:,11:23:58.506:,l
2019-11-21,11:23:58.418:,11:23:58.450:,Key.space
2019-11-21,11:23:58.530:,11:23:58.986:,t
2019-11-21,11:23:58.643:,11:23:58.666:,h
2019-11-21,11:23:58.706:,11:23:58.738:,e
2019-11-21,11:23:58.802:,11:23:58.858:,Key.space
2019-11-21,11:23:58.906:,11:23:58.930:,k
2019-11-21,11:23:59.074:,11:23:59.345:,i
2019-11-21,11:23:59.154:,11:23:59.178:,n
2019-11-21,11:23:59.234:,11:23:59.306:,g
2019-11-21,11:23:59.434:,11:23:59.762:,'
2019-11-21,11:23:59.522:,11:23:59.577:,s
2019-11-21,11:23:59.634:,11:23:59.657:,Key.space
2019-11-21,11:23:59.858:,11:24:00.114:,h
2019-11-21,11:23:59.978:,11:24:00.010:,o
2019-11-21,11:24:00.154:,11:24:00.266:,r
2019-11-21,11:24:00.282:,11:24:00.434:,s
2019-11-21,11:24:00.466:,11:24:00.577:,e
2019-11-21,11:24:00.642:,11:24:00.881:,s
2019-11-21,11:24:00.755:,11:24:00.786:,Key.space
2019-11-21,11:24:00.906:,11:24:01.274:,a
2019-11-21,11:24:00.986:,11:24:01.009:,n
2019-11-21,11:24:01.058:,11:24:01.114:,d
2019-11-21,11:24:01.154:,11:24:01.177:,Key.space
2019-11-21,11:24:01.314:,11:24:01.521:,a
2019-11-21,11:24:01.442:,11:24:01.466:,l
2019-11-21,11:24:01.602:,11:24:01.714:,l
2019-11-21,11:24:01.746:,11:24:01.858:,Key.space
2019-11-21,11:24:01.882:,11:24:02.226:,t
2019-11-21,11:24:01.978:,11:24:02.002:,h
2019-11-21,11:24:02.002:,11:24:02.066:,e
2019-11-21,11:24:02.090:,11:24:02.146:,Key.space
2019-11-21,11:24:02.259:,11:24:02.338:,k
2019-11-21,11:24:02.434:,11:24:02.826:,i
2019-11-21,11:24:02.474:,11:24:02.498:,n
2019-11-21,11:24:02.578:,11:24:02.690:,g
2019-11-21,11:24:02.690:,11:24:02.690:,'
2019-11-21,11:24:02.827:,11:24:03.073:,s
2019-11-21,11:24:02.946:,11:24:02.961:,Key.space
2019-11-21,11:24:03.106:,11:24:03.234:,m
2019-11-21,11:24:03.250:,11:24:03.354:,e
2019-11-21,11:24:03.355:,11:24:03.474:,n
2019-11-21,11:24:03.971:,11:24:04.098:,Key.space
2019-11-21,11:24:04.122:,11:24:04.402:,Key.shift_r
2019-11-21,11:24:04.291:,11:24:04.379:,C
2019-11-21,11:24:04.466:,11:24:04.561:,o
2019-11-21,11:24:04.578:,11:24:04.913:,u
2019-11-21,11:24:04.658:,11:24:04.689:,l
2019-11-21,11:24:04.794:,11:24:04.857:,d
2019-11-21,11:24:04.930:,11:24:05.410:,n
2019-11-21,11:24:05.098:,11:24:05.121:,'
2019-11-21,11:24:05.162:,11:24:05.241:,t
2019-11-21,11:24:05.266:,11:24:05.297:,Key.space
2019-11-21,11:24:05.578:,11:24:05.930:,p
2019-11-21,11:24:05.706:,11:24:05.738:,u
2019-11-21,11:24:05.810:,11:24:05.841:,t
2019-11-21,11:24:05.954:,11:24:06.033:,Key.space
2019-11-21,11:24:06.162:,11:24:06.265:,h
2019-11-21,11:24:06.611:,11:24:06.706:,Key.backspace
2019-11-21,11:24:07.010:,11:24:07.306:,Key.shift_r
2019-11-21,11:24:07.146:,11:24:07.242:,H
2019-11-21,11:24:07.403:,11:24:07.482:,u
2019-11-21,11:24:07.666:,11:24:07.802:,m
2019-11-21,11:24:07.826:,11:24:07.938:,p
2019-11-21,11:24:08.002:,11:24:08.121:,t
2019-11-21,11:24:08.146:,11:24:08.217:,y
2019-11-21,11:24:08.290:,11:24:08.410:,Key.space
2019-11-21,11:24:08.643:,11:24:08.850:,t
2019-11-21,11:24:08.740:,11:24:08.786:,o
2019-11-21,11:24:08.882:,11:24:08.962:,g
2019-11-21,11:24:09.042:,11:24:09.258:,e
2019-11-21,11:24:09.138:,11:24:09.161:,t
2019-11-21,11:24:09.298:,11:24:09.914:,h
2019-11-21,11:24:09.370:,11:24:09.426:,e
2019-11-21,11:24:09.498:,11:24:09.522:,r
2019-11-21,11:24:09.666:,11:24:09.706:,Key.space
2019-11-21,11:24:09.778:,11:24:09.802:,a
2019-11-21,11:24:09.954:,11:24:10.586:,g
2019-11-21,11:24:10.082:,11:24:10.113:,a
2019-11-21,11:24:10.218:,11:24:10.241:,i
2019-11-21,11:24:10.266:,11:24:10.297:,n
2019-11-21,11:24:10.435:,11:24:10.458:,.
2019-11-21,11:24:13.436:,11:24:13.658:,Key.shift_r
2019-11-21,11:24:13.507:,11:24:13.627:,T
2019-11-21,11:24:13.682:,11:24:13.794:,w
2019-11-21,11:24:13.796:,11:24:14.121:,i
2019-11-21,11:24:13.898:,11:24:13.922:,n
2019-11-21,11:24:14.026:,11:24:14.050:,k
2019-11-21,11:24:14.266:,11:24:14.442:,l
2019-11-21,11:24:14.466:,11:24:14.586:,e
2019-11-21,11:24:14.634:,11:24:14.841:,.
2019-11-21,11:24:14.738:,11:24:14.762:,Key.space
2019-11-21,11:24:15.034:,11:24:15.114:,t
2019-11-21,11:24:15.178:,11:24:15.274:,w
2019-11-21,11:24:15.290:,11:24:15.674:,i
2019-11-21,11:24:15.402:,11:24:15.426:,n
2019-11-21,11:24:15.539:,11:24:15.570:,k
2019-11-21,11:24:15.714:,11:24:15.906:,l
2019-11-21,11:24:15.930:,11:24:16.057:,e
2019-11-21,11:24:16.082:,11:24:16.305:,.
2019-11-21,11:24:16.202:,11:24:16.217:,Key.space
