date,press,release,identity
2019-11-21,12:05:47.296:,12:05:47.351:,Key.backspace
2019-11-21,12:05:47.473:,12:05:47.544:,Key.backspace
2019-11-21,12:05:47.945:,12:05:48.007:,u
2019-11-21,12:05:48.096:,12:05:48.151:,p
2019-11-21,12:05:48.184:,12:05:48.239:,Key.space
2019-11-21,12:05:48.288:,12:05:48.335:,t
2019-11-21,12:05:48.408:,12:05:48.519:,h
2019-11-21,12:05:48.456:,12:05:48.488:,e
2019-11-21,12:05:48.560:,12:05:48.712:,Key.space
2019-11-21,12:05:48.608:,12:05:48.631:,w
2019-11-21,12:05:48.768:,12:05:48.895:,a
2019-11-21,12:05:48.824:,12:05:48.847:,t
2019-11-21,12:05:48.960:,12:05:49.103:,e
2019-11-21,12:05:49.040:,12:05:49.063:,r
2019-11-21,12:05:49.192:,12:05:49.271:,s
2019-11-21,12:05:49.352:,12:05:49.431:,p
2019-11-21,12:05:49.568:,12:05:49.639:,o
2019-11-21,12:05:49.825:,12:05:49.896:,y
2019-11-21,12:05:50.296:,12:05:50.376:,Key.backspace
2019-11-21,12:05:50.576:,12:05:50.648:,u
2019-11-21,12:05:50.704:,12:05:50.784:,t
2019-11-21,12:05:51.344:,12:05:51.415:,.
2019-11-21,12:05:51.569:,12:05:51.623:,Key.space
2019-11-21,12:05:51.648:,12:05:51.903:,Key.shift
2019-11-21,12:05:51.824:,12:05:51.880:,D
2019-11-21,12:05:51.904:,12:05:51.975:,o
2019-11-21,12:05:52.104:,12:05:52.127:,w
2019-11-21,12:05:52.128:,12:05:52.191:,n
2019-11-21,12:05:52.303:,12:05:52.391:,Key.space
2019-11-21,12:05:52.520:,12:05:52.600:,c
2019-11-21,12:05:52.698:,12:05:52.767:,a
2019-11-21,12:05:52.832:,12:05:52.871:,m
2019-11-21,12:05:52.896:,12:05:52.943:,e
2019-11-21,12:05:52.984:,12:05:53.063:,Key.space
2019-11-21,12:05:53.088:,12:05:53.159:,t
2019-11-21,12:05:53.232:,12:05:53.327:,h
2019-11-21,12:05:53.256:,12:05:53.303:,e
2019-11-21,12:05:53.367:,12:05:53.431:,Key.space
2019-11-21,12:05:53.432:,12:05:53.487:,r
2019-11-21,12:05:53.592:,12:05:53.647:,a
2019-11-21,12:05:53.648:,12:05:53.720:,i
2019-11-21,12:05:53.792:,12:05:53.863:,n
2019-11-21,12:05:53.888:,12:05:54.031:,Key.space
2019-11-21,12:05:53.912:,12:05:53.935:,a
2019-11-21,12:05:54.032:,12:05:54.119:,n
2019-11-21,12:05:54.055:,12:05:54.087:,d
2019-11-21,12:05:54.168:,12:05:54.240:,Key.space
2019-11-21,12:05:54.200:,12:05:54.239:,w
2019-11-21,12:05:54.336:,12:05:54.463:,a
2019-11-21,12:05:54.399:,12:05:54.431:,s
2019-11-21,12:05:54.487:,12:05:54.632:,h
2019-11-21,12:05:54.633:,12:05:54.655:,e
2019-11-21,12:05:54.720:,12:05:54.839:,d
2019-11-21,12:05:54.760:,12:05:54.807:,Key.space
2019-11-21,12:05:54.840:,12:05:54.895:,t
2019-11-21,12:05:54.976:,12:05:55.071:,h
2019-11-21,12:05:55.000:,12:05:55.047:,e
2019-11-21,12:05:55.095:,12:05:55.143:,Key.space
2019-11-21,12:05:55.167:,12:05:55.223:,s
2019-11-21,12:05:55.239:,12:05:55.295:,p
2019-11-21,12:05:55.368:,12:05:55.679:,i
2019-11-21,12:05:55.424:,12:05:55.503:,d
2019-11-21,12:05:55.504:,12:05:55.504:,e
2019-11-21,12:05:55.599:,12:05:55.624:,r
2019-11-21,12:05:55.704:,12:05:55.735:,Key.space
2019-11-21,12:05:55.784:,12:05:55.863:,o
2019-11-21,12:05:55.960:,12:05:56.023:,u
2019-11-21,12:05:56.024:,12:05:56.111:,t
2019-11-21,12:05:56.175:,12:05:56.207:,.
2019-11-21,12:05:57.969:,12:05:58.489:,Key.shift
2019-11-21,12:05:58.408:,12:05:58.488:,M
2019-11-21,12:05:58.568:,12:05:58.680:,a
2019-11-21,12:05:58.808:,12:05:58.847:,r
2019-11-21,12:05:58.903:,12:05:58.975:,y
2019-11-21,12:05:59.008:,12:05:59.047:,Key.space
2019-11-21,12:05:59.496:,12:05:59.567:,h
2019-11-21,12:05:59.568:,12:05:59.648:,a
2019-11-21,12:05:59.697:,12:05:59.815:,d
2019-11-21,12:05:59.744:,12:05:59.767:,Key.space
2019-11-21,12:05:59.864:,12:05:59.967:,a
2019-11-21,12:05:59.920:,12:05:59.943:,Key.space
2019-11-21,12:06:00.008:,12:06:00.063:,l
2019-11-21,12:06:00.144:,12:06:00.255:,i
2019-11-21,12:06:00.184:,12:06:00.215:,t
2019-11-21,12:06:00.304:,12:06:00.391:,t
2019-11-21,12:06:00.416:,12:06:00.503:,l
2019-11-21,12:06:00.504:,12:06:00.575:,e
2019-11-21,12:06:00.648:,12:06:00.663:,Key.space
2019-11-21,12:06:00.712:,12:06:00.800:,l
2019-11-21,12:06:00.816:,12:06:00.863:,a
2019-11-21,12:06:00.904:,12:06:00.967:,m
2019-11-21,12:06:01.624:,12:06:01.679:,b
2019-11-21,12:06:01.825:,12:06:01.871:,.
2019-11-21,12:06:01.920:,12:06:02.007:,Key.space
2019-11-21,12:06:02.360:,12:06:02.679:,Key.shift
2019-11-21,12:06:02.552:,12:06:02.584:,W
2019-11-21,12:06:02.624:,12:06:02.647:,h
2019-11-21,12:06:02.760:,12:06:02.840:,o
2019-11-21,12:06:03.128:,12:06:03.207:,s
2019-11-21,12:06:03.263:,12:06:03.319:,e
2019-11-21,12:06:03.351:,12:06:03.407:,Key.space
2019-11-21,12:06:03.447:,12:06:03.519:,f
2019-11-21,12:06:03.688:,12:06:03.767:,l
2019-11-21,12:06:03.808:,12:06:03.871:,e
2019-11-21,12:06:03.960:,12:06:04.023:,e
2019-11-21,12:06:04.144:,12:06:04.215:,x
2019-11-21,12:06:04.384:,12:06:04.471:,e
2019-11-21,12:06:04.632:,12:06:04.703:,Key.backspace
2019-11-21,12:06:04.776:,12:06:04.872:,Key.backspace
2019-11-21,12:06:04.904:,12:06:05.087:,c
2019-11-21,12:06:05.032:,12:06:05.063:,e
2019-11-21,12:06:05.160:,12:06:05.239:,Key.space
2019-11-21,12:06:05.296:,12:06:05.359:,w
2019-11-21,12:06:05.464:,12:06:05.607:,a
2019-11-21,12:06:05.544:,12:06:05.567:,s
2019-11-21,12:06:05.632:,12:06:05.663:,Key.space
2019-11-21,12:06:05.841:,12:06:05.912:,w
2019-11-21,12:06:06.016:,12:06:06.079:,h
2019-11-21,12:06:06.184:,12:06:06.247:,i
2019-11-21,12:06:06.376:,12:06:06.423:,t
2019-11-21,12:06:06.456:,12:06:06.527:,e
2019-11-21,12:06:06.584:,12:06:06.631:,Key.space
2019-11-21,12:06:06.672:,12:06:06.847:,a
2019-11-21,12:06:06.768:,12:06:06.791:,s
2019-11-21,12:06:06.871:,12:06:06.936:,Key.space
2019-11-21,12:06:06.991:,12:06:07.087:,s
2019-11-21,12:06:07.135:,12:06:07.247:,n
2019-11-21,12:06:07.287:,12:06:07.359:,o
2019-11-21,12:06:07.384:,12:06:07.447:,w
2019-11-21,12:06:07.496:,12:06:07.559:,.
2019-11-21,12:06:07.640:,12:06:07.711:,Key.space
2019-11-21,12:06:07.736:,12:06:08.159:,Key.shift
2019-11-21,12:06:07.952:,12:06:08.039:,A
2019-11-21,12:06:08.184:,12:06:08.231:,n
2019-11-21,12:06:08.320:,12:06:08.375:,d
2019-11-21,12:06:08.680:,12:06:08.752:,Key.space
2019-11-21,12:06:08.800:,12:06:08.863:,e
2019-11-21,12:06:08.895:,12:06:08.968:,v
2019-11-21,12:06:08.983:,12:06:09.167:,e
2019-11-21,12:06:09.144:,12:06:09.167:,r
2019-11-21,12:06:09.191:,12:06:09.263:,y
2019-11-21,12:06:09.423:,12:06:09.511:,w
2019-11-21,12:06:09.567:,12:06:09.639:,h
2019-11-21,12:06:09.663:,12:06:09.903:,e
2019-11-21,12:06:09.736:,12:06:09.759:,r
2019-11-21,12:06:09.831:,12:06:09.855:,e
2019-11-21,12:06:09.927:,12:06:09.975:,Key.space
2019-11-21,12:06:10.000:,12:06:10.071:,t
2019-11-21,12:06:10.152:,12:06:10.279:,h
2019-11-21,12:06:10.224:,12:06:10.247:,a
2019-11-21,12:06:10.320:,12:06:10.647:,t
2019-11-21,12:06:10.384:,12:06:10.407:,Key.shift
2019-11-21,12:06:10.407:,12:06:10.455:,Key.space
2019-11-21,12:06:10.519:,12:06:10.543:,A
2019-11-21,12:06:10.576:,12:06:10.599:,m
2019-11-21,12:06:10.728:,12:06:10.823:,r
2019-11-21,12:06:10.863:,12:06:10.935:,y
2019-11-21,12:06:11.208:,12:06:11.263:,Key.backspace
2019-11-21,12:06:11.343:,12:06:11.399:,Key.backspace
2019-11-21,12:06:11.471:,12:06:11.527:,Key.backspace
2019-11-21,12:06:11.599:,12:06:11.687:,Key.backspace
2019-11-21,12:06:11.712:,12:06:11.887:,Key.shift
2019-11-21,12:06:11.832:,12:06:11.863:,M
2019-11-21,12:06:11.951:,12:06:12.040:,a
2019-11-21,12:06:12.136:,12:06:12.215:,r
2019-11-21,12:06:12.247:,12:06:12.327:,y
2019-11-21,12:06:12.375:,12:06:12.439:,Key.space
2019-11-21,12:06:12.487:,12:06:12.647:,w
2019-11-21,12:06:12.599:,12:06:12.623:,e
2019-11-21,12:06:12.671:,12:06:12.728:,n
2019-11-21,12:06:12.848:,12:06:12.911:,t
2019-11-21,12:06:13.080:,12:06:13.143:,.
2019-11-21,12:06:13.255:,12:06:13.311:,Key.space
2019-11-21,12:06:14.042:,12:06:14.232:,Key.shift
2019-11-21,12:06:14.176:,12:06:14.231:,T
2019-11-21,12:06:14.344:,12:06:14.407:,h
2019-11-21,12:06:14.423:,12:06:14.503:,e
2019-11-21,12:06:14.527:,12:06:14.591:,Key.space
2019-11-21,12:06:14.655:,12:06:14.728:,l
2019-11-21,12:06:14.767:,12:06:14.839:,a
2019-11-21,12:06:15.200:,12:06:15.263:,m
2019-11-21,12:06:15.391:,12:06:15.463:,b
2019-11-21,12:06:15.519:,12:06:15.591:,Key.space
2019-11-21,12:06:15.615:,12:06:15.655:,w
2019-11-21,12:06:15.744:,12:06:15.887:,a
2019-11-21,12:06:15.807:,12:06:15.831:,s
2019-11-21,12:06:15.911:,12:06:15.951:,Key.space
2019-11-21,12:06:15.983:,12:06:16.119:,s
2019-11-21,12:06:16.039:,12:06:16.063:,u
2019-11-21,12:06:16.184:,12:06:16.399:,r
2019-11-21,12:06:16.247:,12:06:16.279:,e
2019-11-21,12:06:16.311:,12:06:16.375:,Key.space
2019-11-21,12:06:16.423:,12:06:16.479:,t
2019-11-21,12:06:16.631:,12:06:16.647:,o
2019-11-21,12:06:16.671:,12:06:16.735:,Key.space
2019-11-21,12:06:16.759:,12:06:16.807:,g
2019-11-21,12:06:16.879:,12:06:16.935:,o
2019-11-21,12:06:17.232:,12:06:17.295:,.
2019-11-21,12:06:18.993:,12:06:19.455:,Key.shift
2019-11-21,12:06:19.384:,12:06:19.432:,H
2019-11-21,12:06:19.487:,12:06:19.559:,u
2019-11-21,12:06:19.632:,12:06:19.712:,m
2019-11-21,12:06:19.768:,12:06:19.847:,p
2019-11-21,12:06:19.871:,12:06:19.951:,t
2019-11-21,12:06:19.975:,12:06:20.031:,y
2019-11-21,12:06:20.063:,12:06:20.303:,Key.space
2019-11-21,12:06:20.104:,12:06:20.127:,Key.shift
2019-11-21,12:06:20.256:,12:06:20.280:,D
2019-11-21,12:06:20.968:,12:06:21.031:,u
2019-11-21,12:06:21.103:,12:06:21.183:,m
2019-11-21,12:06:21.272:,12:06:21.311:,[
2019-11-21,12:06:21.343:,12:06:21.431:,t
2019-11-21,12:06:21.495:,12:06:21.567:,y
2019-11-21,12:06:21.607:,12:06:21.639:,Key.space
2019-11-21,12:06:21.808:,12:06:21.863:,Key.backspace
2019-11-21,12:06:21.935:,12:06:22.007:,Key.backspace
2019-11-21,12:06:22.071:,12:06:22.135:,Key.backspace
2019-11-21,12:06:22.207:,12:06:22.304:,Key.backspace
2019-11-21,12:06:22.408:,12:06:22.463:,p
2019-11-21,12:06:22.632:,12:06:22.711:,t
2019-11-21,12:06:22.735:,12:06:22.815:,y
2019-11-21,12:06:22.879:,12:06:22.959:,Key.space
2019-11-21,12:06:23.608:,12:06:23.697:,s
2019-11-21,12:06:23.760:,12:06:23.839:,a
2019-11-21,12:06:23.863:,12:06:23.911:,t
2019-11-21,12:06:23.935:,12:06:24.007:,Key.space
2019-11-21,12:06:24.128:,12:06:24.223:,o
2019-11-21,12:06:24.280:,12:06:24.343:,n
2019-11-21,12:06:24.344:,12:06:24.471:,Key.space
2019-11-21,12:06:24.391:,12:06:24.415:,a
2019-11-21,12:06:24.495:,12:06:24.591:,w
2019-11-21,12:06:24.519:,12:06:24.567:,Key.space
2019-11-21,12:06:24.647:,12:06:24.775:,a
2019-11-21,12:06:24.712:,12:06:24.751:,l
2019-11-21,12:06:24.839:,12:06:24.903:,l
2019-11-21,12:06:24.999:,12:06:25.031:,.
2019-11-21,12:06:25.167:,12:06:25.231:,Key.backspace
2019-11-21,12:06:25.288:,12:06:25.343:,Key.backspace
2019-11-21,12:06:25.415:,12:06:25.479:,Key.backspace
2019-11-21,12:06:25.551:,12:06:25.607:,Key.backspace
2019-11-21,12:06:25.679:,12:06:25.736:,Key.backspace
2019-11-21,12:06:25.808:,12:06:25.887:,Key.backspace
2019-11-21,12:06:25.959:,12:06:26.079:,Key.space
2019-11-21,12:06:26.039:,12:06:26.055:,w
2019-11-21,12:06:26.151:,12:06:26.271:,a
2019-11-21,12:06:26.207:,12:06:26.231:,l
2019-11-21,12:06:26.336:,12:06:26.399:,l
2019-11-21,12:06:27.440:,12:06:27.511:,.
2019-11-21,12:06:27.559:,12:06:27.615:,Key.space
2019-11-21,12:06:27.639:,12:06:27.895:,Key.shift
2019-11-21,12:06:27.752:,12:06:27.872:,H
2019-11-21,12:06:27.896:,12:06:27.927:,u
2019-11-21,12:06:28.015:,12:06:28.071:,m
2019-11-21,12:06:28.143:,12:06:28.239:,p
2019-11-21,12:06:28.263:,12:06:28.343:,t
2019-11-21,12:06:28.408:,12:06:28.503:,y
2019-11-21,12:06:28.575:,12:06:28.591:,Key.space
2019-11-21,12:06:28.785:,12:06:28.887:,Key.shift
2019-11-21,12:06:28.959:,Key.backspace
2019-11-21,12:06:29.460:,Key.backspace
2019-11-21,12:06:29.490:,Key.backspace
2019-11-21,12:06:29.521:,Key.backspace
2019-11-21,12:06:29.551:,Key.backspace
2019-11-21,12:06:29.582:,Key.backspace
2019-11-21,12:06:29.613:,Key.backspace
2019-11-21,12:06:29.643:,12:06:29.655:,Key.backspace
2019-11-21,12:06:29.752:,12:06:29.791:,Key.backspace
2019-11-21,12:06:30.728:,12:06:30.807:,.
2019-11-21,12:06:30.847:,12:06:31.368:,Key.space
2019-11-21,12:06:30.880:,12:06:30.911:,Key.shift
2019-11-21,12:06:31.287:,12:06:31.368:,H
2019-11-21,12:06:31.680:,12:06:31.744:,u
2019-11-21,12:06:31.832:,12:06:31.903:,m
2019-11-21,12:06:31.991:,12:06:32.167:,p
2019-11-21,12:06:32.408:,12:06:32.488:,t
2019-11-21,12:06:32.543:,12:06:32.839:,y
2019-11-21,12:06:32.600:,12:06:32.623:,Key.shift
2019-11-21,12:06:32.624:,12:06:32.697:,Key.space
2019-11-21,12:06:32.711:,12:06:32.744:,D
2019-11-21,12:06:32.775:,12:06:32.799:,u
2019-11-21,12:06:32.927:,12:06:32.991:,m
2019-11-21,12:06:33.055:,12:06:33.111:,p
2019-11-21,12:06:33.231:,12:06:33.287:,t
2019-11-21,12:06:33.359:,12:06:33.447:,y
2019-11-21,12:06:33.448:,12:06:33.496:,Key.space
2019-11-21,12:06:33.560:,12:06:33.639:,h
2019-11-21,12:06:33.671:,12:06:33.768:,a
2019-11-21,12:06:33.791:,12:06:33.879:,d
2019-11-21,12:06:33.903:,12:06:33.975:,Key.space
2019-11-21,12:06:33.999:,12:06:34.055:,a
2019-11-21,12:06:34.079:,12:06:34.143:,Key.space
2019-11-21,12:06:34.199:,12:06:34.263:,g
2019-11-21,12:06:34.351:,12:06:34.463:,r
2019-11-21,12:06:34.407:,12:06:34.439:,e
2019-11-21,12:06:34.536:,12:06:34.679:,a
2019-11-21,12:06:34.615:,12:06:34.639:,t
2019-11-21,12:06:34.696:,12:06:34.775:,Key.space
2019-11-21,12:06:34.847:,12:06:34.919:,f
2019-11-21,12:06:34.983:,12:06:35.063:,a
2019-11-21,12:06:35.239:,12:06:35.271:,l
2019-11-21,12:06:35.952:,12:06:36.007:,l
2019-11-21,12:06:36.103:,12:06:36.175:,.
2019-11-21,12:06:36.223:,12:06:36.479:,Key.shift
2019-11-21,12:06:36.226:,12:06:36.279:,Key.space
2019-11-21,12:06:36.319:,12:06:36.359:,A
2019-11-21,12:06:36.423:,12:06:36.439:,l
2019-11-21,12:06:36.552:,12:06:36.623:,l
2019-11-21,12:06:36.647:,12:06:36.687:,Key.space
2019-11-21,12:06:36.767:,12:06:36.823:,t
2019-11-21,12:06:36.895:,12:06:37.039:,h
2019-11-21,12:06:36.935:,12:06:36.967:,e
2019-11-21,12:06:36.991:,12:06:37.015:,Key.space
2019-11-21,12:06:37.103:,12:06:37.175:,k
2019-11-21,12:06:37.279:,12:06:37.303:,i
2019-11-21,12:06:37.399:,12:06:37.463:,n
2019-11-21,12:06:37.840:,12:06:37.903:,g
2019-11-21,12:06:38.047:,12:06:38.119:,;
2019-11-21,12:06:38.191:,12:06:38.255:,s
2019-11-21,12:06:38.343:,12:06:38.415:,Key.space
2019-11-21,12:06:38.600:,12:06:38.679:,h
2019-11-21,12:06:38.752:,12:06:38.831:,o
2019-11-21,12:06:38.991:,12:06:39.079:,r
2019-11-21,12:06:39.271:,12:06:39.335:,Key.backspace
2019-11-21,12:06:39.399:,12:06:39.463:,Key.backspace
2019-11-21,12:06:39.535:,12:06:39.591:,Key.backspace
2019-11-21,12:06:39.680:,12:06:39.727:,Key.backspace
2019-11-21,12:06:39.807:,12:06:39.855:,Key.backspace
2019-11-21,12:06:39.935:,12:06:40.007:,Key.backspace
2019-11-21,12:06:40.584:,12:06:40.656:,'
2019-11-21,12:06:40.704:,12:06:40.767:,s
2019-11-21,12:06:40.791:,12:06:40.839:,Key.space
2019-11-21,12:06:40.895:,12:06:40.943:,h
2019-11-21,12:06:41.023:,12:06:41.143:,o
2019-11-21,12:06:41.087:,12:06:41.111:,r
2019-11-21,12:06:41.215:,12:06:41.327:,s
2019-11-21,12:06:41.351:,12:06:41.415:,e
2019-11-21,12:06:41.495:,12:06:41.575:,s
2019-11-21,12:06:41.599:,12:06:41.663:,Key.space
2019-11-21,12:06:41.687:,12:06:41.751:,a
2019-11-21,12:06:41.775:,12:06:41.823:,n
2019-11-21,12:06:41.847:,12:06:41.887:,d
2019-11-21,12:06:41.943:,12:06:42.055:,Key.space
2019-11-21,12:06:41.967:,12:06:41.999:,a
2019-11-21,12:06:42.079:,12:06:42.135:,l
2019-11-21,12:06:42.215:,12:06:42.359:,l
2019-11-21,12:06:42.271:,12:06:42.295:,Key.space
2019-11-21,12:06:42.431:,12:06:42.463:,t
2019-11-21,12:06:42.543:,12:06:42.711:,h
2019-11-21,12:06:42.607:,12:06:42.639:,e
2019-11-21,12:06:42.663:,12:06:42.687:,Key.space
2019-11-21,12:06:42.767:,12:06:42.847:,k
2019-11-21,12:06:42.951:,12:06:43.031:,i
2019-11-21,12:06:43.095:,12:06:43.167:,n
2019-11-21,12:06:43.239:,12:06:43.303:,g
2019-11-21,12:06:43.415:,12:06:43.495:,;
2019-11-21,12:06:43.519:,12:06:43.591:,s
2019-11-21,12:06:43.623:,12:06:43.671:,Key.space
2019-11-21,12:06:43.760:,12:06:43.823:,m
2019-11-21,12:06:43.839:,12:06:43.919:,e
2019-11-21,12:06:43.951:,12:06:44.023:,n
2019-11-21,12:06:44.071:,12:06:44.127:,Key.space
2019-11-21,12:06:44.327:,12:06:44.399:,Key.backspace
2019-11-21,12:06:44.463:,12:06:44.527:,Key.backspace
2019-11-21,12:06:44.599:,12:06:44.671:,Key.backspace
2019-11-21,12:06:44.728:,12:06:44.783:,Key.backspace
2019-11-21,12:06:44.863:,12:06:44.935:,Key.backspace
2019-11-21,12:06:44.999:,12:06:45.055:,Key.backspace
2019-11-21,12:06:45.127:,12:06:45.215:,Key.backspace
2019-11-21,12:06:45.888:,12:06:45.967:,'
2019-11-21,12:06:45.991:,12:06:46.079:,s
2019-11-21,12:06:46.047:,12:06:46.079:,Key.space
2019-11-21,12:06:46.191:,12:06:46.271:,m
2019-11-21,12:06:46.303:,12:06:46.375:,e
2019-11-21,12:06:46.407:,12:06:46.487:,n
2019-11-21,12:06:46.535:,12:06:46.607:,Key.space
2019-11-21,12:06:46.817:,12:06:47.223:,Key.shift
2019-11-21,12:06:46.975:,12:06:47.023:,C
2019-11-21,12:06:47.071:,12:06:47.087:,o
2019-11-21,12:06:47.303:,12:06:47.319:,u
2019-11-21,12:06:47.375:,12:06:47.535:,l
2019-11-21,12:06:47.455:,12:06:47.479:,d
2019-11-21,12:06:47.615:,12:06:47.703:,n
2019-11-21,12:06:48.872:,12:06:48.943:,'
2019-11-21,12:06:48.999:,12:06:49.071:,t
2019-11-21,12:06:49.095:,12:06:49.159:,Key.space
2019-11-21,12:06:49.303:,12:06:49.383:,p
2019-11-21,12:06:49.511:,12:06:49.583:,u
2019-11-21,12:06:49.703:,12:06:49.783:,t
2019-11-21,12:06:49.807:,12:06:49.887:,Key.space
2019-11-21,12:06:50.352:,12:06:50.824:,Key.shift
2019-11-21,12:06:50.825:,12:06:50.879:,h
2019-11-21,12:06:50.911:,12:06:50.983:,u
2019-11-21,12:06:51.055:,12:06:51.135:,m
2019-11-21,12:06:51.199:,12:06:51.271:,p
2019-11-21,12:06:51.319:,12:06:51.383:,t
2019-11-21,12:06:51.423:,12:06:51.495:,y
2019-11-21,12:06:51.527:,12:06:51.631:,Key.space
2019-11-21,12:06:51.783:,12:06:51.855:,t
2019-11-21,12:06:51.960:,12:06:52.015:,o
2019-11-21,12:06:52.111:,12:06:52.167:,g
2019-11-21,12:06:52.191:,12:06:52.255:,e
2019-11-21,12:06:52.279:,12:06:52.311:,t
2019-11-21,12:06:52.399:,12:06:52.591:,h
2019-11-21,12:06:52.463:,12:06:52.487:,e
2019-11-21,12:06:52.511:,12:06:52.551:,r
2019-11-21,12:06:52.615:,12:06:52.671:,Key.space
2019-11-21,12:06:52.697:,12:06:52.831:,a
2019-11-21,12:06:52.768:,12:06:52.791:,g
2019-11-21,12:06:52.904:,12:06:52.999:,a
2019-11-21,12:06:52.927:,12:06:52.975:,i
2019-11-21,12:06:53.047:,12:06:53.103:,n
2019-11-21,12:06:55.632:,12:06:55.703:,Key.backspace
2019-11-21,12:06:55.816:,12:06:55.985:,Key.shift
2019-11-21,12:06:55.903:,12:06:55.984:,H
2019-11-21,12:07:00.672:,12:07:00.751:,.
2019-11-21,12:07:02.305:,12:07:02.696:,Key.shift
2019-11-21,12:07:02.631:,12:07:02.671:,T
2019-11-21,12:07:02.744:,12:07:02.807:,w
2019-11-21,12:07:02.887:,12:07:02.919:,i
2019-11-21,12:07:03.007:,12:07:03.087:,n
2019-11-21,12:07:03.304:,12:07:03.359:,k
2019-11-21,12:07:03.471:,12:07:03.551:,l
2019-11-21,12:07:03.567:,12:07:03.631:,e
2019-11-21,12:07:03.671:,12:07:03.735:,.
2019-11-21,12:07:03.815:,12:07:03.871:,Key.space
2019-11-21,12:07:03.895:,12:07:04.007:,Key.shift
2019-11-21,12:07:04.031:,12:07:04.055:,t
2019-11-21,12:07:04.344:,12:07:04.423:,w
2019-11-21,12:07:04.519:,12:07:04.599:,i
2019-11-21,12:07:04.711:,12:07:04.775:,n
2019-11-21,12:07:05.047:,12:07:05.127:,l
2019-11-21,12:07:05.272:,12:07:05.311:,;
2019-11-21,12:07:05.359:,12:07:05.439:,e
2019-11-21,12:07:05.784:,12:07:05.839:,Key.backspace
2019-11-21,12:07:05.911:,12:07:05.975:,Key.backspace
2019-11-21,12:07:06.047:,12:07:06.111:,Key.backspace
2019-11-21,12:07:06.776:,12:07:06.839:,l
2019-11-21,12:07:07.191:,12:07:07.264:,Key.backspace
2019-11-21,12:07:07.383:,12:07:07.439:,k
2019-11-21,12:07:07.519:,12:07:07.591:,l
2019-11-21,12:07:07.671:,12:07:07.719:,e
2019-11-21,12:07:07.847:,12:07:07.919:,.
2019-11-21,12:07:07.975:,12:07:08.063:,Key.space
2019-11-21,12:07:08.143:,12:07:08.215:,l
2019-11-21,12:07:08.328:,12:07:08.399:,u
2019-11-21,12:07:08.912:,12:07:08.983:,Key.backspace
2019-11-21,12:07:09.776:,12:07:09.839:,i
2019-11-21,12:07:09.919:,12:07:09.983:,t
2019-11-21,12:07:10.047:,12:07:10.127:,t
2019-11-21,12:07:10.151:,12:07:10.223:,l
2019-11-21,12:07:10.247:,12:07:10.287:,e
2019-11-21,12:07:10.351:,12:07:10.495:,Key.space
2019-11-21,12:07:10.415:,12:07:10.439:,s
2019-11-21,12:07:10.535:,12:07:10.607:,t
2019-11-21,12:07:10.631:,12:07:10.703:,a
2019-11-21,12:07:11.223:,12:07:11.303:,r
2019-11-21,12:07:11.399:,12:07:11.479:,.
2019-11-21,12:07:11.615:,12:07:11.671:,Key.space
2019-11-21,12:07:12.353:,12:07:12.823:,Key.shift
2019-11-21,12:07:12.720:,12:07:12.775:,H
2019-11-21,12:07:12.911:,12:07:12.935:,o
2019-11-21,12:07:12.935:,12:07:12.975:,w
2019-11-21,12:07:13.031:,12:07:13.079:,Key.space
2019-11-21,12:07:13.103:,12:07:13.222:,Key.shift
