date,press,release,identity
2019-11-21,12:17:00.803:,12:17:00.859:,.
2019-11-21,12:17:01.323:,12:17:01.419:,Key.space
2019-11-21,12:17:01.524:,12:17:01.819:,Key.shift
2019-11-21,12:17:01.707:,12:17:01.795:,W
2019-11-21,12:17:01.955:,12:17:02.090:,h
2019-11-21,12:17:02.123:,12:17:02.186:,o
2019-11-21,12:17:02.275:,12:17:02.379:,s
2019-11-21,12:17:02.491:,12:17:02.571:,e
2019-11-21,12:17:02.595:,12:17:02.666:,Key.space
2019-11-21,12:17:02.875:,12:17:02.954:,f
2019-11-21,12:17:02.979:,12:17:03.050:,l
2019-11-21,12:17:03.107:,12:17:03.226:,e
2019-11-21,12:17:03.267:,12:17:03.314:,e
2019-11-21,12:17:03.459:,12:17:03.539:,c
2019-11-21,12:17:03.571:,12:17:03.699:,e
2019-11-21,12:17:03.931:,12:17:04.034:,Key.space
2019-11-21,12:17:04.155:,12:17:04.210:,w
2019-11-21,12:17:04.307:,12:17:04.562:,a
2019-11-21,12:17:04.419:,12:17:04.499:,s
2019-11-21,12:17:04.467:,12:17:04.499:,Key.space
2019-11-21,12:17:04.699:,12:17:04.795:,w
2019-11-21,12:17:04.827:,12:17:04.882:,h
2019-11-21,12:17:04.971:,12:17:05.042:,i
2019-11-21,12:17:05.067:,12:17:05.130:,t
2019-11-21,12:17:05.179:,12:17:05.378:,e
2019-11-21,12:17:05.275:,12:17:05.298:,Key.space
2019-11-21,12:17:06.004:,12:17:06.258:,a
2019-11-21,12:17:06.155:,12:17:06.178:,s
2019-11-21,12:17:06.459:,12:17:06.555:,Key.space
2019-11-21,12:17:06.627:,12:17:06.731:,s
2019-11-21,12:17:06.819:,12:17:06.898:,n
2019-11-21,12:17:07.011:,12:17:07.098:,o
2019-11-21,12:17:07.123:,12:17:07.186:,w
2019-11-21,12:17:07.419:,12:17:07.482:,.
2019-11-21,12:17:08.419:,12:17:08.515:,Key.space
2019-11-21,12:17:08.548:,12:17:08.779:,Key.shift
2019-11-21,12:17:08.659:,12:17:08.763:,A
2019-11-21,12:17:08.955:,12:17:09.042:,n
2019-11-21,12:17:09.067:,12:17:09.154:,d
2019-11-21,12:17:09.275:,12:17:09.330:,Key.space
2019-11-21,12:17:10.900:,12:17:10.970:,e
2019-11-21,12:17:11.083:,12:17:11.154:,v
2019-11-21,12:17:11.250:,12:17:11.402:,e
2019-11-21,12:17:11.323:,12:17:11.354:,r
2019-11-21,12:17:11.459:,12:17:11.538:,y
2019-11-21,12:17:11.675:,12:17:11.771:,w
2019-11-21,12:17:11.827:,12:17:11.906:,h
2019-11-21,12:17:11.939:,12:17:12.114:,e
2019-11-21,12:17:12.019:,12:17:12.042:,r
2019-11-21,12:17:12.115:,12:17:12.178:,e
2019-11-21,12:17:12.579:,12:17:12.659:,Key.space
2019-11-21,12:17:12.715:,12:17:12.810:,t
2019-11-21,12:17:12.835:,12:17:12.906:,h
2019-11-21,12:17:12.979:,12:17:13.258:,a
2019-11-21,12:17:13.058:,12:17:13.106:,t
2019-11-21,12:17:13.147:,12:17:13.194:,Key.space
2019-11-21,12:17:13.531:,12:17:13.692:,Key.shift
2019-11-21,12:17:13.627:,12:17:13.691:,M
2019-11-21,12:17:13.803:,12:17:13.994:,a
2019-11-21,12:17:13.899:,12:17:13.930:,r
2019-11-21,12:17:14.067:,12:17:14.146:,y
2019-11-21,12:17:14.187:,12:17:14.306:,Key.space
2019-11-21,12:17:14.539:,12:17:14.731:,w
2019-11-21,12:17:14.651:,12:17:14.674:,e
2019-11-21,12:17:15.059:,12:17:15.130:,Key.backspace
2019-11-21,12:17:15.323:,12:17:15.418:,e
2019-11-21,12:17:15.538:,12:17:15.610:,n
2019-11-21,12:17:15.699:,12:17:15.794:,t
2019-11-21,12:17:16.139:,12:17:16.202:,.
2019-11-21,12:17:16.555:,12:17:16.658:,Key.space
2019-11-21,12:17:16.732:,12:17:17.026:,Key.shift
2019-11-21,12:17:16.899:,12:17:16.994:,T
2019-11-21,12:17:17.107:,12:17:17.194:,h
2019-11-21,12:17:17.218:,12:17:17.378:,e
2019-11-21,12:17:17.274:,12:17:17.322:,Key.space
2019-11-21,12:17:17.442:,12:17:17.530:,l
2019-11-21,12:17:17.555:,12:17:17.618:,a
2019-11-21,12:17:17.723:,12:17:17.794:,m
2019-11-21,12:17:17.899:,12:17:17.978:,b
2019-11-21,12:17:18.275:,12:17:18.402:,Key.space
2019-11-21,12:17:18.458:,12:17:18.578:,w
2019-11-21,12:17:18.666:,12:17:18.930:,a
2019-11-21,12:17:18.715:,12:17:18.874:,s
2019-11-21,12:17:18.827:,12:17:18.842:,Key.space
2019-11-21,12:17:19.068:,12:17:19.171:,s
2019-11-21,12:17:19.195:,12:17:19.290:,u
2019-11-21,12:17:19.315:,12:17:19.570:,r
2019-11-21,12:17:19.386:,12:17:19.410:,e
2019-11-21,12:17:19.482:,12:17:19.506:,Key.space
2019-11-21,12:17:19.642:,12:17:19.722:,t
2019-11-21,12:17:19.747:,12:17:19.811:,o
2019-11-21,12:17:19.835:,12:17:19.914:,Key.space
2019-11-21,12:17:20.003:,12:17:20.154:,g
2019-11-21,12:17:20.083:,12:17:20.106:,o
2019-11-21,12:17:20.370:,12:17:20.434:,.
2019-11-21,12:17:22.460:,12:17:23.018:,Key.shift
2019-11-21,12:17:22.860:,12:17:22.946:,H
2019-11-21,12:17:23.139:,12:17:23.250:,u
2019-11-21,12:17:23.411:,12:17:23.506:,m
2019-11-21,12:17:23.523:,12:17:23.650:,p
2019-11-21,12:17:23.900:,12:17:24.027:,t
2019-11-21,12:17:24.043:,12:17:24.082:,y
2019-11-21,12:17:24.243:,12:17:24.330:,Key.space
2019-11-21,12:17:24.659:,12:17:24.955:,Key.shift
2019-11-21,12:17:24.843:,12:17:24.915:,D
2019-11-21,12:17:25.051:,12:17:25.146:,u
2019-11-21,12:17:25.315:,12:17:25.402:,m
2019-11-21,12:17:25.483:,12:17:25.594:,p
2019-11-21,12:17:25.755:,12:17:25.826:,t
2019-11-21,12:17:25.899:,12:17:25.963:,y
2019-11-21,12:17:26.283:,12:17:26.386:,Key.space
2019-11-21,12:17:26.683:,12:17:26.786:,s
2019-11-21,12:17:26.883:,12:17:26.979:,a
2019-11-21,12:17:27.099:,12:17:27.170:,t
2019-11-21,12:17:27.275:,12:17:27.370:,Key.space
2019-11-21,12:17:27.499:,12:17:27.626:,o
2019-11-21,12:17:27.523:,12:17:27.546:,n
2019-11-21,12:17:27.627:,12:17:27.658:,Key.space
2019-11-21,12:17:27.731:,12:17:27.954:,a
2019-11-21,12:17:27.835:,12:17:27.866:,Key.space
2019-11-21,12:17:28.203:,12:17:28.298:,w
2019-11-21,12:17:28.475:,12:17:28.530:,a
2019-11-21,12:17:28.571:,12:17:28.642:,l
2019-11-21,12:17:28.707:,12:17:28.794:,l
2019-11-21,12:17:29.299:,12:17:29.346:,.
2019-11-21,12:17:29.459:,12:17:29.562:,Key.space
2019-11-21,12:17:29.643:,12:17:29.866:,Key.shift
2019-11-21,12:17:29.795:,12:17:29.851:,H
2019-11-21,12:17:30.011:,12:17:30.066:,u
2019-11-21,12:17:30.210:,12:17:30.298:,m
2019-11-21,12:17:30.330:,12:17:30.442:,p
2019-11-21,12:17:30.571:,12:17:30.634:,t
2019-11-21,12:17:30.707:,12:17:30.786:,y
2019-11-21,12:17:31.259:,12:17:31.378:,Key.space
2019-11-21,12:17:31.531:,12:17:31.794:,Key.shift
2019-11-21,12:17:31.667:,12:17:31.738:,D
2019-11-21,12:17:31.915:,12:17:31.986:,u
2019-11-21,12:17:32.139:,12:17:32.242:,m
2019-11-21,12:17:32.266:,12:17:32.354:,p
2019-11-21,12:17:32.458:,12:17:32.530:,t
2019-11-21,12:17:32.610:,12:17:32.690:,y
2019-11-21,12:17:32.939:,12:17:33.050:,Key.space
2019-11-21,12:17:33.155:,12:17:33.170:,w
2019-11-21,12:17:33.443:,12:17:33.498:,h
2019-11-21,12:17:33.667:,12:17:33.714:,Key.backspace
2019-11-21,12:17:33.787:,12:17:33.858:,Key.backspace
2019-11-21,12:17:34.003:,12:17:34.194:,h
2019-11-21,12:17:34.058:,12:17:34.091:,a
2019-11-21,12:17:34.331:,12:17:34.410:,d
2019-11-21,12:17:34.955:,12:17:35.042:,Key.space
2019-11-21,12:17:35.075:,12:17:35.227:,a
2019-11-21,12:17:35.228:,12:17:35.306:,Key.space
2019-11-21,12:17:35.819:,12:17:35.898:,g
2019-11-21,12:17:36.019:,12:17:36.186:,r
2019-11-21,12:17:36.123:,12:17:36.146:,e
2019-11-21,12:17:36.579:,12:17:36.762:,a
2019-11-21,12:17:36.683:,12:17:36.707:,t
2019-11-21,12:17:36.931:,12:17:37.034:,Key.space
2019-11-21,12:17:37.146:,12:17:37.226:,f
2019-11-21,12:17:37.251:,12:17:37.378:,a
2019-11-21,12:17:37.306:,12:17:37.346:,l
2019-11-21,12:17:37.458:,12:17:37.522:,l
2019-11-21,12:17:37.691:,12:17:37.762:,.
2019-11-21,12:17:38.075:,12:17:38.170:,Key.space
2019-11-21,12:17:38.203:,12:17:38.634:,Key.shift
2019-11-21,12:17:38.515:,12:17:38.610:,A
2019-11-21,12:17:38.739:,12:17:38.802:,l
2019-11-21,12:17:38.874:,12:17:38.970:,l
2019-11-21,12:17:39.002:,12:17:39.114:,Key.space
2019-11-21,12:17:39.186:,12:17:39.283:,t
2019-11-21,12:17:39.306:,12:17:39.386:,h
2019-11-21,12:17:39.410:,12:17:39.562:,e
2019-11-21,12:17:39.522:,12:17:39.538:,Key.space
2019-11-21,12:17:39.642:,12:17:39.698:,k
2019-11-21,12:17:39.818:,12:17:39.956:,i
2019-11-21,12:17:39.958:,12:17:40.035:,n
2019-11-21,12:17:40.082:,12:17:40.146:,g
2019-11-21,12:17:40.251:,12:17:40.330:,'
2019-11-21,12:17:40.394:,12:17:40.570:,s
2019-11-21,12:17:40.474:,12:17:40.514:,Key.space
2019-11-21,12:17:40.931:,12:17:40.978:,h
2019-11-21,12:17:41.066:,12:17:41.146:,o
2019-11-21,12:17:41.162:,12:17:41.242:,r
2019-11-21,12:17:41.419:,12:17:41.514:,s
2019-11-21,12:17:41.635:,12:17:41.707:,e
2019-11-21,12:17:41.811:,12:17:42.018:,s
2019-11-21,12:17:41.890:,12:17:41.922:,Key.space
2019-11-21,12:17:42.082:,12:17:42.146:,a
2019-11-21,12:17:42.170:,12:17:42.234:,n
2019-11-21,12:17:42.258:,12:17:42.426:,d
2019-11-21,12:17:42.307:,12:17:42.346:,Key.space
2019-11-21,12:17:42.450:,12:17:42.594:,a
2019-11-21,12:17:42.530:,12:17:42.562:,l
2019-11-21,12:17:42.666:,12:17:42.866:,l
2019-11-21,12:17:42.763:,12:17:42.834:,Key.space
2019-11-21,12:17:42.890:,12:17:42.946:,t
2019-11-21,12:17:42.970:,12:17:43.034:,h
2019-11-21,12:17:43.034:,12:17:43.194:,e
2019-11-21,12:17:43.122:,12:17:43.146:,Key.space
2019-11-21,12:17:43.258:,12:17:43.314:,k
2019-11-21,12:17:43.442:,12:17:43.634:,i
2019-11-21,12:17:43.547:,12:17:43.570:,n
2019-11-21,12:17:43.658:,12:17:43.714:,g
2019-11-21,12:17:43.994:,12:17:44.074:,s
2019-11-21,12:17:44.595:,12:17:44.658:,Key.backspace
2019-11-21,12:17:44.843:,12:17:44.938:,'
2019-11-21,12:17:45.010:,12:17:45.234:,s
2019-11-21,12:17:45.122:,12:17:45.170:,Key.space
2019-11-21,12:17:45.619:,12:17:45.690:,m
2019-11-21,12:17:45.803:,12:17:45.874:,e
2019-11-21,12:17:45.922:,12:17:46.002:,n
2019-11-21,12:17:46.154:,12:17:46.258:,Key.space
2019-11-21,12:17:47.156:,12:17:47.362:,Key.shift
2019-11-21,12:17:47.258:,12:17:47.330:,C
2019-11-21,12:17:47.411:,12:17:47.586:,o
2019-11-21,12:17:47.514:,12:17:47.538:,u
2019-11-21,12:17:47.682:,12:17:47.762:,l
2019-11-21,12:17:47.890:,12:17:47.978:,d
2019-11-21,12:17:48.042:,12:17:48.122:,n
2019-11-21,12:17:48.218:,12:17:48.306:,'
2019-11-21,12:17:48.338:,12:17:48.578:,t
2019-11-21,12:17:48.435:,12:17:48.554:,Key.space
2019-11-21,12:17:48.819:,12:17:48.898:,p
2019-11-21,12:17:48.978:,12:17:49.058:,u
2019-11-21,12:17:49.114:,12:17:49.298:,t
2019-11-21,12:17:49.170:,12:17:49.266:,Key.space
2019-11-21,12:17:49.394:,12:17:49.434:,h
2019-11-21,12:17:49.739:,12:17:49.794:,Key.backspace
2019-11-21,12:17:49.826:,12:17:50.059:,Key.shift
2019-11-21,12:17:49.938:,12:17:50.058:,H
2019-11-21,12:17:50.122:,12:17:50.178:,u
2019-11-21,12:17:50.314:,12:17:50.410:,m
2019-11-21,12:17:50.459:,12:17:50.578:,p
2019-11-21,12:17:50.715:,12:17:50.778:,t
2019-11-21,12:17:50.810:,12:17:50.882:,y
2019-11-21,12:17:50.954:,12:17:51.050:,Key.space
2019-11-21,12:17:51.331:,12:17:51.394:,t
2019-11-21,12:17:51.418:,12:17:51.499:,o
2019-11-21,12:17:51.555:,12:17:51.626:,g
2019-11-21,12:17:51.723:,12:17:51.866:,e
2019-11-21,12:17:51.779:,12:17:51.826:,t
2019-11-21,12:17:51.938:,12:17:52.018:,h
2019-11-21,12:17:52.322:,12:17:52.474:,e
2019-11-21,12:17:52.386:,12:17:52.442:,r
2019-11-21,12:17:52.619:,12:17:52.715:,Key.space
2019-11-21,12:17:52.843:,12:17:52.978:,a
2019-11-21,12:17:53.099:,12:17:53.130:,Key.space
2019-11-21,12:17:53.450:,12:17:53.538:,Key.backspace
2019-11-21,12:17:53.562:,12:17:53.730:,g
2019-11-21,12:17:53.731:,12:17:53.786:,a
2019-11-21,12:17:53.810:,12:17:53.946:,i
2019-11-21,12:17:53.890:,12:17:53.922:,n
2019-11-21,12:17:54.523:,12:17:54.570:,.
2019-11-21,12:17:56.388:,12:17:57.098:,Key.shift
2019-11-21,12:17:56.979:,12:17:57.074:,T
2019-11-21,12:17:57.307:,12:17:57.370:,w
2019-11-21,12:17:57.434:,12:17:57.506:,i
2019-11-21,12:17:57.595:,12:17:57.675:,n
2019-11-21,12:17:57.747:,12:17:57.810:,l
2019-11-21,12:17:58.050:,12:17:58.106:,Key.backspace
2019-11-21,12:17:58.234:,12:17:58.282:,k
2019-11-21,12:17:58.378:,12:17:58.466:,l
2019-11-21,12:17:58.490:,12:17:58.554:,e
2019-11-21,12:17:58.763:,12:17:58.834:,.
2019-11-21,12:17:58.962:,12:17:59.042:,Key.space
2019-11-21,12:17:59.314:,12:17:59.378:,t
2019-11-21,12:17:59.626:,12:17:59.739:,i
2019-11-21,12:17:59.898:,12:17:59.939:,Key.backspace
2019-11-21,12:17:59.962:,12:18:00.018:,w
2019-11-21,12:18:00.098:,12:18:00.146:,i
2019-11-21,12:18:00.258:,12:18:00.330:,n
2019-11-21,12:18:00.426:,12:18:00.466:,k
2019-11-21,12:18:00.626:,12:18:00.699:,l
2019-11-21,12:18:00.731:,12:18:00.786:,e
2019-11-21,12:18:01.483:,12:18:01.538:,.
2019-11-21,12:18:01.602:,12:18:01.700:,Key.space
2019-11-21,12:18:01.755:,12:18:01.826:,l
2019-11-21,12:18:01.930:,12:18:01.994:,i
2019-11-21,12:18:02.074:,12:18:02.146:,t
2019-11-21,12:18:02.218:,12:18:02.290:,t
2019-11-21,12:18:02.314:,12:18:02.394:,l
2019-11-21,12:18:02.434:,12:18:02.626:,e
2019-11-21,12:18:02.522:,12:18:02.554:,Key.space
2019-11-21,12:18:02.803:,12:18:02.890:,s
2019-11-21,12:18:02.994:,12:18:03.074:,t
2019-11-21,12:18:03.130:,12:18:03.306:,a
2019-11-21,12:18:03.218:,12:18:03.266:,r
2019-11-21,12:18:03.899:,12:18:03.954:,.
2019-11-21,12:18:04.387:,12:18:04.490:,Key.space
2019-11-21,12:18:04.506:,12:18:04.787:,Key.shift
2019-11-21,12:18:04.674:,12:18:04.755:,H
2019-11-21,12:18:04.891:,12:18:04.978:,o
2019-11-21,12:18:05.010:,12:18:05.210:,w
2019-11-21,12:18:05.114:,12:18:05.138:,Key.space
2019-11-21,12:18:05.379:,12:18:05.554:,Key.shift
2019-11-21,12:18:05.458:,12:18:05.514:,I
2019-11-21,12:18:05.763:,12:18:05.867:,Key.space
2019-11-21,12:18:06.179:,12:18:06.258:,w
2019-11-21,12:18:06.282:,12:18:06.370:,o
2019-11-21,12:18:06.402:,12:18:06.474:,n
2019-11-21,12:18:06.514:,12:18:06.602:,d
2019-11-21,12:18:06.739:,12:18:06.994:,e
2019-11-21,12:18:06.819:,12:18:06.938:,r
2019-11-21,12:18:06.883:,12:18:06.906:,Key.space
2019-11-21,12:18:07.114:,12:18:07.226:,w
2019-11-21,12:18:07.314:,12:18:07.418:,h
2019-11-21,12:18:07.442:,12:18:07.610:,a
2019-11-21,12:18:07.498:,12:18:07.578:,t
2019-11-21,12:18:07.770:,12:18:07.842:,Key.space
2019-11-21,12:18:07.907:,12:18:08.018:,y
2019-11-21,12:18:08.082:,12:18:08.386:,o
2019-11-21,12:18:08.170:,12:18:08.226:,u
2019-11-21,12:18:08.258:,12:18:08.274:,Key.space
2019-11-21,12:18:08.402:,12:18:08.610:,a
2019-11-21,12:18:08.514:,12:18:08.538:,r
2019-11-21,12:18:08.650:,12:18:08.715:,e
2019-11-21,12:18:08.908:,12:18:09.298:,Key.shift
2019-11-21,12:18:09.107:,12:18:09.178:,!
2019-11-21,12:18:09.562:,12:18:09.642:,Key.space
2019-11-21,12:18:09.779:,12:18:10.458:,Key.shift
2019-11-21,12:18:10.387:,12:18:10.434:,U
2019-11-21,12:18:10.595:,12:18:10.690:,p
2019-11-21,12:18:10.755:,12:18:10.834:,Key.space
2019-11-21,12:18:11.827:,12:18:11.939:,a
2019-11-21,12:18:12.059:,12:18:12.162:,b
2019-11-21,12:18:12.178:,12:18:12.274:,o
2019-11-21,12:18:12.386:,12:18:12.450:,v
2019-11-21,12:18:12.723:,12:18:12.794:,e
2019-11-21,12:18:12.938:,12:18:13.026:,Key.space
2019-11-21,12:18:13.531:,12:18:13.610:,t
2019-11-21,12:18:13.666:,12:18:13.738:,h
2019-11-21,12:18:13.754:,12:18:13.898:,e
2019-11-21,12:18:13.802:,12:18:13.850:,Key.space
2019-11-21,12:18:13.962:,12:18:14.034:,w
2019-11-21,12:18:14.058:,12:18:14.114:,o
2019-11-21,12:18:14.186:,12:18:14.242:,r
2019-11-21,12:18:14.274:,12:18:14.354:,l
2019-11-21,12:18:14.482:,12:18:14.570:,d
2019-11-21,12:18:14.996:,12:18:15.074:,Key.space
2019-11-21,12:18:15.250:,12:18:15.330:,s
2019-11-21,12:18:15.354:,12:18:15.418:,o
2019-11-21,12:18:15.522:,12:18:15.610:,Key.space
2019-11-21,12:18:15.642:,12:18:15.706:,h
2019-11-21,12:18:15.778:,12:18:15.850:,i
2019-11-21,12:18:15.938:,12:18:16.002:,g
2019-11-21,12:18:16.035:,12:18:16.090:,h
2019-11-21,12:18:16.298:,12:18:16.346:,.
2019-11-21,12:18:16.675:,12:18:16.778:,Key.space
2019-11-21,12:18:16.835:,12:18:17.043:,Key.shift
2019-11-21,12:18:16.994:,12:18:17.010:,L
2019-11-21,12:18:17.131:,12:18:17.178:,i
2019-11-21,12:18:17.298:,12:18:17.354:,k
2019-11-21,12:18:17.378:,12:18:17.546:,e
2019-11-21,12:18:17.442:,12:18:17.474:,Key.space
2019-11-21,12:18:17.586:,12:18:17.810:,a
2019-11-21,12:18:17.698:,12:18:17.730:,Key.space
2019-11-21,12:18:17.930:,12:18:18.002:,d
2019-11-21,12:18:18.050:,12:18:18.106:,i
2019-11-21,12:18:18.290:,12:18:18.402:,a
2019-11-21,12:18:18.442:,12:18:18.554:,m
2019-11-21,12:18:18.939:,12:18:19.122:,o
2019-11-21,12:18:18.994:,12:18:19.099:,n
2019-11-21,12:18:19.282:,12:18:19.522:,d
2019-11-21,12:18:19.386:,12:18:19.410:,Key.space
2019-11-21,12:18:19.658:,12:18:19.882:,i
2019-11-21,12:18:19.754:,12:18:19.802:,n
2019-11-21,12:18:19.882:,12:18:19.930:,Key.space
2019-11-21,12:18:19.963:,12:18:20.058:,t
2019-11-21,12:18:20.074:,12:18:20.154:,h
2019-11-21,12:18:20.155:,12:18:20.330:,e
2019-11-21,12:18:20.234:,12:18:20.274:,Key.space
2019-11-21,12:18:20.394:,12:18:20.530:,s
2019-11-21,12:18:20.466:,12:18:20.490:,k
2019-11-21,12:18:20.658:,12:18:20.714:,y
2019-11-21,12:18:20.858:,12:18:20.914:,.
