date,press,release,identity
2019-11-21,11:09:18.048:,11:09:18.072:,a
2019-11-21,11:09:18.169:,11:09:18.200:,s
2019-11-21,11:09:18.224:,11:09:18.296:,h
2019-11-21,11:09:18.352:,11:09:18.568:,e
2019-11-21,11:09:18.432:,11:09:18.504:,d
2019-11-21,11:09:18.568:,11:09:18.656:,Key.space
2019-11-21,11:09:18.705:,11:09:18.817:,t
2019-11-21,11:09:18.840:,11:09:18.913:,h
2019-11-21,11:09:18.936:,11:09:19.016:,e
2019-11-21,11:09:19.056:,11:09:19.112:,Key.space
2019-11-21,11:09:19.136:,11:09:19.280:,s
2019-11-21,11:09:19.304:,11:09:19.344:,p
2019-11-21,11:09:19.568:,11:09:19.672:,i
2019-11-21,11:09:19.753:,11:09:19.768:,d
2019-11-21,11:09:19.832:,11:09:20.016:,e
2019-11-21,11:09:19.920:,11:09:19.960:,r
2019-11-21,11:09:20.048:,11:09:20.128:,Key.space
2019-11-21,11:09:20.248:,11:09:20.320:,o
2019-11-21,11:09:20.400:,11:09:20.480:,u
2019-11-21,11:09:20.520:,11:09:20.600:,t
2019-11-21,11:09:20.656:,11:09:20.744:,.
2019-11-21,11:09:22.602:,11:09:23.728:,Key.shift
2019-11-21,11:09:23.633:,11:09:23.705:,M
2019-11-21,11:09:23.808:,11:09:23.913:,a
2019-11-21,11:09:23.976:,11:09:24.072:,r
2019-11-21,11:09:24.096:,11:09:24.152:,y
2019-11-21,11:09:24.304:,11:09:24.408:,Key.space
2019-11-21,11:09:24.592:,11:09:24.664:,h
2019-11-21,11:09:24.785:,11:09:25.016:,a
2019-11-21,11:09:24.921:,11:09:24.936:,d
2019-11-21,11:09:25.040:,11:09:25.096:,Key.space
2019-11-21,11:09:25.344:,11:09:25.440:,a
2019-11-21,11:09:25.480:,11:09:25.552:,Key.space
2019-11-21,11:09:25.688:,11:09:25.760:,l
2019-11-21,11:09:25.872:,11:09:25.953:,i
2019-11-21,11:09:25.968:,11:09:26.088:,t
2019-11-21,11:09:26.104:,11:09:26.176:,t
2019-11-21,11:09:26.200:,11:09:26.264:,l
2019-11-21,11:09:26.304:,11:09:26.384:,e
2019-11-21,11:09:26.408:,11:09:26.464:,Key.space
2019-11-21,11:09:26.584:,11:09:26.680:,l
2019-11-21,11:09:26.704:,11:09:26.784:,a
2019-11-21,11:09:27.505:,11:09:27.568:,m
2019-11-21,11:09:27.721:,11:09:27.768:,b
2019-11-21,11:09:28.033:,11:09:28.104:,.
2019-11-21,11:09:28.184:,11:09:28.456:,Key.space
2019-11-21,11:09:28.209:,11:09:28.240:,Key.shift
2019-11-21,11:09:28.328:,11:09:28.424:,W
2019-11-21,11:09:28.456:,11:09:28.504:,h
2019-11-21,11:09:28.656:,11:09:28.720:,o
2019-11-21,11:09:28.752:,11:09:28.824:,s
2019-11-21,11:09:28.953:,11:09:29.064:,e
2019-11-21,11:09:29.080:,11:09:29.144:,Key.space
2019-11-21,11:09:29.433:,11:09:29.544:,f
2019-11-21,11:09:29.545:,11:09:29.624:,l
2019-11-21,11:09:29.697:,11:09:29.776:,e
2019-11-21,11:09:29.856:,11:09:29.960:,e
2019-11-21,11:09:30.081:,11:09:30.296:,c
2019-11-21,11:09:30.184:,11:09:30.256:,e
2019-11-21,11:09:30.448:,11:09:30.584:,Key.space
2019-11-21,11:09:30.808:,11:09:30.904:,w
2019-11-21,11:09:30.992:,11:09:31.168:,a
2019-11-21,11:09:31.073:,11:09:31.128:,s
2019-11-21,11:09:31.168:,11:09:31.264:,Key.space
2019-11-21,11:09:31.482:,11:09:31.664:,w
2019-11-21,11:09:31.593:,11:09:31.616:,h
2019-11-21,11:09:31.760:,11:09:31.848:,i
2019-11-21,11:09:31.888:,11:09:32.048:,t
2019-11-21,11:09:31.944:,11:09:31.992:,e
2019-11-21,11:09:32.072:,11:09:32.160:,Key.space
2019-11-21,11:09:32.424:,11:09:32.632:,a
2019-11-21,11:09:32.528:,11:09:32.560:,s
2019-11-21,11:09:32.672:,11:09:32.761:,Key.space
2019-11-21,11:09:32.832:,11:09:32.904:,s
2019-11-21,11:09:33.161:,11:09:33.248:,n
2019-11-21,11:09:33.376:,11:09:33.464:,o
2019-11-21,11:09:33.520:,11:09:33.592:,w
2019-11-21,11:09:33.888:,11:09:33.960:,.
2019-11-21,11:09:34.345:,11:09:34.850:,Key.space
2019-11-21,11:09:34.440:,11:09:34.441:,Key.shift
2019-11-21,11:09:34.688:,11:09:34.849:,A
2019-11-21,11:09:34.850:,11:09:34.920:,n
2019-11-21,11:09:34.952:,11:09:35.032:,d
2019-11-21,11:09:35.056:,11:09:35.152:,Key.space
2019-11-21,11:09:35.232:,11:09:35.336:,e
2019-11-21,11:09:35.384:,11:09:35.464:,v
2019-11-21,11:09:35.488:,11:09:35.688:,e
2019-11-21,11:09:35.552:,11:09:35.592:,r
2019-11-21,11:09:35.624:,11:09:35.648:,y
2019-11-21,11:09:35.808:,11:09:35.904:,w
2019-11-21,11:09:35.936:,11:09:35.984:,h
2019-11-21,11:09:36.072:,11:09:36.392:,e
2019-11-21,11:09:36.153:,11:09:36.184:,r
2019-11-21,11:09:36.280:,11:09:36.312:,e
2019-11-21,11:09:36.408:,11:09:36.520:,Key.space
2019-11-21,11:09:36.857:,11:09:36.888:,t
2019-11-21,11:09:37.185:,11:09:37.280:,h
2019-11-21,11:09:37.280:,11:09:37.376:,a
2019-11-21,11:09:37.448:,11:09:37.504:,t
2019-11-21,11:09:37.528:,11:09:37.600:,Key.space
2019-11-21,11:09:37.777:,11:09:38.049:,Key.shift
2019-11-21,11:09:37.896:,11:09:37.968:,M
2019-11-21,11:09:37.968:,11:09:38.048:,A
2019-11-21,11:09:38.201:,11:09:38.304:,r
2019-11-21,11:09:38.520:,11:09:38.600:,Key.backspace
2019-11-21,11:09:38.672:,11:09:38.736:,Key.backspace
2019-11-21,11:09:38.760:,11:09:38.936:,a
2019-11-21,11:09:38.856:,11:09:38.880:,r
2019-11-21,11:09:38.976:,11:09:39.072:,y
2019-11-21,11:09:39.209:,11:09:39.328:,Key.space
2019-11-21,11:09:39.520:,11:09:39.664:,w
2019-11-21,11:09:39.728:,11:09:39.920:,e
2019-11-21,11:09:39.920:,11:09:39.944:,n
2019-11-21,11:09:39.968:,11:09:40.040:,t
2019-11-21,11:09:40.249:,11:09:40.304:,.
2019-11-21,11:09:40.792:,11:09:40.864:,Key.backspace
2019-11-21,11:09:41.329:,11:09:41.408:,.
2019-11-21,11:09:41.560:,11:09:41.832:,Key.space
2019-11-21,11:09:41.608:,11:09:41.640:,Key.shift
2019-11-21,11:09:41.721:,11:09:41.808:,T
2019-11-21,11:09:41.832:,11:09:41.896:,h
2019-11-21,11:09:41.936:,11:09:42.008:,e
2019-11-21,11:09:42.024:,11:09:42.080:,Key.space
2019-11-21,11:09:42.200:,11:09:42.280:,l
2019-11-21,11:09:42.320:,11:09:42.416:,a
2019-11-21,11:09:42.440:,11:09:42.544:,m
2019-11-21,11:09:42.761:,11:09:42.840:,b
2019-11-21,11:09:42.960:,11:09:43.392:,Key.space
2019-11-21,11:09:43.040:,11:09:43.072:,w
2019-11-21,11:09:43.096:,11:09:43.176:,a
2019-11-21,11:09:43.232:,11:09:43.264:,s
2019-11-21,11:09:43.288:,11:09:43.320:,Key.space
2019-11-21,11:09:43.488:,11:09:43.592:,s
2019-11-21,11:09:43.632:,11:09:43.712:,u
2019-11-21,11:09:43.736:,11:09:44.064:,r
2019-11-21,11:09:43.824:,11:09:43.848:,e
2019-11-21,11:09:43.904:,11:09:43.928:,Key.space
2019-11-21,11:09:44.353:,11:09:44.432:,t
2019-11-21,11:09:44.512:,11:09:44.528:,o
2019-11-21,11:09:44.656:,11:09:44.728:,Key.space
2019-11-21,11:09:44.760:,11:09:44.832:,g
2019-11-21,11:09:44.888:,11:09:44.944:,o
2019-11-21,11:09:45.184:,11:09:45.256:,.
2019-11-21,11:09:47.290:,11:09:47.872:,Key.shift
2019-11-21,11:09:47.713:,11:09:47.848:,H
2019-11-21,11:09:47.888:,11:09:47.944:,u
2019-11-21,11:09:48.064:,11:09:48.128:,m
2019-11-21,11:09:48.240:,11:09:48.320:,p
2019-11-21,11:09:48.352:,11:09:48.425:,t
2019-11-21,11:09:48.504:,11:09:48.568:,y
2019-11-21,11:09:48.600:,11:09:48.680:,Key.space
2019-11-21,11:09:48.737:,11:09:48.992:,Key.shift
2019-11-21,11:09:48.872:,11:09:48.968:,D
2019-11-21,11:09:48.992:,11:09:49.064:,u
2019-11-21,11:09:49.168:,11:09:49.240:,m
2019-11-21,11:09:49.368:,11:09:49.448:,p
2019-11-21,11:09:49.472:,11:09:49.552:,t
2019-11-21,11:09:49.648:,11:09:49.736:,y
2019-11-21,11:09:50.216:,11:09:50.288:,Key.space
2019-11-21,11:09:50.593:,11:09:50.616:,s
2019-11-21,11:09:50.864:,11:09:50.960:,a
2019-11-21,11:09:51.056:,11:09:51.184:,t
2019-11-21,11:09:51.248:,11:09:51.312:,Key.space
2019-11-21,11:09:51.673:,11:09:51.768:,Key.backspace
2019-11-21,11:09:51.816:,11:09:51.856:,e
2019-11-21,11:09:52.264:,11:09:52.320:,Key.backspace
2019-11-21,11:09:52.464:,11:09:52.528:,Key.space
2019-11-21,11:09:52.664:,11:09:52.736:,o
2019-11-21,11:09:52.832:,11:09:52.928:,n
2019-11-21,11:09:53.032:,11:09:53.112:,Key.space
2019-11-21,11:09:53.160:,11:09:53.272:,a
2019-11-21,11:09:53.296:,11:09:53.424:,Key.space
2019-11-21,11:09:53.761:,11:09:54.032:,w
2019-11-21,11:09:53.856:,11:09:53.904:,a
2019-11-21,11:09:53.944:,11:09:53.967:,l
2019-11-21,11:09:54.112:,11:09:54.183:,l
2019-11-21,11:09:54.368:,11:09:54.479:,.
2019-11-21,11:09:54.672:,11:09:54.744:,Key.space
2019-11-21,11:09:54.873:,11:09:55.152:,Key.shift
2019-11-21,11:09:54.976:,11:09:55.048:,H
2019-11-21,11:09:55.176:,11:09:55.232:,u
2019-11-21,11:09:55.368:,11:09:55.448:,m
2019-11-21,11:09:55.569:,11:09:55.632:,p
2019-11-21,11:09:55.656:,11:09:55.721:,t
2019-11-21,11:09:55.808:,11:09:55.904:,y
2019-11-21,11:09:55.992:,11:09:56.064:,Key.space
2019-11-21,11:09:56.217:,11:09:56.320:,Key.caps_lock
2019-11-21,11:09:56.737:,11:09:56.872:,Key.caps_lock
2019-11-21,11:09:57.033:,11:09:57.320:,Key.shift
2019-11-21,11:09:57.232:,11:09:57.296:,D
2019-11-21,11:09:57.321:,11:09:57.376:,u
2019-11-21,11:09:57.496:,11:09:57.592:,m
2019-11-21,11:09:57.712:,11:09:57.792:,p
2019-11-21,11:09:57.808:,11:09:57.912:,t
2019-11-21,11:09:58.016:,11:09:58.112:,y
2019-11-21,11:09:58.753:,11:09:58.832:,Key.space
2019-11-21,11:09:58.856:,11:09:58.928:,w
2019-11-21,11:09:59.240:,11:09:59.304:,Key.backspace
2019-11-21,11:09:59.424:,11:09:59.656:,h
2019-11-21,11:09:59.456:,11:09:59.488:,a
2019-11-21,11:09:59.568:,11:09:59.592:,d
2019-11-21,11:09:59.680:,11:09:59.752:,Key.space
2019-11-21,11:09:59.776:,11:09:59.968:,a
2019-11-21,11:09:59.872:,11:09:59.888:,Key.space
2019-11-21,11:10:00.201:,11:10:00.288:,g
2019-11-21,11:10:00.472:,11:10:00.640:,r
2019-11-21,11:10:00.552:,11:10:00.640:,e
2019-11-21,11:10:00.761:,11:10:00.840:,a
2019-11-21,11:10:00.952:,11:10:01.112:,t
2019-11-21,11:10:01.144:,11:10:01.200:,Key.space
2019-11-21,11:10:01.224:,11:10:01.320:,f
2019-11-21,11:10:01.384:,11:10:01.504:,a
2019-11-21,11:10:01.504:,11:10:01.552:,l
2019-11-21,11:10:01.616:,11:10:01.688:,l
2019-11-21,11:10:01.841:,11:10:01.920:,.
2019-11-21,11:10:02.128:,11:10:02.224:,Key.space
2019-11-21,11:10:02.248:,11:10:02.968:,Key.shift
2019-11-21,11:10:02.801:,11:10:02.936:,A
2019-11-21,11:10:03.104:,11:10:03.176:,l
2019-11-21,11:10:03.240:,11:10:03.319:,l
2019-11-21,11:10:03.504:,11:10:03.576:,Key.space
2019-11-21,11:10:03.761:,11:10:03.856:,t
2019-11-21,11:10:03.896:,11:10:03.967:,h
2019-11-21,11:10:03.992:,11:10:04.088:,e
2019-11-21,11:10:04.112:,11:10:04.184:,Key.space
2019-11-21,11:10:04.320:,11:10:04.407:,k
2019-11-21,11:10:04.496:,11:10:04.559:,i
2019-11-21,11:10:04.664:,11:10:04.736:,n
2019-11-21,11:10:04.761:,11:10:04.824:,g
2019-11-21,11:10:05.440:,11:10:05.503:,'
2019-11-21,11:10:05.536:,11:10:05.631:,s
2019-11-21,11:10:05.656:,11:10:05.728:,Key.space
2019-11-21,11:10:06.761:,11:10:06.848:,h
2019-11-21,11:10:06.952:,11:10:07.120:,o
2019-11-21,11:10:07.032:,11:10:07.055:,r
2019-11-21,11:10:07.144:,11:10:07.239:,s
2019-11-21,11:10:07.336:,11:10:07.447:,e
2019-11-21,11:10:07.536:,11:10:07.736:,s
2019-11-21,11:10:07.648:,11:10:07.663:,Key.space
2019-11-21,11:10:07.897:,11:10:08.088:,a
2019-11-21,11:10:08.000:,11:10:08.023:,n
2019-11-21,11:10:08.112:,11:10:08.184:,d
2019-11-21,11:10:08.216:,11:10:08.400:,Key.space
2019-11-21,11:10:08.296:,11:10:08.319:,a
2019-11-21,11:10:08.456:,11:10:08.552:,l
2019-11-21,11:10:08.600:,11:10:08.720:,l
2019-11-21,11:10:08.784:,11:10:08.864:,Key.space
2019-11-21,11:10:08.888:,11:10:08.967:,t
2019-11-21,11:10:09.000:,11:10:09.135:,h
2019-11-21,11:10:09.048:,11:10:09.071:,e
2019-11-21,11:10:09.216:,11:10:09.231:,Key.space
2019-11-21,11:10:09.344:,11:10:09.423:,k
2019-11-21,11:10:09.512:,11:10:09.575:,i
2019-11-21,11:10:09.672:,11:10:09.752:,n
2019-11-21,11:10:09.776:,11:10:09.864:,g
2019-11-21,11:10:10.593:,11:10:10.680:,'
2019-11-21,11:10:10.745:,11:10:10.840:,s
2019-11-21,11:10:10.864:,11:10:10.936:,Key.space
2019-11-21,11:10:11.048:,11:10:11.136:,m
2019-11-21,11:10:11.160:,11:10:11.271:,e
2019-11-21,11:10:11.296:,11:10:11.383:,n
2019-11-21,11:10:12.185:,11:10:12.272:,Key.space
2019-11-21,11:10:12.448:,11:10:12.737:,Key.shift
2019-11-21,11:10:12.648:,11:10:12.736:,C
2019-11-21,11:10:12.768:,11:10:12.864:,o
2019-11-21,11:10:12.977:,11:10:13.031:,u
2019-11-21,11:10:13.144:,11:10:13.224:,l
2019-11-21,11:10:13.248:,11:10:13.344:,d
2019-11-21,11:10:13.400:,11:10:13.479:,n
2019-11-21,11:10:13.552:,11:10:13.655:,t
2019-11-21,11:10:13.920:,11:10:13.984:,Key.backspace
2019-11-21,11:10:14.729:,11:10:14.792:,'
2019-11-21,11:10:14.824:,11:10:14.888:,t
2019-11-21,11:10:14.960:,11:10:15.032:,Key.space
2019-11-21,11:10:15.929:,11:10:15.992:,p
2019-11-21,11:10:16.168:,11:10:16.231:,u
2019-11-21,11:10:16.288:,11:10:16.367:,t
2019-11-21,11:10:16.392:,11:10:16.479:,Key.space
2019-11-21,11:10:17.194:,11:10:17.608:,Key.shift
2019-11-21,11:10:17.440:,11:10:17.527:,H
2019-11-21,11:10:17.672:,11:10:17.736:,u
2019-11-21,11:10:17.856:,11:10:17.919:,m
2019-11-21,11:10:18.040:,11:10:18.112:,p
2019-11-21,11:10:18.136:,11:10:18.208:,t
2019-11-21,11:10:18.280:,11:10:18.359:,y
2019-11-21,11:10:19.081:,11:10:19.176:,Key.space
2019-11-21,11:10:19.264:,11:10:19.360:,Key.shift
2019-11-21,11:10:19.608:,11:10:19.697:,t
2019-11-21,11:10:19.737:,11:10:19.816:,o
2019-11-21,11:10:19.832:,11:10:19.903:,g
2019-11-21,11:10:19.952:,11:10:20.088:,e
2019-11-21,11:10:20.104:,11:10:20.175:,t
2019-11-21,11:10:20.248:,11:10:20.327:,h
2019-11-21,11:10:20.328:,11:10:20.479:,e
2019-11-21,11:10:20.416:,11:10:20.455:,r
2019-11-21,11:10:20.528:,11:10:20.607:,Key.space
2019-11-21,11:10:21.032:,11:10:21.136:,a
2019-11-21,11:10:21.224:,11:10:21.303:,g
2019-11-21,11:10:21.448:,11:10:21.527:,a
2019-11-21,11:10:21.472:,11:10:21.503:,i
2019-11-21,11:10:21.616:,11:10:21.679:,n
2019-11-21,11:10:21.840:,11:10:21.919:,.
2019-11-21,11:10:22.225:,11:10:22.279:,Key.backspace
2019-11-21,11:10:22.720:,11:10:22.783:,.
2019-11-21,11:10:24.610:,11:10:25.089:,Key.shift
2019-11-21,11:10:24.952:,11:10:25.088:,T
2019-11-21,11:10:25.257:,11:10:25.415:,w
2019-11-21,11:10:25.336:,11:10:25.367:,i
2019-11-21,11:10:25.504:,11:10:25.719:,n
2019-11-21,11:10:25.616:,11:10:25.655:,k
2019-11-21,11:10:26.056:,11:10:26.120:,e
2019-11-21,11:10:26.448:,11:10:26.503:,Key.backspace
2019-11-21,11:10:26.752:,11:10:26.807:,l
2019-11-21,11:10:26.832:,11:10:26.895:,e
2019-11-21,11:10:27.032:,11:10:27.112:,.
2019-11-21,11:10:27.208:,11:10:27.280:,Key.space
2019-11-21,11:10:27.969:,11:10:28.040:,t
2019-11-21,11:10:28.128:,11:10:28.232:,w
2019-11-21,11:10:28.264:,11:10:28.336:,i
2019-11-21,11:10:28.488:,11:10:28.720:,n
2019-11-21,11:10:28.616:,11:10:28.640:,k
2019-11-21,11:10:28.888:,11:10:29.015:,l
2019-11-21,11:10:29.040:,11:10:29.111:,e
2019-11-21,11:10:29.192:,11:10:29.296:,Key.space
2019-11-21,11:10:30.161:,11:10:30.223:,Key.backspace
2019-11-21,11:10:30.600:,11:10:30.664:,.
2019-11-21,11:10:30.744:,11:10:30.799:,Key.space
2019-11-21,11:10:30.936:,11:10:30.991:,l
2019-11-21,11:10:31.104:,11:10:31.168:,i
2019-11-21,11:10:31.328:,11:10:31.392:,t
2019-11-21,11:10:31.393:,11:10:31.456:,l
2019-11-21,11:10:31.528:,11:10:31.623:,e
2019-11-21,11:10:31.648:,11:10:31.728:,Key.space
2019-11-21,11:10:31.744:,11:10:31.848:,s
2019-11-21,11:10:31.960:,11:10:32.071:,t
2019-11-21,11:10:32.152:,11:10:32.280:,a
2019-11-21,11:10:32.328:,11:10:32.440:,r
2019-11-21,11:10:32.512:,11:10:32.615:,.
2019-11-21,11:10:32.752:,11:10:32.848:,Key.space
2019-11-21,11:10:33.297:,11:10:33.584:,Key.shift
2019-11-21,11:10:33.440:,11:10:33.504:,H
2019-11-21,11:10:33.664:,11:10:33.696:,o
2019-11-21,11:10:33.752:,11:10:33.847:,w
2019-11-21,11:10:34.304:,11:10:34.383:,Key.space
2019-11-21,11:10:34.433:,11:10:34.664:,Key.shift
2019-11-21,11:10:34.560:,11:10:34.608:,I
2019-11-21,11:10:34.720:,11:10:34.815:,Key.space
2019-11-21,11:10:34.840:,11:10:34.935:,w
2019-11-21,11:10:34.960:,11:10:35.031:,o
2019-11-21,11:10:35.112:,11:10:35.255:,n
2019-11-21,11:10:35.168:,11:10:35.191:,d
2019-11-21,11:10:35.344:,11:10:35.519:,e
2019-11-21,11:10:35.416:,11:10:35.472:,r
2019-11-21,11:10:35.520:,11:10:35.591:,Key.space
2019-11-21,11:10:35.616:,11:10:35.704:,w
2019-11-21,11:10:35.769:,11:10:35.903:,h
2019-11-21,11:10:35.840:,11:10:35.863:,a
2019-11-21,11:10:35.976:,11:10:36.055:,t
2019-11-21,11:10:36.088:,11:10:36.143:,Key.space
2019-11-21,11:10:36.632:,11:10:36.704:,u
2019-11-21,11:10:36.865:,11:10:36.968:,o
2019-11-21,11:10:37.272:,11:10:37.335:,Key.backspace
2019-11-21,11:10:37.432:,11:10:37.463:,Key.backspace
2019-11-21,11:10:37.993:,11:10:38.064:,y
2019-11-21,11:10:38.200:,11:10:38.264:,o
2019-11-21,11:10:38.376:,11:10:38.471:,u
2019-11-21,11:10:38.472:,11:10:38.592:,a
2019-11-21,11:10:38.608:,11:10:38.696:,Key.space
2019-11-21,11:10:39.033:,11:10:39.087:,Key.backspace
2019-11-21,11:10:39.168:,11:10:39.223:,Key.backspace
2019-11-21,11:10:39.344:,11:10:39.423:,Key.space
2019-11-21,11:10:39.424:,11:10:39.512:,a
2019-11-21,11:10:39.592:,11:10:39.767:,r
2019-11-21,11:10:39.664:,11:10:39.736:,e
2019-11-21,11:10:40.089:,11:10:40.770:,Key.shift
2019-11-21,11:10:40.673:,11:10:40.769:,!
2019-11-21,11:10:41.889:,11:10:42.592:,Key.space
2019-11-21,11:10:41.936:,11:10:41.967:,Key.shift
2019-11-21,11:10:42.504:,11:10:42.551:,U
2019-11-21,11:10:42.720:,11:10:42.775:,p
2019-11-21,11:10:42.896:,11:10:42.991:,Key.space
2019-11-21,11:10:43.008:,11:10:43.095:,a
2019-11-21,11:10:43.168:,11:10:43.231:,b
2019-11-21,11:10:43.368:,11:10:43.439:,o
2019-11-21,11:10:43.536:,11:10:43.696:,v
2019-11-21,11:10:43.616:,11:10:43.663:,e
2019-11-21,11:10:43.720:,11:10:43.807:,Key.space
2019-11-21,11:10:43.864:,11:10:43.959:,t
2019-11-21,11:10:43.975:,11:10:44.039:,h
2019-11-21,11:10:44.079:,11:10:44.167:,e
2019-11-21,11:10:44.784:,11:10:44.871:,Key.space
2019-11-21,11:10:44.896:,11:10:44.991:,w
2019-11-21,11:10:45.056:,11:10:45.199:,o
2019-11-21,11:10:45.120:,11:10:45.135:,r
2019-11-21,11:10:45.256:,11:10:45.335:,l
2019-11-21,11:10:45.536:,11:10:45.647:,d
2019-11-21,11:10:45.705:,11:10:45.800:,Key.space
2019-11-21,11:10:45.904:,11:10:46.007:,s
2019-11-21,11:10:46.032:,11:10:46.095:,o
2019-11-21,11:10:46.224:,11:10:46.271:,Key.space
2019-11-21,11:10:46.376:,11:10:46.431:,h
2019-11-21,11:10:46.520:,11:10:46.607:,i
2019-11-21,11:10:46.608:,11:10:46.688:,g
2019-11-21,11:10:46.712:,11:10:46.783:,h
2019-11-21,11:10:47.072:,11:10:47.151:,.
2019-11-21,11:10:47.392:,11:10:47.455:,Key.space
2019-11-21,11:10:47.753:,11:10:48.023:,Key.shift
2019-11-21,11:10:47.888:,11:10:47.967:,L
2019-11-21,11:10:48.080:,11:10:48.151:,i
2019-11-21,11:10:48.240:,11:10:48.343:,k
2019-11-21,11:10:48.384:,11:10:48.479:,e
2019-11-21,11:10:48.503:,11:10:48.615:,Key.space
2019-11-21,11:10:48.639:,11:10:48.728:,a
2019-11-21,11:10:48.752:,11:10:49.007:,Key.space
2019-11-21,11:10:48.848:,11:10:48.871:,d
2019-11-21,11:10:49.032:,11:10:49.143:,a
2019-11-21,11:10:49.600:,11:10:49.679:,Key.backspace
2019-11-21,11:10:49.761:,11:10:49.855:,i
2019-11-21,11:10:49.880:,11:10:49.991:,a
2019-11-21,11:10:50.088:,11:10:50.175:,m
2019-11-21,11:10:50.288:,11:10:50.375:,o
2019-11-21,11:10:50.455:,11:10:50.535:,n
