date,press,release,identity
2019-11-21,11:26:16.345:,11:26:16.521:,e
2019-11-21,11:26:16.713:,11:26:16.833:,Key.space
2019-11-21,11:26:16.857:,11:26:17.025:,l
2019-11-21,11:26:17.217:,11:26:17.289:,Key.backspace
2019-11-21,11:26:17.353:,11:26:17.433:,Key.backspace
2019-11-21,11:26:17.585:,11:26:17.713:,.
2019-11-21,11:26:17.714:,11:26:17.825:,Key.space
2019-11-21,11:26:17.841:,11:26:17.985:,l
2019-11-21,11:26:18.009:,11:26:18.089:,i
2019-11-21,11:26:18.113:,11:26:18.161:,t
2019-11-21,11:26:18.241:,11:26:18.481:,t
2019-11-21,11:26:18.321:,11:26:18.345:,l
2019-11-21,11:26:18.505:,11:26:18.641:,e
2019-11-21,11:26:18.665:,11:26:18.761:,Key.space
2019-11-21,11:26:18.857:,11:26:18.938:,s
2019-11-21,11:26:19.057:,11:26:19.137:,t
2019-11-21,11:26:19.161:,11:26:19.401:,a
2019-11-21,11:26:19.290:,11:26:19.321:,r
2019-11-21,11:26:19.457:,11:26:19.577:,.
2019-11-21,11:26:19.609:,11:26:19.689:,Key.space
2019-11-21,11:26:20.018:,11:26:20.281:,Key.shift_r
2019-11-21,11:26:20.153:,11:26:20.257:,H
2019-11-21,11:26:20.306:,11:26:20.601:,o
2019-11-21,11:26:20.393:,11:26:20.409:,w
2019-11-21,11:26:20.497:,11:26:20.545:,Key.space
2019-11-21,11:26:20.625:,11:26:20.929:,Key.shift_r
2019-11-21,11:26:20.762:,11:26:20.905:,I
2019-11-21,11:26:20.833:,11:26:20.873:,Key.space
2019-11-21,11:26:20.929:,11:26:21.137:,w
2019-11-21,11:26:21.001:,11:26:21.065:,o
2019-11-21,11:26:21.161:,11:26:21.353:,n
2019-11-21,11:26:21.257:,11:26:21.281:,d
2019-11-21,11:26:21.449:,11:26:21.897:,e
2019-11-21,11:26:21.537:,11:26:21.561:,r
2019-11-21,11:26:21.641:,11:26:21.697:,Key.space
2019-11-21,11:26:21.769:,11:26:21.793:,a
2019-11-21,11:26:22.113:,11:26:22.209:,Key.backspace
2019-11-21,11:26:22.241:,11:26:22.337:,w
2019-11-21,11:26:22.361:,11:26:22.873:,h
2019-11-21,11:26:22.401:,11:26:22.457:,a
2019-11-21,11:26:22.529:,11:26:22.577:,t
2019-11-21,11:26:22.673:,11:26:22.705:,Key.space
2019-11-21,11:26:22.801:,11:26:22.833:,y
2019-11-21,11:26:22.873:,11:26:23.224:,o
2019-11-21,11:26:23.009:,11:26:23.049:,u
2019-11-21,11:26:23.073:,11:26:23.120:,Key.space
2019-11-21,11:26:23.249:,11:26:23.385:,a
2019-11-21,11:26:23.754:,11:26:23.873:,r
2019-11-21,11:26:23.874:,11:26:23.985:,e
2019-11-21,11:26:24.017:,11:26:24.297:,Key.shift_r
2019-11-21,11:26:24.153:,11:26:24.249:,!
2019-11-21,11:26:24.722:,11:26:25.121:,Key.space
2019-11-21,11:26:24.817:,11:26:24.849:,Key.shift_r
2019-11-21,11:26:25.001:,11:26:25.081:,U
2019-11-21,11:26:25.225:,11:26:25.353:,p
2019-11-21,11:26:25.377:,11:26:25.825:,Key.space
2019-11-21,11:26:25.489:,11:26:25.513:,a
2019-11-21,11:26:25.569:,11:26:25.632:,b
2019-11-21,11:26:25.681:,11:26:25.697:,o
2019-11-21,11:26:25.913:,11:26:25.985:,v
2019-11-21,11:26:26.057:,11:26:26.240:,e
2019-11-21,11:26:26.129:,11:26:26.208:,Key.space
2019-11-21,11:26:26.265:,11:26:26.368:,t
2019-11-21,11:26:26.393:,11:26:26.600:,h
2019-11-21,11:26:26.393:,11:26:26.497:,e
2019-11-21,11:26:26.498:,11:26:26.528:,Key.space
2019-11-21,11:26:26.625:,11:26:26.705:,w
2019-11-21,11:26:26.729:,11:26:26.841:,o
2019-11-21,11:26:26.905:,11:26:27.008:,r
2019-11-21,11:26:27.041:,11:26:27.392:,l
2019-11-21,11:26:27.169:,11:26:27.192:,d
2019-11-21,11:26:27.265:,11:26:27.289:,Key.space
2019-11-21,11:26:27.425:,11:26:27.689:,s
2019-11-21,11:26:27.521:,11:26:27.665:,o
2019-11-21,11:26:27.689:,11:26:27.801:,Key.space
2019-11-21,11:26:27.865:,11:26:27.985:,h
2019-11-21,11:26:27.985:,11:26:28.089:,i
2019-11-21,11:26:28.209:,11:26:28.233:,g
2019-11-21,11:26:28.233:,11:26:28.273:,h
2019-11-21,11:26:28.337:,11:26:28.577:,.
2019-11-21,11:26:28.465:,11:26:28.489:,Key.space
2019-11-21,11:26:28.794:,11:26:29.120:,Key.shift_r
2019-11-21,11:26:28.977:,11:26:29.033:,L
2019-11-21,11:26:29.145:,11:26:29.216:,i
2019-11-21,11:26:29.313:,11:26:29.625:,k
2019-11-21,11:26:29.369:,11:26:29.424:,e
2019-11-21,11:26:29.473:,11:26:29.505:,Key.space
2019-11-21,11:26:29.625:,11:26:29.857:,a
2019-11-21,11:26:29.689:,11:26:29.761:,Key.space
2019-11-21,11:26:29.857:,11:26:30.096:,d
