2019-11-21,12:23:40.183:,Key.right
2019-11-21,12:23:40.213:,Key.right
2019-11-21,12:23:40.243:,Key.right
2019-11-21,12:23:40.273:,Key.right
2019-11-21,12:23:40.304:,Key.right
2019-11-21,12:23:40.334:,Key.right
2019-11-21,12:23:40.365:,Key.right
2019-11-21,12:23:40.395:,Key.right
2019-11-21,12:23:40.425:,Key.right
2019-11-21,12:23:40.455:,Key.right
2019-11-21,12:23:40.485:,Key.right
2019-11-21,12:23:40.514:,Key.right
2019-11-21,12:23:40.545:,Key.right
2019-11-21,12:23:40.575:,Key.right
2019-11-21,12:23:40.605:,Key.right
2019-11-21,12:23:40.636:,Key.right
2019-11-21,12:23:40.666:,Key.right
2019-11-21,12:23:40.697:,Key.right
2019-11-21,12:23:40.727:,Key.right
2019-11-21,12:23:40.757:,Key.right
2019-11-21,12:23:40.788:,Key.right
2019-11-21,12:23:40.817:,Key.right
2019-11-21,12:23:40.848:,Key.right
2019-11-21,12:23:40.879:,Key.right
2019-11-21,12:23:40.910:,Key.right
2019-11-21,12:23:40.940:,Key.right
2019-11-21,12:23:40.971:,Key.right
2019-11-21,12:23:41.000:,Key.right
2019-11-21,12:23:41.031:,Key.right
2019-11-21,12:23:41.061:,Key.right
2019-11-21,12:23:41.092:,Key.right
2019-11-21,12:23:41.123:,Key.right
2019-11-21,12:23:41.152:,Key.right
2019-11-21,12:23:41.183:,Key.right
2019-11-21,12:23:41.214:,Key.right
2019-11-21,12:23:41.244:,Key.right
2019-11-21,12:23:41.275:,Key.right
2019-11-21,12:23:41.304:,Key.right
2019-11-21,12:23:41.335:,Key.right
2019-11-21,12:23:41.365:,12:23:41.392:,Key.right
2019-11-21,12:23:42.113:,12:23:42.208:,.
2019-11-21,12:23:42.417:,12:23:42.520:,Key.space
2019-11-21,12:23:42.576:,12:23:42.732:,Key.shift
2019-11-21,12:23:42.705:,12:23:42.730:,D
2019-11-21,12:23:42.733:,12:23:42.801:,o
2019-11-21,12:23:42.825:,12:23:42.896:,w
2019-11-21,12:23:42.896:,12:23:43.152:,n
2019-11-21,12:23:43.000:,12:23:43.024:,Key.space
2019-11-21,12:23:43.072:,12:23:43.096:,c
2019-11-21,12:23:43.176:,12:23:43.368:,a
2019-11-21,12:23:43.281:,12:23:43.296:,m
2019-11-21,12:23:43.368:,12:23:43.448:,e
2019-11-21,12:23:43.520:,12:23:43.544:,Key.space
2019-11-21,12:23:43.544:,12:23:43.624:,t
2019-11-21,12:23:43.625:,12:23:43.768:,h
2019-11-21,12:23:43.697:,12:23:43.712:,e
2019-11-21,12:23:43.792:,12:23:44.176:,Key.space
2019-11-21,12:23:43.864:,12:23:43.888:,r
2019-11-21,12:23:43.936:,12:23:44.024:,a
2019-11-21,12:23:43.968:,12:23:43.992:,i
2019-11-21,12:23:44.024:,12:23:44.072:,n
2019-11-21,12:23:44.096:,12:23:44.136:,Key.space
2019-11-21,12:23:44.176:,12:23:44.248:,a
2019-11-21,12:23:44.272:,12:23:44.344:,n
2019-11-21,12:23:44.360:,12:23:44.536:,d
2019-11-21,12:23:44.440:,12:23:44.464:,Key.space
2019-11-21,12:23:44.560:,12:23:44.616:,w
2019-11-21,12:23:44.640:,12:23:44.808:,a
2019-11-21,12:23:44.688:,12:23:44.744:,s
2019-11-21,12:23:44.808:,12:23:44.880:,h
2019-11-21,12:23:44.912:,12:23:44.984:,e
2019-11-21,12:23:45.048:,12:23:45.176:,d
2019-11-21,12:23:45.080:,12:23:45.128:,Key.space
2019-11-21,12:23:45.216:,12:23:45.377:,t
2019-11-21,12:23:45.288:,12:23:45.376:,h
2019-11-21,12:23:45.400:,12:23:45.544:,e
2019-11-21,12:23:45.432:,12:23:45.448:,Key.space
2019-11-21,12:23:45.544:,12:23:45.712:,s
2019-11-21,12:23:45.608:,12:23:45.632:,p
2019-11-21,12:23:45.713:,12:23:45.736:,i
2019-11-21,12:23:45.736:,12:23:45.800:,d
2019-11-21,12:23:45.896:,12:23:46.112:,e
2019-11-21,12:23:45.968:,12:23:46.008:,r
2019-11-21,12:23:46.032:,12:23:46.056:,Key.space
2019-11-21,12:23:46.136:,12:23:46.256:,o
2019-11-21,12:23:46.168:,12:23:46.224:,u
2019-11-21,12:23:46.280:,12:23:46.352:,t
2019-11-21,12:23:46.376:,12:23:46.440:,.
2019-11-21,12:23:46.608:,12:23:46.664:,Key.enter
2019-11-21,12:23:51.058:,12:23:51.520:,Key.shift
2019-11-21,12:23:51.400:,12:23:51.489:,M
2019-11-21,12:23:51.592:,12:23:51.936:,a
2019-11-21,12:23:51.640:,12:23:51.697:,r
2019-11-21,12:23:51.752:,12:23:51.768:,y
2019-11-21,12:23:51.824:,12:23:51.848:,Key.space
2019-11-21,12:23:51.960:,12:23:52.008:,h
2019-11-21,12:23:52.040:,12:23:52.176:,a
2019-11-21,12:23:52.080:,12:23:52.112:,d
2019-11-21,12:23:52.200:,12:23:52.264:,Key.space
2019-11-21,12:23:52.288:,12:23:52.616:,a
2019-11-21,12:23:52.360:,12:23:52.384:,Key.space
2019-11-21,12:23:52.408:,12:23:52.432:,l
2019-11-21,12:23:52.465:,12:23:52.520:,i
2019-11-21,12:23:52.544:,12:23:52.568:,t
2019-11-21,12:23:52.697:,12:23:52.832:,t
2019-11-21,12:23:52.761:,12:23:52.792:,l
2019-11-21,12:23:52.872:,12:23:53.104:,e
2019-11-21,12:23:52.944:,12:23:52.968:,Key.space
2019-11-21,12:23:52.968:,12:23:53.048:,l
2019-11-21,12:23:53.104:,12:23:53.192:,a
2019-11-21,12:23:53.240:,12:23:53.320:,m
2019-11-21,12:23:53.360:,12:23:53.432:,b
2019-11-21,12:23:53.609:,12:23:53.808:,.
2019-11-21,12:23:53.689:,12:23:53.720:,Key.space
2019-11-21,12:23:53.905:,12:23:54.128:,Key.shift
2019-11-21,12:23:54.032:,12:23:54.104:,W
2019-11-21,12:23:54.152:,12:23:54.304:,h
2019-11-21,12:23:54.208:,12:23:54.240:,o
2019-11-21,12:23:54.360:,12:23:54.512:,s
2019-11-21,12:23:54.416:,12:23:54.472:,e
2019-11-21,12:23:54.560:,12:23:54.664:,Key.space
2019-11-21,12:23:54.729:,12:23:54.840:,f
2019-11-21,12:23:54.864:,12:23:54.936:,l
2019-11-21,12:23:54.960:,12:23:55.024:,e
2019-11-21,12:23:55.120:,12:23:55.192:,e
2019-11-21,12:23:55.288:,12:23:55.368:,c
2019-11-21,12:23:55.641:,12:23:55.720:,e
2019-11-21,12:23:55.769:,12:23:55.864:,Key.space
2019-11-21,12:23:55.904:,12:23:56.000:,w
2019-11-21,12:23:56.024:,12:23:56.168:,a
2019-11-21,12:23:56.088:,12:23:56.120:,s
2019-11-21,12:23:56.168:,12:23:56.240:,Key.space
2019-11-21,12:23:56.296:,12:23:56.408:,w
2019-11-21,12:23:56.408:,12:23:56.528:,h
2019-11-21,12:23:56.433:,12:23:56.488:,i
2019-11-21,12:23:56.528:,12:23:56.688:,t
2019-11-21,12:23:56.601:,12:23:56.648:,e
2019-11-21,12:23:56.689:,12:23:56.784:,Key.space
2019-11-21,12:23:56.800:,12:23:57.016:,a
2019-11-21,12:23:56.832:,12:23:56.888:,s
2019-11-21,12:23:56.912:,12:23:56.936:,Key.space
2019-11-21,12:23:57.016:,12:23:57.232:,s
2019-11-21,12:23:57.088:,12:23:57.120:,n
2019-11-21,12:23:57.144:,12:23:57.184:,o
2019-11-21,12:23:57.256:,12:23:57.336:,w
2019-11-21,12:23:57.368:,12:23:57.448:,.
2019-11-21,12:23:57.560:,12:23:57.680:,Key.space
2019-11-21,12:23:57.721:,12:23:58.048:,Key.shift
2019-11-21,12:23:57.937:,12:23:58.024:,A
2019-11-21,12:23:58.112:,12:23:58.184:,n
2019-11-21,12:23:58.208:,12:23:58.312:,d
2019-11-21,12:23:58.336:,12:23:58.424:,Key.space
2019-11-21,12:23:58.440:,12:23:58.536:,e
2019-11-21,12:23:58.552:,12:23:58.912:,v
2019-11-21,12:23:58.649:,12:23:58.672:,e
2019-11-21,12:23:58.752:,12:23:58.792:,r
2019-11-21,12:23:58.832:,12:23:58.848:,y
2019-11-21,12:23:58.944:,12:23:59.040:,w
2019-11-21,12:23:59.064:,12:23:59.120:,h
2019-11-21,12:23:59.152:,12:23:59.408:,e
2019-11-21,12:23:59.208:,12:23:59.232:,r
2019-11-21,12:23:59.304:,12:23:59.328:,e
2019-11-21,12:23:59.408:,12:23:59.488:,Key.space
2019-11-21,12:23:59.488:,12:23:59.576:,t
2019-11-21,12:23:59.600:,12:23:59.872:,h
2019-11-21,12:23:59.641:,12:23:59.656:,a
2019-11-21,12:23:59.697:,12:23:59.736:,t
2019-11-21,12:23:59.768:,12:23:59.792:,Key.space
2019-11-21,12:23:59.896:,12:24:00.050:,Key.shift
2019-11-21,12:23:59.968:,12:24:00.049:,M
2019-11-21,12:24:00.129:,12:24:00.496:,a
2019-11-21,12:24:00.216:,12:24:00.256:,r
2019-11-21,12:24:00.328:,12:24:00.352:,y
2019-11-21,12:24:00.400:,12:24:00.432:,Key.space
2019-11-21,12:24:00.608:,12:24:00.688:,w
2019-11-21,12:24:00.641:,12:24:00.656:,e
2019-11-21,12:24:00.712:,12:24:00.800:,n
2019-11-21,12:24:00.824:,12:24:01.104:,t
2019-11-21,12:24:00.920:,12:24:01.000:,.
2019-11-21,12:24:01.000:,12:24:01.032:,Key.space
2019-11-21,12:24:01.440:,12:24:01.480:,t
2019-11-21,12:24:01.689:,12:24:01.960:,Key.backspace
2019-11-21,12:24:01.762:,12:24:01.784:,Key.shift
2019-11-21,12:24:01.840:,12:24:01.896:,T
2019-11-21,12:24:02.008:,12:24:02.088:,h
2019-11-21,12:24:02.176:,12:24:02.264:,e
2019-11-21,12:24:02.320:,12:24:02.416:,Key.space
2019-11-21,12:24:02.536:,12:24:02.608:,l
2019-11-21,12:24:02.640:,12:24:02.736:,a
2019-11-21,12:24:02.768:,12:24:02.840:,m
2019-11-21,12:24:02.888:,12:24:02.968:,b
2019-11-21,12:24:03.000:,12:24:03.088:,Key.space
2019-11-21,12:24:03.120:,12:24:03.192:,w
2019-11-21,12:24:03.216:,12:24:03.456:,a
2019-11-21,12:24:03.288:,12:24:03.312:,s
2019-11-21,12:24:03.368:,12:24:03.392:,Key.space
2019-11-21,12:24:03.480:,12:24:03.640:,s
2019-11-21,12:24:03.576:,12:24:03.600:,u
2019-11-21,12:24:03.664:,12:24:03.872:,r
2019-11-21,12:24:03.737:,12:24:03.768:,e
2019-11-21,12:24:03.792:,12:24:03.816:,Key.space
2019-11-21,12:24:03.888:,12:24:04.024:,t
2019-11-21,12:24:03.952:,12:24:03.976:,o
2019-11-21,12:24:04.024:,12:24:04.272:,Key.space
2019-11-21,12:24:04.112:,12:24:04.136:,g
2019-11-21,12:24:04.200:,12:24:04.224:,o
2019-11-21,12:24:04.688:,12:24:04.777:,.
2019-11-21,12:24:07.226:,12:24:07.401:,Key.shift
2019-11-21,12:24:07.328:,12:24:07.400:,H
2019-11-21,12:24:07.480:,12:24:07.552:,u
2019-11-21,12:24:07.624:,12:24:07.728:,m
2019-11-21,12:24:07.752:,12:24:07.832:,p
2019-11-21,12:24:07.912:,12:24:08.360:,t
2019-11-21,12:24:07.976:,12:24:08.000:,y
2019-11-21,12:24:08.056:,12:24:08.104:,Key.space
2019-11-21,12:24:08.160:,12:24:08.184:,Key.shift
2019-11-21,12:24:08.224:,12:24:08.256:,D
2019-11-21,12:24:08.312:,12:24:08.327:,u
2019-11-21,12:24:08.464:,12:24:08.664:,m
2019-11-21,12:24:08.568:,12:24:08.592:,p
2019-11-21,12:24:08.761:,12:24:08.897:,t
2019-11-21,12:24:08.897:,12:24:09.072:,y
2019-11-21,12:24:08.952:,12:24:08.976:,Key.space
2019-11-21,12:24:09.136:,12:24:09.672:,s
2019-11-21,12:24:09.216:,12:24:09.248:,a
2019-11-21,12:24:09.328:,12:24:09.352:,t
2019-11-21,12:24:09.376:,12:24:09.416:,Key.space
2019-11-21,12:24:09.448:,12:24:09.480:,o
2019-11-21,12:24:09.512:,12:24:09.536:,n
2019-11-21,12:24:09.592:,12:24:09.624:,Key.space
2019-11-21,12:24:09.697:,12:24:09.784:,a
2019-11-21,12:24:09.808:,12:24:09.880:,Key.space
2019-11-21,12:24:10.064:,12:24:10.264:,w
2019-11-21,12:24:10.096:,12:24:10.160:,a
2019-11-21,12:24:10.208:,12:24:10.232:,l
2019-11-21,12:24:10.328:,12:24:10.408:,l
2019-11-21,12:24:10.536:,12:24:10.728:,.
2019-11-21,12:24:10.633:,12:24:10.656:,Key.space
2019-11-21,12:24:11.193:,12:24:11.392:,Key.shift
2019-11-21,12:24:11.312:,12:24:11.368:,H
2019-11-21,12:24:11.472:,12:24:11.544:,u
2019-11-21,12:24:11.656:,12:24:11.864:,m
2019-11-21,12:24:11.761:,12:24:11.784:,p
2019-11-21,12:24:11.937:,12:24:12.304:,y
2019-11-21,12:24:12.043:,12:24:12.065:,Key.space
2019-11-21,12:24:12.138:,12:24:12.160:,Key.shift
2019-11-21,12:24:12.184:,12:24:12.240:,D
2019-11-21,12:24:12.304:,12:24:12.432:,u
2019-11-21,12:24:12.464:,12:24:12.584:,m
2019-11-21,12:24:12.608:,12:24:12.704:,p
2019-11-21,12:24:12.961:,12:24:13.008:,t
2019-11-21,12:24:13.040:,12:24:13.240:,y
2019-11-21,12:24:13.128:,12:24:13.152:,Key.space
2019-11-21,12:24:13.304:,12:24:13.376:,h
2019-11-21,12:24:13.400:,12:24:13.584:,a
2019-11-21,12:24:13.440:,12:24:13.496:,d
2019-11-21,12:24:13.512:,12:24:13.536:,Key.space
2019-11-21,12:24:13.608:,12:24:13.768:,a
2019-11-21,12:24:13.672:,12:24:13.729:,Key.space
2019-11-21,12:24:13.792:,12:24:13.848:,g
2019-11-21,12:24:13.937:,12:24:14.296:,r
2019-11-21,12:24:14.000:,12:24:14.024:,e
2019-11-21,12:24:14.072:,12:24:14.096:,a
2019-11-21,12:24:14.120:,12:24:14.168:,t
2019-11-21,12:24:14.216:,12:24:14.232:,Key.space
2019-11-21,12:24:14.376:,12:24:14.576:,f
2019-11-21,12:24:14.456:,12:24:14.504:,a
2019-11-21,12:24:14.528:,12:24:14.552:,l
2019-11-21,12:24:14.640:,12:24:14.696:,l
2019-11-21,12:24:14.792:,12:24:14.856:,.
2019-11-21,12:24:14.880:,12:24:14.960:,Key.space
2019-11-21,12:24:15.000:,12:24:15.232:,Key.shift
2019-11-21,12:24:15.096:,12:24:15.184:,A
2019-11-21,12:24:15.312:,12:24:15.368:,l
2019-11-21,12:24:15.432:,12:24:15.504:,l
2019-11-21,12:24:15.505:,12:24:15.648:,Key.space
2019-11-21,12:24:15.569:,12:24:15.600:,t
2019-11-21,12:24:15.680:,12:24:15.808:,h
2019-11-21,12:24:15.720:,12:24:15.744:,e
2019-11-21,12:24:15.808:,12:24:15.928:,Key.space
2019-11-21,12:24:15.872:,12:24:15.904:,k
2019-11-21,12:24:16.000:,12:24:16.168:,i
2019-11-21,12:24:16.072:,12:24:16.104:,n
2019-11-21,12:24:16.232:,12:24:16.336:,g
2019-11-21,12:24:16.472:,12:24:16.568:,'
2019-11-21,12:24:16.608:,12:24:16.704:,s
2019-11-21,12:24:16.728:,12:24:16.824:,Key.space
2019-11-21,12:24:17.137:,12:24:17.296:,h
2019-11-21,12:24:17.224:,12:24:17.248:,o
2019-11-21,12:24:17.320:,12:24:17.408:,r
2019-11-21,12:24:17.432:,12:24:17.616:,s
2019-11-21,12:24:17.512:,12:24:17.544:,e
2019-11-21,12:24:17.696:,12:24:17.760:,s
2019-11-21,12:24:17.760:,12:24:17.848:,Key.space
2019-11-21,12:24:17.848:,12:24:18.056:,a
2019-11-21,12:24:17.928:,12:24:17.952:,n
2019-11-21,12:24:17.984:,12:24:18.008:,d
2019-11-21,12:24:18.080:,12:24:18.232:,Key.space
2019-11-21,12:24:18.144:,12:24:18.168:,a
2019-11-21,12:24:18.232:,12:24:18.368:,l
2019-11-21,12:24:18.392:,12:24:18.504:,l
2019-11-21,12:24:18.424:,12:24:18.447:,Key.space
2019-11-21,12:24:18.504:,12:24:18.640:,t
2019-11-21,12:24:18.576:,12:24:18.600:,h
2019-11-21,12:24:18.672:,12:24:18.840:,e
2019-11-21,12:24:18.728:,12:24:18.751:,Key.space
2019-11-21,12:24:18.776:,12:24:18.816:,k
2019-11-21,12:24:18.896:,12:24:19.120:,i
2019-11-21,12:24:18.968:,12:24:18.992:,n
2019-11-21,12:24:19.032:,12:24:19.056:,g
2019-11-21,12:24:19.144:,12:24:19.216:,'
2019-11-21,12:24:19.248:,12:24:19.448:,s
2019-11-21,12:24:19.336:,12:24:19.359:,Key.space
2019-11-21,12:24:19.496:,12:24:19.568:,m
2019-11-21,12:24:19.648:,12:24:19.744:,e
2019-11-21,12:24:19.680:,12:24:19.696:,n
2019-11-21,12:24:20.089:,12:24:20.210:,Key.space
2019-11-21,12:24:20.322:,12:24:20.632:,Key.shift
2019-11-21,12:24:20.432:,12:24:20.480:,C
2019-11-21,12:24:20.504:,12:24:20.544:,o
2019-11-21,12:24:20.568:,12:24:20.592:,u
2019-11-21,12:24:20.664:,12:24:20.744:,l
2019-11-21,12:24:20.793:,12:24:21.024:,d
2019-11-21,12:24:20.856:,12:24:20.889:,n
2019-11-21,12:24:20.954:,12:24:20.976:,'
2019-11-21,12:24:21.056:,12:24:21.128:,t
2019-11-21,12:24:21.129:,12:24:21.240:,Key.space
2019-11-21,12:24:21.464:,12:24:21.488:,p
2019-11-21,12:24:21.488:,12:24:21.568:,u
2019-11-21,12:24:21.656:,12:24:21.752:,t
2019-11-21,12:24:21.784:,12:24:21.888:,Key.space
2019-11-21,12:24:22.385:,12:24:22.528:,Key.shift
2019-11-21,12:24:22.448:,12:24:22.504:,H
2019-11-21,12:24:22.576:,12:24:22.648:,u
2019-11-21,12:24:22.736:,12:24:22.840:,m
2019-11-21,12:24:22.856:,12:24:22.919:,p
2019-11-21,12:24:22.968:,12:24:23.263:,t
2019-11-21,12:24:23.048:,12:24:23.079:,y
2019-11-21,12:24:23.153:,12:24:23.175:,Key.space
2019-11-21,12:24:23.624:,12:24:23.728:,t
2019-11-21,12:24:23.752:,12:24:23.824:,o
2019-11-21,12:24:23.880:,12:24:24.031:,g
2019-11-21,12:24:23.952:,12:24:23.975:,e
2019-11-21,12:24:24.088:,12:24:24.192:,t
2019-11-21,12:24:24.193:,12:24:24.272:,h
2019-11-21,12:24:24.296:,12:24:24.840:,e
2019-11-21,12:24:24.352:,12:24:24.384:,r
2019-11-21,12:24:24.416:,12:24:24.440:,Key.space
2019-11-21,12:24:24.504:,12:24:24.528:,a
2019-11-21,12:24:24.592:,12:24:24.616:,g
2019-11-21,12:24:24.704:,12:24:24.728:,a
2019-11-21,12:24:24.728:,12:24:24.808:,i
2019-11-21,12:24:24.752:,12:24:24.784:,n
2019-11-21,12:24:24.920:,12:24:25.031:,.
2019-11-21,12:24:56.721:,12:24:56.808:,t
2019-11-21,12:24:58.746:,12:24:58.984:,Key.shift
2019-11-21,12:24:58.864:,12:24:58.929:,T
2019-11-21,12:24:59.040:,12:24:59.215:,w
2019-11-21,12:24:59.128:,12:24:59.152:,i
2019-11-21,12:24:59.248:,12:24:59.535:,n
2019-11-21,12:24:59.328:,12:24:59.359:,k
2019-11-21,12:24:59.440:,12:24:59.463:,l
2019-11-21,12:24:59.616:,12:24:59.696:,e
2019-11-21,12:24:59.712:,12:24:59.903:,.
2019-11-21,12:24:59.776:,12:24:59.823:,Key.space
2019-11-21,12:24:59.985:,12:25:00.096:,t
2019-11-21,12:25:00.120:,12:25:00.471:,w
2019-11-21,12:25:00.200:,12:25:00.224:,i
2019-11-21,12:25:00.256:,12:25:00.311:,n
2019-11-21,12:25:00.384:,12:25:00.407:,k
2019-11-21,12:25:00.504:,12:25:00.599:,l
2019-11-21,12:25:00.624:,12:25:00.712:,y
2019-11-21,12:25:00.912:,12:25:01.111:,.
2019-11-21,12:25:01.001:,12:25:01.031:,Key.space
2019-11-21,12:25:01.224:,12:25:01.343:,l
2019-11-21,12:25:01.264:,12:25:01.311:,i
2019-11-21,12:25:01.376:,12:25:01.471:,t
2019-11-21,12:25:01.512:,12:25:01.664:,t
2019-11-21,12:25:01.584:,12:25:01.663:,l
2019-11-21,12:25:01.688:,12:25:01.760:,e
2019-11-21,12:25:01.784:,12:25:01.863:,Key.space
2019-11-21,12:25:01.888:,12:25:02.071:,s
2019-11-21,12:25:01.969:,12:25:01.992:,t
2019-11-21,12:25:02.096:,12:25:02.263:,a
2019-11-21,12:25:02.160:,12:25:02.207:,r
2019-11-21,12:25:02.288:,12:25:02.447:,.
2019-11-21,12:25:02.368:,12:25:02.391:,Key.space
2019-11-21,12:25:02.656:,12:25:02.879:,Key.shift
2019-11-21,12:25:02.784:,12:25:02.848:,H
2019-11-21,12:25:02.904:,12:25:02.975:,o
2019-11-21,12:25:03.192:,12:25:03.280:,w
2019-11-21,12:25:03.336:,12:25:03.439:,Key.space
2019-11-21,12:25:03.560:,12:25:03.735:,Key.shift
2019-11-21,12:25:03.656:,12:25:03.720:,I
2019-11-21,12:25:03.784:,12:25:03.887:,Key.space
2019-11-21,12:25:04.000:,12:25:04.024:,w
2019-11-21,12:25:04.025:,12:25:04.167:,o
2019-11-21,12:25:04.064:,12:25:04.120:,n
2019-11-21,12:25:04.192:,12:25:04.247:,d
2019-11-21,12:25:04.336:,12:25:04.599:,e
2019-11-21,12:25:04.384:,12:25:04.447:,r
2019-11-21,12:25:04.496:,12:25:04.519:,Key.space
2019-11-21,12:25:04.688:,12:25:04.800:,w
2019-11-21,12:25:04.832:,12:25:04.903:,h
2019-11-21,12:25:04.928:,12:25:05.048:,a
2019-11-21,12:25:04.952:,12:25:05.007:,t
2019-11-21,12:25:07.929:,12:25:07.999:,Key.delete
2019-11-21,12:25:08.088:,12:25:08.160:,e
2019-11-21,12:25:11.329:,12:25:11.400:,Key.space
2019-11-21,12:25:11.456:,12:25:11.807:,y
2019-11-21,12:25:11.544:,12:25:11.567:,o
2019-11-21,12:25:11.624:,12:25:11.655:,u
