date,press,release,identity
2019-11-21,12:26:00.080:,12:26:00.103:,Key.space
2019-11-21,12:26:00.120:,12:26:00.143:,o
2019-11-21,12:26:00.191:,12:26:00.215:,u
2019-11-21,12:26:00.288:,12:26:00.367:,t
2019-11-21,12:26:00.391:,12:26:00.447:,.
2019-11-21,12:26:24.409:,12:26:24.663:,Key.shift
2019-11-21,12:26:24.552:,12:26:24.639:,M
2019-11-21,12:26:24.736:,12:26:25.055:,a
2019-11-21,12:26:24.808:,12:26:24.855:,r
2019-11-21,12:26:24.895:,12:26:24.919:,y
2019-11-21,12:26:24.959:,12:26:24.983:,Key.space
2019-11-21,12:26:25.079:,12:26:25.151:,h
2019-11-21,12:26:25.175:,12:26:25.375:,a
2019-11-21,12:26:25.199:,12:26:25.239:,d
2019-11-21,12:26:25.295:,12:26:25.319:,Key.space
2019-11-21,12:26:25.399:,12:26:25.655:,a
2019-11-21,12:26:25.463:,12:26:25.479:,Key.space
2019-11-21,12:26:25.519:,12:26:25.559:,l
2019-11-21,12:26:25.583:,12:26:25.623:,i
2019-11-21,12:26:25.655:,12:26:25.743:,t
2019-11-21,12:26:25.816:,12:26:25.959:,t
2019-11-21,12:26:25.936:,12:26:25.959:,l
2019-11-21,12:26:25.983:,12:26:26.207:,e
2019-11-21,12:26:26.063:,12:26:26.087:,Key.space
2019-11-21,12:26:26.087:,12:26:26.159:,l
2019-11-21,12:26:26.231:,12:26:26.327:,a
2019-11-21,12:26:26.351:,12:26:26.423:,m
2019-11-21,12:26:26.463:,12:26:26.543:,b
2019-11-21,12:26:26.583:,12:26:26.679:,.
2019-11-21,12:26:26.703:,12:26:26.791:,Key.space
2019-11-21,12:26:27.121:,12:26:27.367:,Key.shift
2019-11-21,12:26:27.272:,12:26:27.327:,W
2019-11-21,12:26:27.423:,12:26:27.559:,h
2019-11-21,12:26:27.487:,12:26:27.511:,o
2019-11-21,12:26:27.623:,12:26:27.871:,s
2019-11-21,12:26:27.704:,12:26:27.767:,e
2019-11-21,12:26:27.791:,12:26:27.815:,Key.space
2019-11-21,12:26:27.935:,12:26:28.103:,f
2019-11-21,12:26:28.023:,12:26:28.047:,l
2019-11-21,12:26:28.119:,12:26:28.183:,e
2019-11-21,12:26:28.271:,12:26:28.359:,e
2019-11-21,12:26:28.455:,12:26:28.535:,c
2019-11-21,12:26:28.623:,12:26:28.775:,e
2019-11-21,12:26:28.687:,12:26:28.711:,Key.space
2019-11-21,12:26:28.855:,12:26:28.879:,w
2019-11-21,12:26:28.880:,12:26:29.199:,a
2019-11-21,12:26:29.016:,12:26:29.087:,s
2019-11-21,12:26:29.111:,12:26:29.167:,Key.space
2019-11-21,12:26:29.512:,12:26:29.615:,w
2019-11-21,12:26:29.639:,12:26:29.895:,h
2019-11-21,12:26:29.663:,12:26:29.703:,i
2019-11-21,12:26:29.743:,12:26:29.767:,t
2019-11-21,12:26:29.815:,12:26:29.847:,e
2019-11-21,12:26:29.895:,12:26:29.975:,Key.space
2019-11-21,12:26:30.007:,12:26:30.143:,a
2019-11-21,12:26:30.071:,12:26:30.119:,s
2019-11-21,12:26:30.191:,12:26:30.295:,Key.space
2019-11-21,12:26:30.319:,12:26:30.527:,s
2019-11-21,12:26:30.391:,12:26:30.423:,n
2019-11-21,12:26:30.447:,12:26:30.479:,o
2019-11-21,12:26:30.567:,12:26:30.631:,w
2019-11-21,12:26:30.663:,12:26:30.767:,.
2019-11-21,12:26:30.791:,12:26:30.887:,Key.space
2019-11-21,12:26:31.120:,12:26:31.367:,Key.shift
2019-11-21,12:26:31.255:,12:26:31.327:,A
2019-11-21,12:26:31.407:,12:26:31.487:,n
2019-11-21,12:26:31.511:,12:26:31.687:,d
2019-11-21,12:26:31.583:,12:26:31.607:,Key.space
2019-11-21,12:26:31.872:,12:26:31.975:,e
2019-11-21,12:26:31.991:,12:26:32.071:,v
2019-11-21,12:26:32.087:,12:26:32.335:,e
2019-11-21,12:26:32.183:,12:26:32.207:,r
2019-11-21,12:26:32.263:,12:26:32.279:,y
2019-11-21,12:26:32.359:,12:26:32.471:,w
2019-11-21,12:26:32.471:,12:26:32.535:,h
2019-11-21,12:26:32.559:,12:26:32.623:,e
2019-11-21,12:26:32.623:,12:26:32.799:,r
2019-11-21,12:26:32.711:,12:26:32.743:,e
2019-11-21,12:26:32.799:,12:26:32.887:,Key.space
2019-11-21,12:26:32.887:,12:26:32.975:,t
2019-11-21,12:26:32.999:,12:26:33.375:,h
2019-11-21,12:26:33.031:,12:26:33.055:,a
2019-11-21,12:26:33.079:,12:26:33.127:,t
2019-11-21,12:26:33.151:,12:26:33.175:,Key.space
2019-11-21,12:26:33.231:,12:26:33.255:,Key.shift
2019-11-21,12:26:33.255:,12:26:33.343:,M
2019-11-21,12:26:33.479:,12:26:33.695:,a
2019-11-21,12:26:33.575:,12:26:33.623:,r
2019-11-21,12:26:33.696:,12:26:33.927:,y
2019-11-21,12:26:33.767:,12:26:33.791:,Key.space
2019-11-21,12:26:33.927:,12:26:34.031:,w
2019-11-21,12:26:33.951:,12:26:33.983:,e
2019-11-21,12:26:34.063:,12:26:34.143:,n
2019-11-21,12:26:34.167:,12:26:34.431:,t
2019-11-21,12:26:34.255:,12:26:34.287:,.
2019-11-21,12:26:34.343:,12:26:34.367:,Key.space
2019-11-21,12:26:34.471:,12:26:34.559:,t
2019-11-21,12:26:34.583:,12:26:34.639:,h
2019-11-21,12:26:34.792:,12:26:34.863:,Key.backspace
2019-11-21,12:26:34.887:,12:26:35.223:,Key.shift
2019-11-21,12:26:34.935:,12:26:35.023:,Key.backspace
2019-11-21,12:26:35.127:,12:26:35.175:,T
2019-11-21,12:26:35.279:,12:26:35.415:,h
2019-11-21,12:26:35.415:,12:26:35.735:,e
2019-11-21,12:26:35.495:,12:26:35.511:,Key.space
2019-11-21,12:26:35.551:,12:26:35.615:,l
2019-11-21,12:26:35.647:,12:26:35.671:,a
2019-11-21,12:26:35.799:,12:26:35.927:,m
2019-11-21,12:26:35.855:,12:26:35.879:,b
2019-11-21,12:26:35.991:,12:26:36.103:,Key.space
2019-11-21,12:26:36.104:,12:26:36.159:,w
2019-11-21,12:26:36.215:,12:26:36.415:,a
2019-11-21,12:26:36.255:,12:26:36.303:,s
2019-11-21,12:26:36.327:,12:26:36.351:,Key.space
2019-11-21,12:26:36.431:,12:26:36.663:,s
2019-11-21,12:26:36.527:,12:26:36.551:,u
2019-11-21,12:26:36.663:,12:26:36.791:,r
2019-11-21,12:26:36.687:,12:26:36.711:,e
2019-11-21,12:26:36.711:,12:26:36.743:,Key.space
2019-11-21,12:26:36.815:,12:26:36.943:,t
2019-11-21,12:26:36.879:,12:26:36.903:,o
2019-11-21,12:26:36.967:,12:26:37.039:,Key.space
2019-11-21,12:26:37.039:,12:26:37.175:,g
2019-11-21,12:26:37.112:,12:26:37.135:,o
2019-11-21,12:26:37.271:,12:26:37.335:,.
2019-11-21,12:26:39.041:,12:26:39.215:,Key.shift
2019-11-21,12:26:39.121:,12:26:39.199:,H
2019-11-21,12:26:39.287:,12:26:39.375:,e
2019-11-21,12:26:39.391:,12:26:39.551:,m
2019-11-21,12:26:39.455:,12:26:39.487:,p
2019-11-21,12:26:39.696:,12:26:39.791:,t
2019-11-21,12:26:39.815:,12:26:39.919:,y
2019-11-21,12:26:40.184:,12:26:40.319:,Key.backspace
2019-11-21,12:26:40.343:,12:26:40.407:,Key.backspace
2019-11-21,12:26:40.495:,12:26:40.551:,Key.backspace
2019-11-21,12:26:40.631:,12:26:40.704:,Key.backspace
2019-11-21,12:26:40.784:,12:26:40.839:,Key.backspace
2019-11-21,12:26:40.919:,12:26:41.007:,Key.backspace
2019-11-21,12:26:41.313:,12:26:41.503:,Key.shift
2019-11-21,12:26:41.391:,12:26:41.479:,H
2019-11-21,12:26:41.575:,12:26:41.647:,u
2019-11-21,12:26:41.735:,12:26:41.911:,m
2019-11-21,12:26:41.831:,12:26:41.863:,p
2019-11-21,12:26:41.967:,12:26:42.047:,t
2019-11-21,12:26:42.063:,12:26:42.239:,y
2019-11-21,12:26:42.127:,12:26:42.175:,Key.space
2019-11-21,12:26:42.271:,12:26:42.663:,Key.shift
2019-11-21,12:26:42.528:,12:26:42.591:,D
2019-11-21,12:26:42.697:,12:26:42.719:,u
2019-11-21,12:26:42.808:,12:26:42.927:,m
2019-11-21,12:26:42.927:,12:26:42.991:,p
2019-11-21,12:26:43.047:,12:26:43.127:,t
2019-11-21,12:26:43.151:,12:26:43.327:,y
2019-11-21,12:26:43.224:,12:26:43.255:,Key.space
2019-11-21,12:26:43.455:,12:26:43.999:,s
2019-11-21,12:26:43.575:,12:26:43.599:,a
2019-11-21,12:26:43.655:,12:26:43.703:,t
2019-11-21,12:26:43.727:,12:26:43.767:,Key.space
2019-11-21,12:26:43.799:,12:26:43.823:,o
2019-11-21,12:26:43.847:,12:26:43.887:,n
2019-11-21,12:26:43.935:,12:26:43.959:,Key.space
2019-11-21,12:26:43.999:,12:26:44.087:,a
2019-11-21,12:26:44.087:,12:26:44.167:,Key.space
2019-11-21,12:26:44.191:,12:26:44.423:,w
2019-11-21,12:26:44.264:,12:26:44.319:,a
2019-11-21,12:26:44.367:,12:26:44.391:,l
2019-11-21,12:26:44.495:,12:26:44.567:,l
2019-11-21,12:26:44.848:,12:26:44.927:,.
2019-11-21,12:26:45.336:,12:26:45.703:,Key.space
2019-11-21,12:26:45.424:,12:26:45.425:,Key.shift
2019-11-21,12:26:45.631:,12:26:45.679:,H
2019-11-21,12:26:45.783:,12:26:45.863:,u
2019-11-21,12:26:45.959:,12:26:46.135:,m
2019-11-21,12:26:46.039:,12:26:46.063:,p
2019-11-21,12:26:46.207:,12:26:46.296:,t
2019-11-21,12:26:46.319:,12:26:46.479:,y
2019-11-21,12:26:46.375:,12:26:46.415:,Key.space
2019-11-21,12:26:46.503:,12:26:46.775:,Key.shift
2019-11-21,12:26:46.583:,12:26:46.639:,D
2019-11-21,12:26:46.703:,12:26:46.719:,u
2019-11-21,12:26:46.863:,12:26:47.063:,m
2019-11-21,12:26:46.967:,12:26:47.039:,p
2019-11-21,12:26:47.143:,12:26:47.287:,t
2019-11-21,12:26:47.288:,12:26:47.439:,y
2019-11-21,12:26:47.336:,12:26:47.359:,Key.space
2019-11-21,12:26:47.535:,12:26:47.615:,h
2019-11-21,12:26:47.631:,12:26:47.855:,a
2019-11-21,12:26:47.752:,12:26:47.823:,d
2019-11-21,12:26:47.837:,12:26:47.838:,Key.space
2019-11-21,12:26:47.879:,12:26:47.935:,a
2019-11-21,12:26:47.935:,12:26:48.031:,Key.space
2019-11-21,12:26:48.055:,12:26:48.151:,g
2019-11-21,12:26:48.263:,12:26:48.599:,r
2019-11-21,12:26:48.319:,12:26:48.343:,e
2019-11-21,12:26:48.383:,12:26:48.415:,a
2019-11-21,12:26:48.439:,12:26:48.479:,t
2019-11-21,12:26:48.511:,12:26:48.583:,Key.space
2019-11-21,12:26:48.623:,12:26:48.799:,f
2019-11-21,12:26:48.703:,12:26:48.727:,a
2019-11-21,12:26:48.751:,12:26:48.775:,l
2019-11-21,12:26:48.855:,12:26:48.927:,l
2019-11-21,12:26:49.015:,12:26:49.175:,.
2019-11-21,12:26:49.071:,12:26:49.095:,Key.space
2019-11-21,12:26:49.223:,12:26:49.447:,Key.shift
2019-11-21,12:26:49.335:,12:26:49.392:,A
2019-11-21,12:26:49.559:,12:26:49.623:,l
2019-11-21,12:26:49.711:,12:26:49.767:,l
2019-11-21,12:26:49.807:,12:26:49.951:,Key.space
2019-11-21,12:26:49.887:,12:26:49.903:,t
2019-11-21,12:26:49.983:,12:26:50.119:,h
2019-11-21,12:26:50.047:,12:26:50.071:,e
2019-11-21,12:26:50.143:,12:26:50.255:,Key.space
2019-11-21,12:26:50.199:,12:26:50.231:,k
2019-11-21,12:26:50.327:,12:26:50.527:,i
2019-11-21,12:26:50.448:,12:26:50.471:,n
2019-11-21,12:26:50.471:,12:26:50.495:,g
2019-11-21,12:26:50.575:,12:26:50.663:,'
2019-11-21,12:26:50.687:,12:26:50.775:,s
2019-11-21,12:26:50.791:,12:26:50.887:,Key.space
2019-11-21,12:26:51.047:,12:26:51.127:,h
2019-11-21,12:26:51.071:,12:26:51.095:,o
2019-11-21,12:26:51.151:,12:26:51.239:,r
2019-11-21,12:26:51.239:,12:26:51.415:,s
2019-11-21,12:26:51.311:,12:26:51.343:,e
2019-11-21,12:26:51.439:,12:26:51.551:,s
2019-11-21,12:26:51.575:,12:26:51.671:,Key.space
2019-11-21,12:26:52.160:,12:26:52.247:,a
2019-11-21,12:26:52.271:,12:26:52.327:,n
2019-11-21,12:26:52.343:,12:26:52.423:,d
2019-11-21,12:26:52.424:,12:26:52.503:,Key.space
2019-11-21,12:26:52.535:,12:26:52.671:,a
2019-11-21,12:26:52.607:,12:26:52.631:,l
2019-11-21,12:26:52.727:,12:26:52.935:,l
2019-11-21,12:26:52.791:,12:26:52.823:,Key.space
2019-11-21,12:26:52.863:,12:26:52.887:,t
2019-11-21,12:26:52.959:,12:26:53.079:,h
2019-11-21,12:26:53.007:,12:26:53.031:,e
2019-11-21,12:26:53.103:,12:26:53.215:,Key.space
2019-11-21,12:26:53.143:,12:26:53.191:,k
2019-11-21,12:26:53.335:,12:26:53.447:,i
2019-11-21,12:26:53.359:,12:26:53.375:,n
2019-11-21,12:26:53.623:,12:26:53.719:,g
2019-11-21,12:26:53.775:,12:26:53.863:,'
2019-11-21,12:26:53.919:,12:26:54.007:,s
2019-11-21,12:26:54.023:,12:26:54.135:,Key.space
2019-11-21,12:26:54.159:,12:26:54.215:,m
2019-11-21,12:26:54.255:,12:26:54.327:,e
2019-11-21,12:26:54.351:,12:26:54.407:,n
2019-11-21,12:26:54.480:,12:26:54.567:,Key.space
2019-11-21,12:26:54.728:,12:26:55.031:,Key.shift
2019-11-21,12:26:54.807:,12:26:54.839:,C
2019-11-21,12:26:54.895:,12:26:54.927:,o
2019-11-21,12:26:54.951:,12:26:54.983:,u
2019-11-21,12:26:55.055:,12:26:55.135:,l
2019-11-21,12:26:55.175:,12:26:55.415:,d
2019-11-21,12:26:55.263:,12:26:55.287:,n
2019-11-21,12:26:55.335:,12:26:55.359:,'
2019-11-21,12:26:55.439:,12:26:55.519:,t
2019-11-21,12:26:55.543:,12:26:55.639:,Key.space
2019-11-21,12:26:55.751:,12:26:56.054:,p
2019-11-21,12:26:55.807:,12:26:55.839:,u
2019-11-21,12:26:55.895:,12:26:55.919:,t
2019-11-21,12:26:55.959:,12:26:55.982:,Key.space
2019-11-21,12:26:56.111:,12:26:56.191:,h
2019-11-21,12:26:56.423:,12:26:56.487:,Key.backspace
2019-11-21,12:26:56.528:,12:26:56.672:,Key.shift
2019-11-21,12:26:56.599:,12:26:56.671:,H
2019-11-21,12:26:56.768:,12:26:56.831:,u
2019-11-21,12:26:56.927:,12:26:57.079:,m
2019-11-21,12:26:56.983:,12:26:57.015:,p
2019-11-21,12:26:57.159:,12:26:57.255:,t
2019-11-21,12:26:57.255:,12:26:57.454:,y
2019-11-21,12:26:57.351:,12:26:57.374:,Key.space
2019-11-21,12:26:57.615:,12:26:57.751:,t
2019-11-21,12:26:57.687:,12:26:57.711:,o
2019-11-21,12:26:57.791:,12:26:57.991:,g
2019-11-21,12:26:57.887:,12:26:57.911:,e
2019-11-21,12:26:58.031:,12:26:58.143:,t
2019-11-21,12:26:58.175:,12:26:58.223:,h
2019-11-21,12:26:58.255:,12:26:58.399:,e
2019-11-21,12:26:58.311:,12:26:58.351:,r
2019-11-21,12:26:58.423:,12:26:58.511:,Key.space
2019-11-21,12:26:58.511:,12:26:58.815:,a
2019-11-21,12:26:58.568:,12:26:58.591:,g
2019-11-21,12:26:58.663:,12:26:58.791:,a
2019-11-21,12:26:58.687:,12:26:58.719:,i
2019-11-21,12:26:58.720:,12:26:58.767:,n
2019-11-21,12:26:58.871:,12:26:58.943:,.
2019-11-21,12:27:00.609:,12:27:00.855:,Key.shift
2019-11-21,12:27:00.720:,12:27:00.783:,T
2019-11-21,12:27:00.887:,12:27:00.975:,w
2019-11-21,12:27:00.975:,12:27:01.047:,i
2019-11-21,12:27:01.111:,12:27:01.383:,n
2019-11-21,12:27:01.167:,12:27:01.207:,k
2019-11-21,12:27:01.287:,12:27:01.319:,l
2019-11-21,12:27:01.463:,12:27:01.567:,e
2019-11-21,12:27:01.864:,12:27:02.046:,.
2019-11-21,12:27:01.927:,12:27:01.975:,Key.space
2019-11-21,12:27:02.335:,12:27:02.919:,t
2019-11-21,12:27:02.447:,12:27:02.471:,w
2019-11-21,12:27:02.527:,12:27:02.551:,i
2019-11-21,12:27:02.607:,12:27:02.631:,n
2019-11-21,12:27:02.712:,12:27:02.783:,k
2019-11-21,12:27:02.815:,12:27:02.839:,l
2019-11-21,12:27:02.943:,12:27:03.047:,e
2019-11-21,12:27:03.095:,12:27:03.310:,.
2019-11-21,12:27:03.191:,12:27:03.231:,Key.space
2019-11-21,12:27:03.359:,12:27:03.535:,l
2019-11-21,12:27:03.439:,12:27:03.495:,i
2019-11-21,12:27:03.535:,12:27:03.583:,t
2019-11-21,12:27:03.663:,12:27:03.822:,t
2019-11-21,12:27:03.744:,12:27:03.767:,l
2019-11-21,12:27:03.847:,12:27:03.902:,e
2019-11-21,12:27:03.927:,12:27:04.031:,Key.space
2019-11-21,12:27:04.071:,12:27:04.175:,s
2019-11-21,12:27:04.199:,12:27:04.287:,t
2019-11-21,12:27:04.311:,12:27:04.510:,a
2019-11-21,12:27:04.407:,12:27:04.439:,r
2019-11-21,12:27:04.535:,12:27:04.887:,.
2019-11-21,12:27:04.583:,12:27:04.647:,Key.space
2019-11-21,12:27:04.698:,12:27:04.700:,Key.shift
2019-11-21,12:27:04.816:,12:27:04.847:,H
2019-11-21,12:27:04.967:,12:27:05.039:,o
2019-11-21,12:27:05.079:,12:27:05.167:,w
2019-11-21,12:27:05.191:,12:27:05.295:,Key.space
2019-11-21,12:27:05.375:,12:27:05.415:,i
2019-11-21,12:27:05.647:,12:27:05.728:,Key.backspace
2019-11-21,12:27:05.751:,12:27:05.912:,Key.shift
2019-11-21,12:27:05.823:,12:27:05.911:,I
2019-11-21,12:27:05.983:,12:27:06.087:,Key.space
2019-11-21,12:27:06.263:,12:27:06.367:,w
2019-11-21,12:27:06.367:,12:27:06.574:,o
2019-11-21,12:27:06.407:,12:27:06.439:,n
2019-11-21,12:27:06.471:,12:27:06.511:,d
2019-11-21,12:27:06.631:,12:27:06.807:,e
2019-11-21,12:27:06.712:,12:27:06.784:,r
2019-11-21,12:27:06.807:,12:27:06.943:,Key.space
2019-11-21,12:27:06.863:,12:27:06.878:,w
2019-11-21,12:27:06.967:,12:27:07.039:,h
2019-11-21,12:27:07.039:,12:27:07.679:,a
2019-11-21,12:27:07.071:,12:27:07.231:,t
2019-11-21,12:27:07.127:,12:27:07.151:,Key.space
2019-11-21,12:27:07.231:,12:27:07.232:,y
2019-11-21,12:27:07.279:,12:27:07.303:,o
2019-11-21,12:27:07.375:,12:27:07.406:,u
2019-11-21,12:27:07.519:,12:27:07.598:,Key.space
2019-11-21,12:27:07.519:,12:27:07.542:,a
2019-11-21,12:27:07.543:,12:27:07.574:,r
2019-11-21,12:27:07.599:,12:27:07.639:,e
2019-11-21,12:27:07.743:,12:27:08.039:,Key.shift
2019-11-21,12:27:07.920:,12:27:08.007:,!
2019-11-21,12:27:08.175:,12:27:08.303:,Key.space
2019-11-21,12:27:08.327:,12:27:08.695:,Key.shift
2019-11-21,12:27:08.623:,12:27:08.647:,U
2019-11-21,12:27:08.776:,12:27:08.871:,p
2019-11-21,12:27:08.895:,12:27:09.126:,Key.space
2019-11-21,12:27:08.959:,12:27:08.982:,a
2019-11-21,12:27:09.015:,12:27:09.062:,b
2019-11-21,12:27:09.151:,12:27:09.231:,o
2019-11-21,12:27:09.255:,12:27:09.438:,v
2019-11-21,12:27:09.351:,12:27:09.374:,e
2019-11-21,12:27:09.495:,12:27:09.574:,Key.space
2019-11-21,12:27:09.575:,12:27:09.614:,t
2019-11-21,12:27:09.647:,12:27:09.790:,h
2019-11-21,12:27:09.720:,12:27:09.743:,e
2019-11-21,12:27:09.815:,12:27:09.919:,Key.space
2019-11-21,12:27:10.071:,12:27:10.182:,w
2019-11-21,12:27:10.207:,12:27:10.271:,o
2019-11-21,12:27:10.311:,12:27:10.439:,r
2019-11-21,12:27:10.359:,12:27:10.438:,l
2019-11-21,12:27:10.599:,12:27:10.711:,d
2019-11-21,12:27:11.072:,12:27:11.191:,Key.space
2019-11-21,12:27:11.327:,12:27:11.622:,s
2019-11-21,12:27:11.407:,12:27:11.430:,o
2019-11-21,12:27:11.455:,12:27:11.478:,Key.space
2019-11-21,12:27:11.647:,12:27:11.695:,h
2019-11-21,12:27:11.647:,12:27:11.671:,i
2019-11-21,12:27:11.727:,12:27:11.863:,g
2019-11-21,12:27:11.799:,12:27:11.823:,h
2019-11-21,12:27:11.959:,12:27:12.318:,.
2019-11-21,12:27:12.047:,12:27:12.078:,Key.space
2019-11-21,12:27:12.143:,12:27:12.144:,Key.shift
2019-11-21,12:27:12.223:,12:27:12.295:,L
2019-11-21,12:27:12.423:,12:27:12.510:,i
2019-11-21,12:27:12.655:,12:27:12.719:,k
2019-11-21,12:27:12.855:,12:27:12.895:,e
2019-11-21,12:27:12.935:,12:27:13.031:,Key.space
2019-11-21,12:27:13.071:,12:27:13.150:,a
2019-11-21,12:27:13.167:,12:27:13.254:,Key.space
2019-11-21,12:27:13.335:,12:27:13.646:,d
2019-11-21,12:27:13.431:,12:27:13.454:,i
2019-11-21,12:27:13.527:,12:27:13.550:,m
2019-11-21,12:27:13.583:,12:27:13.598:,a
2019-11-21,12:27:13.671:,12:27:13.838:,o
