date,press,release,identity
2019-11-21,11:43:44.530:,11:43:44.601:,e
2019-11-21,11:43:44.682:,11:43:44.738:,Key.space
2019-11-21,11:43:44.898:,11:43:44.961:,w
2019-11-21,11:43:45.082:,11:43:45.177:,a
2019-11-21,11:43:45.274:,11:43:45.354:,t
2019-11-21,11:43:45.378:,11:43:45.482:,e
2019-11-21,11:43:45.482:,11:43:45.553:,r
2019-11-21,11:43:45.954:,11:43:46.057:,s
2019-11-21,11:43:46.082:,11:43:46.233:,p
2019-11-21,11:43:46.146:,11:43:46.201:,o
2019-11-21,11:43:46.386:,11:43:46.466:,u
2019-11-21,11:43:46.466:,11:43:46.545:,t
2019-11-21,11:43:47.138:,11:43:47.209:,.
2019-11-21,11:43:47.866:,11:43:47.961:,Key.space
2019-11-21,11:43:48.467:,11:43:48.777:,Key.shift_r
2019-11-21,11:43:48.675:,11:43:48.747:,D
2019-11-21,11:43:48.890:,11:43:48.977:,o
2019-11-21,11:43:49.001:,11:43:49.089:,w
2019-11-21,11:43:49.290:,11:43:49.369:,n
2019-11-21,11:43:49.482:,11:43:49.545:,Key.space
2019-11-21,11:43:49.570:,11:43:49.641:,c
2019-11-21,11:43:49.714:,11:43:49.801:,a
2019-11-21,11:43:49.833:,11:43:49.905:,m
2019-11-21,11:43:49.985:,11:43:50.073:,e
2019-11-21,11:43:50.074:,11:43:50.105:,Key.space
2019-11-21,11:43:50.161:,11:43:50.225:,t
2019-11-21,11:43:50.257:,11:43:50.329:,h
2019-11-21,11:43:50.353:,11:43:50.425:,e
2019-11-21,11:43:50.498:,11:43:50.569:,Key.space
2019-11-21,11:43:50.835:,11:43:50.913:,r
2019-11-21,11:43:51.033:,11:43:51.129:,a
2019-11-21,11:43:51.154:,11:43:51.265:,i
2019-11-21,11:43:51.201:,11:43:51.233:,n
2019-11-21,11:43:51.811:,11:43:51.889:,Key.space
2019-11-21,11:43:52.154:,11:43:52.249:,a
2019-11-21,11:43:52.330:,11:43:52.401:,n
2019-11-21,11:43:52.417:,11:43:52.481:,d
2019-11-21,11:43:52.546:,11:43:52.601:,Key.space
2019-11-21,11:43:52.682:,11:43:52.770:,w
2019-11-21,11:43:53.098:,11:43:53.225:,a
2019-11-21,11:43:53.313:,11:43:53.409:,s
2019-11-21,11:43:53.473:,11:43:53.538:,h
2019-11-21,11:43:53.594:,11:43:53.681:,e
2019-11-21,11:43:53.738:,11:43:53.857:,d
2019-11-21,11:43:53.898:,11:43:53.977:,Key.space
2019-11-21,11:43:55.043:,11:43:55.129:,t
2019-11-21,11:43:55.154:,11:43:55.225:,h
2019-11-21,11:43:55.265:,11:43:55.329:,e
2019-11-21,11:43:55.361:,11:43:55.425:,Key.space
2019-11-21,11:43:55.497:,11:43:55.586:,s
2019-11-21,11:43:55.610:,11:43:55.705:,p
2019-11-21,11:43:55.786:,11:43:55.985:,i
2019-11-21,11:43:55.850:,11:43:55.881:,d
2019-11-21,11:43:55.913:,11:43:55.937:,e
2019-11-21,11:43:56.025:,11:43:56.169:,r
2019-11-21,11:43:56.105:,11:43:56.129:,Key.space
2019-11-21,11:43:56.345:,11:43:56.449:,o
2019-11-21,11:43:56.369:,11:43:56.425:,u
2019-11-21,11:43:56.489:,11:43:56.586:,t
2019-11-21,11:43:56.730:,11:43:56.793:,.
2019-11-21,11:43:59.124:,11:43:59.441:,Key.shift_r
2019-11-21,11:43:59.362:,11:43:59.417:,M
2019-11-21,11:43:59.466:,11:43:59.537:,a
2019-11-21,11:43:59.593:,11:43:59.690:,r
2019-11-21,11:43:59.778:,11:43:59.849:,y
2019-11-21,11:43:59.970:,11:44:00.042:,Key.space
2019-11-21,11:44:00.178:,11:44:00.257:,h
2019-11-21,11:44:00.289:,11:44:00.401:,a
2019-11-21,11:44:00.402:,11:44:00.489:,d
2019-11-21,11:44:00.529:,11:44:00.585:,Key.space
2019-11-21,11:44:00.641:,11:44:00.817:,a
2019-11-21,11:44:00.746:,11:44:00.769:,Key.space
2019-11-21,11:44:00.962:,11:44:01.017:,l
2019-11-21,11:44:01.137:,11:44:01.209:,i
2019-11-21,11:44:01.233:,11:44:01.289:,t
2019-11-21,11:44:01.378:,11:44:01.449:,t
2019-11-21,11:44:01.489:,11:44:01.545:,l
2019-11-21,11:44:01.569:,11:44:01.641:,e
2019-11-21,11:44:01.665:,11:44:01.722:,Key.space
2019-11-21,11:44:01.834:,11:44:01.913:,l
2019-11-21,11:44:01.914:,11:44:02.001:,a
2019-11-21,11:44:02.073:,11:44:02.153:,m
2019-11-21,11:44:02.297:,11:44:02.369:,b
2019-11-21,11:44:03.811:,11:44:03.882:,.
2019-11-21,11:44:04.002:,11:44:04.081:,Key.space
2019-11-21,11:44:04.603:,11:44:04.833:,Key.shift_r
2019-11-21,11:44:04.738:,11:44:04.811:,W
2019-11-21,11:44:05.105:,11:44:05.297:,h
2019-11-21,11:44:05.234:,11:44:05.257:,o
2019-11-21,11:44:05.321:,11:44:05.417:,s
2019-11-21,11:44:05.449:,11:44:05.505:,e
2019-11-21,11:44:05.593:,11:44:05.673:,Key.space
2019-11-21,11:44:06.035:,11:44:06.298:,Key.shift_r
2019-11-21,11:44:06.482:,11:44:06.577:,f
2019-11-21,11:44:06.649:,11:44:06.729:,l
2019-11-21,11:44:06.753:,11:44:06.810:,e
2019-11-21,11:44:06.930:,11:44:07.001:,s
2019-11-21,11:44:07.450:,11:44:07.633:,Key.backspace
2019-11-21,11:44:07.538:,11:44:07.561:,e
2019-11-21,11:44:07.971:,11:44:08.073:,c
2019-11-21,11:44:08.097:,11:44:08.201:,e
2019-11-21,11:44:08.329:,11:44:08.385:,Key.space
2019-11-21,11:44:08.883:,11:44:08.961:,w
2019-11-21,11:44:09.105:,11:44:09.305:,a
2019-11-21,11:44:09.186:,11:44:09.217:,s
2019-11-21,11:44:09.377:,11:44:09.449:,Key.space
2019-11-21,11:44:09.657:,11:44:09.770:,w
2019-11-21,11:44:09.883:,11:44:10.017:,h
2019-11-21,11:44:09.954:,11:44:09.977:,i
2019-11-21,11:44:10.450:,11:44:10.593:,t
2019-11-21,11:44:10.514:,11:44:10.537:,e
2019-11-21,11:44:10.674:,11:44:10.745:,Key.space
2019-11-21,11:44:10.769:,11:44:10.961:,a
2019-11-21,11:44:10.866:,11:44:10.898:,s
2019-11-21,11:44:10.985:,11:44:11.057:,Key.space
2019-11-21,11:44:11.097:,11:44:11.193:,s
2019-11-21,11:44:11.241:,11:44:11.377:,n
2019-11-21,11:44:11.289:,11:44:11.345:,o
2019-11-21,11:44:11.698:,11:44:11.817:,w
2019-11-21,11:44:13.826:,11:44:13.881:,.
2019-11-21,11:44:13.987:,11:44:14.033:,Key.space
2019-11-21,11:44:14.153:,11:44:14.321:,Key.shift_r
2019-11-21,11:44:14.249:,11:44:14.265:,A
2019-11-21,11:44:14.425:,11:44:14.497:,n
2019-11-21,11:44:14.521:,11:44:14.593:,d
2019-11-21,11:44:14.657:,11:44:14.713:,Key.space
2019-11-21,11:44:14.881:,11:44:14.985:,e
2019-11-21,11:44:15.034:,11:44:15.113:,v
2019-11-21,11:44:15.193:,11:44:15.249:,e
2019-11-21,11:44:15.273:,11:44:15.353:,r
2019-11-21,11:44:15.417:,11:44:15.489:,y
2019-11-21,11:44:15.617:,11:44:15.721:,w
2019-11-21,11:44:15.801:,11:44:15.865:,h
2019-11-21,11:44:15.961:,11:44:16.066:,e
2019-11-21,11:44:16.089:,11:44:16.185:,r
2019-11-21,11:44:16.185:,11:44:16.297:,e
2019-11-21,11:44:16.377:,11:44:16.457:,Key.space
2019-11-21,11:44:17.867:,11:44:17.961:,t
2019-11-21,11:44:18.074:,11:44:18.097:,h
2019-11-21,11:44:18.121:,11:44:18.201:,a
2019-11-21,11:44:18.225:,11:44:18.289:,t
2019-11-21,11:44:18.313:,11:44:18.385:,Key.space
2019-11-21,11:44:18.522:,11:44:18.769:,Key.shift_r
2019-11-21,11:44:18.698:,11:44:18.737:,M
2019-11-21,11:44:18.849:,11:44:19.073:,a
2019-11-21,11:44:18.931:,11:44:18.954:,r
2019-11-21,11:44:19.009:,11:44:19.033:,y
2019-11-21,11:44:19.202:,11:44:19.281:,Key.space
2019-11-21,11:44:19.313:,11:44:19.409:,w
2019-11-21,11:44:19.497:,11:44:19.585:,e
2019-11-21,11:44:19.617:,11:44:19.697:,n
2019-11-21,11:44:19.753:,11:44:19.849:,t
2019-11-21,11:44:20.738:,11:44:20.817:,.
2019-11-21,11:44:20.905:,11:44:20.993:,Key.space
2019-11-21,11:44:21.179:,11:44:21.337:,Key.shift_r
2019-11-21,11:44:21.265:,11:44:21.313:,T
2019-11-21,11:44:21.457:,11:44:21.497:,h
2019-11-21,11:44:21.657:,11:44:21.778:,e
2019-11-21,11:44:21.809:,11:44:21.889:,Key.space
2019-11-21,11:44:22.650:,11:44:22.729:,l
2019-11-21,11:44:22.809:,11:44:22.913:,a
2019-11-21,11:44:22.977:,11:44:23.057:,b
2019-11-21,11:44:23.194:,11:44:23.265:,Key.space
2019-11-21,11:44:23.506:,11:44:23.577:,w
2019-11-21,11:44:23.786:,11:44:23.857:,a
2019-11-21,11:44:23.857:,11:44:23.977:,s
2019-11-21,11:44:24.049:,11:44:24.113:,Key.space
2019-11-21,11:44:24.161:,11:44:24.249:,s
2019-11-21,11:44:24.314:,11:44:24.385:,u
2019-11-21,11:44:24.449:,11:44:24.609:,r
2019-11-21,11:44:24.537:,11:44:24.561:,e
2019-11-21,11:44:24.641:,11:44:24.714:,Key.space
2019-11-21,11:44:24.745:,11:44:24.825:,t
2019-11-21,11:44:24.849:,11:44:24.913:,o
2019-11-21,11:44:25.041:,11:44:25.121:,Key.space
2019-11-21,11:44:25.169:,11:44:25.249:,g
2019-11-21,11:44:25.281:,11:44:25.337:,o
2019-11-21,11:44:26.634:,11:44:26.730:,.
2019-11-21,11:44:28.810:,Key.left
2019-11-21,11:44:29.311:,Key.left
2019-11-21,11:44:29.340:,Key.left
2019-11-21,11:44:29.370:,Key.left
2019-11-21,11:44:29.400:,Key.left
2019-11-21,11:44:29.431:,Key.left
2019-11-21,11:44:29.462:,Key.left
2019-11-21,11:44:29.492:,Key.left
2019-11-21,11:44:29.522:,Key.left
2019-11-21,11:44:29.553:,Key.left
2019-11-21,11:44:29.583:,Key.left
2019-11-21,11:44:29.614:,Key.left
2019-11-21,11:44:29.645:,Key.left
2019-11-21,11:44:29.676:,Key.left
2019-11-21,11:44:29.706:,Key.left
2019-11-21,11:44:29.736:,Key.left
2019-11-21,11:44:29.767:,Key.left
2019-11-21,11:44:29.798:,Key.left
2019-11-21,11:44:29.829:,Key.left
2019-11-21,11:44:29.859:,Key.left
2019-11-21,11:44:29.889:,Key.left
2019-11-21,11:44:29.920:,Key.left
2019-11-21,11:44:29.951:,Key.left
2019-11-21,11:44:29.982:,Key.left
2019-11-21,11:44:30.013:,Key.left
2019-11-21,11:44:30.043:,Key.left
2019-11-21,11:44:30.074:,Key.left
2019-11-21,11:44:30.104:,Key.left
2019-11-21,11:44:30.134:,Key.left
2019-11-21,11:44:30.165:,Key.left
2019-11-21,11:44:30.196:,Key.left
2019-11-21,11:44:30.226:,Key.left
2019-11-21,11:44:30.256:,Key.left
2019-11-21,11:44:30.287:,Key.left
2019-11-21,11:44:30.318:,Key.left
2019-11-21,11:44:30.348:,Key.left
2019-11-21,11:44:30.378:,Key.left
2019-11-21,11:44:30.408:,Key.left
2019-11-21,11:44:30.439:,Key.left
2019-11-21,11:44:30.470:,Key.left
2019-11-21,11:44:30.501:,Key.left
2019-11-21,11:44:30.532:,Key.left
2019-11-21,11:44:30.562:,Key.left
2019-11-21,11:44:30.592:,Key.left
2019-11-21,11:44:30.623:,Key.left
2019-11-21,11:44:30.653:,Key.left
2019-11-21,11:44:30.684:,Key.left
2019-11-21,11:44:30.714:,Key.left
2019-11-21,11:44:30.744:,Key.left
2019-11-21,11:44:30.774:,Key.left
2019-11-21,11:44:30.805:,Key.left
2019-11-21,11:44:30.835:,Key.left
2019-11-21,11:44:30.864:,Key.left
2019-11-21,11:44:30.894:,Key.left
2019-11-21,11:44:30.925:,Key.left
2019-11-21,11:44:30.955:,Key.left
2019-11-21,11:44:30.986:,Key.left
2019-11-21,11:44:31.016:,Key.left
2019-11-21,11:44:31.047:,Key.left
2019-11-21,11:44:31.077:,Key.left
2019-11-21,11:44:31.107:,Key.left
2019-11-21,11:44:31.138:,Key.left
2019-11-21,11:44:31.169:,Key.left
2019-11-21,11:44:31.199:,Key.left
2019-11-21,11:44:31.230:,Key.left
2019-11-21,11:44:31.261:,Key.left
2019-11-21,11:44:31.292:,Key.left
2019-11-21,11:44:31.321:,Key.left
2019-11-21,11:44:31.352:,Key.left
2019-11-21,11:44:31.382:,Key.left
2019-11-21,11:44:31.412:,Key.left
2019-11-21,11:44:31.441:,Key.left
2019-11-21,11:44:31.471:,Key.left
2019-11-21,11:44:31.501:,Key.left
2019-11-21,11:44:31.532:,Key.left
2019-11-21,11:44:31.562:,Key.left
2019-11-21,11:44:31.593:,Key.left
2019-11-21,11:44:31.624:,Key.left
2019-11-21,11:44:31.655:,Key.left
2019-11-21,11:44:31.684:,Key.left
2019-11-21,11:44:31.715:,Key.left
2019-11-21,11:44:31.745:,Key.left
2019-11-21,11:44:31.774:,Key.left
2019-11-21,11:44:31.804:,Key.left
2019-11-21,11:44:31.835:,Key.left
2019-11-21,11:44:31.865:,Key.left
2019-11-21,11:44:31.894:,Key.left
2019-11-21,11:44:31.924:,Key.left
2019-11-21,11:44:31.955:,Key.left
2019-11-21,11:44:31.985:,Key.left
2019-11-21,11:44:32.016:,Key.left
2019-11-21,11:44:32.046:,Key.left
2019-11-21,11:44:32.077:,Key.left
2019-11-21,11:44:32.107:,Key.left
2019-11-21,11:44:32.138:,Key.left
2019-11-21,11:44:32.168:,Key.left
2019-11-21,11:44:32.198:,Key.left
2019-11-21,11:44:32.228:,Key.left
2019-11-21,11:44:32.259:,Key.left
2019-11-21,11:44:32.289:,Key.left
2019-11-21,11:44:32.318:,Key.left
2019-11-21,11:44:32.349:,Key.left
2019-11-21,11:44:32.381:,Key.left
2019-11-21,11:44:32.411:,Key.left
2019-11-21,11:44:32.441:,Key.left
2019-11-21,11:44:32.472:,Key.left
2019-11-21,11:44:32.502:,Key.left
2019-11-21,11:44:32.533:,Key.left
2019-11-21,11:44:32.563:,Key.left
2019-11-21,11:44:32.593:,Key.left
2019-11-21,11:44:32.624:,Key.left
2019-11-21,11:44:32.654:,Key.left
2019-11-21,11:44:32.684:,Key.left
2019-11-21,11:44:32.714:,Key.left
2019-11-21,11:44:32.745:,Key.left
2019-11-21,11:44:32.775:,Key.left
2019-11-21,11:44:32.805:,Key.left
2019-11-21,11:44:32.836:,Key.left
2019-11-21,11:44:32.866:,Key.left
2019-11-21,11:44:32.896:,Key.left
2019-11-21,11:44:32.926:,Key.left
2019-11-21,11:44:32.957:,11:44:32.985:,Key.left
2019-11-21,11:44:33.129:,Key.right
2019-11-21,11:44:33.630:,Key.right
2019-11-21,11:44:33.660:,Key.right
2019-11-21,11:44:33.690:,Key.right
2019-11-21,11:44:33.721:,Key.right
2019-11-21,11:44:33.751:,Key.right
2019-11-21,11:44:33.782:,Key.right
2019-11-21,11:44:33.811:,Key.right
2019-11-21,11:44:33.841:,Key.right
2019-11-21,11:44:33.872:,Key.right
2019-11-21,11:44:33.901:,Key.right
2019-11-21,11:44:33.931:,Key.right
2019-11-21,11:44:33.962:,Key.right
2019-11-21,11:44:33.992:,Key.right
2019-11-21,11:44:34.023:,Key.right
2019-11-21,11:44:34.053:,Key.right
2019-11-21,11:44:34.083:,Key.right
2019-11-21,11:44:34.114:,Key.right
2019-11-21,11:44:34.144:,Key.right
2019-11-21,11:44:34.175:,Key.right
2019-11-21,11:44:34.204:,Key.right
2019-11-21,11:44:34.234:,Key.right
2019-11-21,11:44:34.265:,Key.right
2019-11-21,11:44:34.294:,Key.right
2019-11-21,11:44:34.324:,Key.right
2019-11-21,11:44:34.355:,Key.right
2019-11-21,11:44:34.385:,Key.right
2019-11-21,11:44:34.416:,Key.right
2019-11-21,11:44:34.446:,Key.right
2019-11-21,11:44:34.476:,Key.right
2019-11-21,11:44:34.505:,Key.right
2019-11-21,11:44:34.536:,Key.right
2019-11-21,11:44:34.566:,Key.right
2019-11-21,11:44:34.597:,Key.right
2019-11-21,11:44:34.626:,11:44:34.633:,Key.right
2019-11-21,11:44:34.794:,Key.right
2019-11-21,11:44:35.295:,Key.right
2019-11-21,11:44:35.325:,Key.right
2019-11-21,11:44:35.354:,Key.right
2019-11-21,11:44:35.385:,Key.right
2019-11-21,11:44:35.416:,Key.right
2019-11-21,11:44:35.446:,Key.right
2019-11-21,11:44:35.476:,Key.right
2019-11-21,11:44:35.507:,Key.right
2019-11-21,11:44:35.538:,Key.right
2019-11-21,11:44:35.568:,Key.right
2019-11-21,11:44:35.599:,Key.right
2019-11-21,11:44:35.628:,Key.right
2019-11-21,11:44:35.659:,Key.right
2019-11-21,11:44:35.689:,Key.right
2019-11-21,11:44:35.720:,Key.right
2019-11-21,11:44:35.750:,11:44:35.769:,Key.right
2019-11-21,11:44:35.993:,11:44:36.121:,Key.right
2019-11-21,11:44:36.201:,Key.right
2019-11-21,11:44:36.702:,Key.right
2019-11-21,11:44:36.732:,Key.right
2019-11-21,11:44:36.763:,Key.right
2019-11-21,11:44:36.792:,Key.right
2019-11-21,11:44:36.823:,Key.right
2019-11-21,11:44:36.854:,11:44:36.857:,Key.right
2019-11-21,11:44:37.121:,11:44:37.538:,Key.right
2019-11-21,11:44:37.898:,Key.right
2019-11-21,11:44:38.398:,Key.right
2019-11-21,11:44:38.428:,Key.right
2019-11-21,11:44:38.459:,Key.right
2019-11-21,11:44:38.489:,Key.right
2019-11-21,11:44:38.520:,11:44:38.537:,Key.right
2019-11-21,11:44:38.834:,Key.right
2019-11-21,11:44:39.334:,Key.right
2019-11-21,11:44:39.364:,Key.right
2019-11-21,11:44:39.394:,Key.right
2019-11-21,11:44:39.425:,Key.right
2019-11-21,11:44:39.455:,Key.right
2019-11-21,11:44:39.485:,Key.right
2019-11-21,11:44:39.515:,Key.right
2019-11-21,11:44:39.547:,11:44:39.561:,Key.right
2019-11-21,11:44:39.850:,11:44:40.025:,Key.right
2019-11-21,11:44:40.129:,Key.right
2019-11-21,11:44:40.630:,Key.right
2019-11-21,11:44:40.660:,Key.right
2019-11-21,11:44:40.690:,Key.right
2019-11-21,11:44:40.722:,Key.right
2019-11-21,11:44:40.752:,Key.right
2019-11-21,11:44:40.781:,Key.right
2019-11-21,11:44:40.812:,Key.right
2019-11-21,11:44:40.842:,Key.right
2019-11-21,11:44:40.872:,Key.right
2019-11-21,11:44:40.903:,Key.right
2019-11-21,11:44:40.933:,Key.right
2019-11-21,11:44:40.964:,Key.right
2019-11-21,11:44:40.994:,Key.right
2019-11-21,11:44:41.024:,Key.right
2019-11-21,11:44:41.055:,11:44:41.073:,Key.right
2019-11-21,11:44:41.273:,Key.right
2019-11-21,11:44:41.774:,Key.right
2019-11-21,11:44:41.803:,Key.right
2019-11-21,11:44:41.834:,Key.right
2019-11-21,11:44:41.865:,Key.right
2019-11-21,11:44:41.896:,Key.right
2019-11-21,11:44:41.927:,Key.right
2019-11-21,11:44:41.956:,Key.right
2019-11-21,11:44:41.987:,Key.right
2019-11-21,11:44:42.017:,Key.right
2019-11-21,11:44:42.048:,Key.right
2019-11-21,11:44:42.078:,Key.right
2019-11-21,11:44:42.109:,Key.right
2019-11-21,11:44:42.139:,Key.right
2019-11-21,11:44:42.170:,Key.right
2019-11-21,11:44:42.200:,Key.right
2019-11-21,11:44:42.231:,Key.right
2019-11-21,11:44:42.260:,Key.right
2019-11-21,11:44:42.291:,Key.right
2019-11-21,11:44:42.322:,11:44:42.337:,Key.right
2019-11-21,11:44:42.361:,11:44:42.393:,Key.right
2019-11-21,11:44:42.626:,11:44:42.729:,Key.right
2019-11-21,11:44:42.962:,Key.left
2019-11-21,11:44:43.462:,Key.left
2019-11-21,11:44:43.491:,Key.left
2019-11-21,11:44:43.522:,Key.left
2019-11-21,11:44:43.552:,Key.left
2019-11-21,11:44:43.583:,Key.left
2019-11-21,11:44:43.615:,Key.left
2019-11-21,11:44:43.645:,Key.left
2019-11-21,11:44:43.676:,Key.left
2019-11-21,11:44:43.706:,Key.left
2019-11-21,11:44:43.736:,Key.left
2019-11-21,11:44:43.766:,Key.left
2019-11-21,11:44:43.796:,Key.left
2019-11-21,11:44:43.825:,Key.left
2019-11-21,11:44:43.856:,Key.left
2019-11-21,11:44:43.887:,Key.left
2019-11-21,11:44:43.917:,11:44:43.937:,Key.left
2019-11-21,11:44:44.113:,Key.left
2019-11-21,11:44:44.614:,Key.left
2019-11-21,11:44:44.644:,Key.left
2019-11-21,11:44:44.674:,Key.left
2019-11-21,11:44:44.704:,Key.left
2019-11-21,11:44:44.734:,Key.left
2019-11-21,11:44:44.765:,Key.left
2019-11-21,11:44:44.795:,Key.left
2019-11-21,11:44:44.826:,Key.left
2019-11-21,11:44:44.856:,11:44:44.865:,Key.left
2019-11-21,11:44:45.057:,Key.left
2019-11-21,11:44:45.558:,Key.left
2019-11-21,11:44:45.587:,Key.left
2019-11-21,11:44:45.618:,Key.left
2019-11-21,11:44:45.649:,Key.left
2019-11-21,11:44:45.680:,Key.left
2019-11-21,11:44:45.710:,Key.left
2019-11-21,11:44:45.740:,Key.left
2019-11-21,11:44:45.769:,Key.left
2019-11-21,11:44:45.800:,Key.left
2019-11-21,11:44:45.831:,Key.left
2019-11-21,11:44:45.861:,Key.left
2019-11-21,11:44:45.890:,Key.left
2019-11-21,11:44:45.921:,Key.left
2019-11-21,11:44:45.951:,Key.left
2019-11-21,11:44:45.982:,Key.left
2019-11-21,11:44:46.012:,Key.left
2019-11-21,11:44:46.043:,Key.left
2019-11-21,11:44:46.073:,Key.left
2019-11-21,11:44:46.103:,Key.left
2019-11-21,11:44:46.134:,Key.left
2019-11-21,11:44:46.164:,Key.left
2019-11-21,11:44:46.194:,Key.left
2019-11-21,11:44:46.224:,Key.left
2019-11-21,11:44:46.255:,Key.left
2019-11-21,11:44:46.285:,Key.left
2019-11-21,11:44:46.315:,Key.left
2019-11-21,11:44:46.346:,Key.left
2019-11-21,11:44:46.376:,11:44:46.401:,Key.left
2019-11-21,11:44:46.707:,11:44:46.833:,Key.left
2019-11-21,11:44:47.514:,11:44:47.649:,Key.left
2019-11-21,11:44:47.898:,11:44:47.993:,Key.left
2019-11-21,11:44:48.121:,11:44:48.217:,Key.left
2019-11-21,11:44:48.321:,11:44:48.425:,Key.left
2019-11-21,11:44:48.521:,11:44:48.625:,Key.left
2019-11-21,11:44:48.747:,11:44:48.849:,Key.left
2019-11-21,11:44:48.978:,11:44:49.073:,Key.left
2019-11-21,11:44:49.177:,11:44:49.273:,Key.left
2019-11-21,11:44:49.377:,11:44:49.481:,Key.left
2019-11-21,11:44:49.577:,11:44:49.697:,Key.left
2019-11-21,11:44:49.786:,Key.left
2019-11-21,11:44:50.285:,Key.left
2019-11-21,11:44:50.316:,Key.left
2019-11-21,11:44:50.347:,Key.left
2019-11-21,11:44:50.376:,Key.left
2019-11-21,11:44:50.407:,Key.left
2019-11-21,11:44:50.438:,Key.left
2019-11-21,11:44:50.469:,Key.left
2019-11-21,11:44:50.499:,Key.left
2019-11-21,11:44:50.528:,Key.left
2019-11-21,11:44:50.559:,11:44:50.561:,Key.left
2019-11-21,11:44:50.737:,Key.left
2019-11-21,11:44:51.238:,Key.left
2019-11-21,11:44:51.268:,Key.left
2019-11-21,11:44:51.297:,Key.left
2019-11-21,11:44:51.328:,Key.left
2019-11-21,11:44:51.358:,Key.left
2019-11-21,11:44:51.388:,Key.left
2019-11-21,11:44:51.418:,Key.left
2019-11-21,11:44:51.448:,Key.left
2019-11-21,11:44:51.477:,Key.left
2019-11-21,11:44:51.508:,Key.left
2019-11-21,11:44:51.538:,11:44:51.545:,Key.left
2019-11-21,11:44:51.730:,Key.left
2019-11-21,11:44:52.230:,Key.left
2019-11-21,11:44:52.260:,Key.left
2019-11-21,11:44:52.290:,11:44:52.305:,Key.left
2019-11-21,11:44:52.433:,11:44:52.585:,Key.left
2019-11-21,11:44:52.689:,Key.left
2019-11-21,11:44:53.190:,Key.left
2019-11-21,11:44:53.219:,Key.left
2019-11-21,11:44:53.249:,Key.left
2019-11-21,11:44:53.280:,Key.left
2019-11-21,11:44:53.310:,Key.left
2019-11-21,11:44:53.341:,Key.left
2019-11-21,11:44:53.371:,Key.left
2019-11-21,11:44:53.401:,Key.left
2019-11-21,11:44:53.432:,Key.left
2019-11-21,11:44:53.462:,Key.left
2019-11-21,11:44:53.493:,Key.left
2019-11-21,11:44:53.523:,Key.left
2019-11-21,11:44:53.553:,Key.left
2019-11-21,11:44:53.583:,Key.left
2019-11-21,11:44:53.614:,Key.left
2019-11-21,11:44:53.644:,Key.left
2019-11-21,11:44:53.674:,Key.left
2019-11-21,11:44:53.705:,Key.left
2019-11-21,11:44:53.734:,Key.left
2019-11-21,11:44:53.765:,Key.left
2019-11-21,11:44:53.794:,Key.left
2019-11-21,11:44:53.824:,Key.left
2019-11-21,11:44:53.855:,11:44:53.873:,Key.left
2019-11-21,11:44:54.129:,11:44:54.353:,Key.right
2019-11-21,11:44:54.601:,11:44:54.697:,Key.right
2019-11-21,11:44:57.146:,11:44:57.369:,Key.right
2019-11-21,11:44:58.370:,11:44:58.513:,Key.right
2019-11-21,11:44:59.594:,Key.right
2019-11-21,11:45:00.094:,Key.right
2019-11-21,11:45:00.124:,Key.right
2019-11-21,11:45:00.153:,Key.right
2019-11-21,11:45:00.184:,Key.right
2019-11-21,11:45:00.215:,11:45:00.216:,Key.right
2019-11-21,11:45:00.922:,Key.right
