date,press,release,identity
2019-11-21,11:20:31.900:,11:20:32.107:,a
2019-11-21,11:20:32.244:,11:20:32.347:,t
2019-11-21,11:20:32.371:,11:20:32.507:,e
2019-11-21,11:20:32.508:,11:20:32.764:,r
2019-11-21,11:20:32.644:,11:20:32.667:,s
2019-11-21,11:20:32.948:,11:20:33.059:,p
2019-11-21,11:20:33.060:,11:20:33.203:,o
2019-11-21,11:20:33.243:,11:20:33.347:,u
2019-11-21,11:20:33.371:,11:20:33.467:,t
2019-11-21,11:20:33.596:,11:20:33.716:,.
2019-11-21,11:20:33.748:,11:20:33.851:,Key.space
2019-11-21,11:20:34.020:,11:20:34.315:,Key.shift_r
2019-11-21,11:20:34.180:,11:20:34.299:,D
2019-11-21,11:20:34.500:,11:20:34.644:,w
2019-11-21,11:20:34.980:,11:20:35.067:,Key.backspace
2019-11-21,11:20:35.244:,11:20:35.435:,o
2019-11-21,11:20:35.324:,11:20:35.355:,w
2019-11-21,11:20:35.459:,11:20:35.571:,n
2019-11-21,11:20:35.611:,11:20:35.740:,Key.space
2019-11-21,11:20:36.004:,11:20:36.075:,c
2019-11-21,11:20:36.091:,11:20:36.363:,a
2019-11-21,11:20:36.227:,11:20:36.251:,m
2019-11-21,11:20:36.379:,11:20:36.483:,e
2019-11-21,11:20:36.555:,11:20:36.667:,Key.space
2019-11-21,11:20:36.732:,11:20:37.003:,t
2019-11-21,11:20:36.812:,11:20:36.843:,h
2019-11-21,11:20:36.867:,11:20:36.915:,e
2019-11-21,11:20:37.003:,11:20:37.219:,Key.space
2019-11-21,11:20:37.243:,11:20:37.331:,r
2019-11-21,11:20:37.355:,11:20:37.708:,a
2019-11-21,11:20:37.475:,11:20:37.523:,i
2019-11-21,11:20:37.547:,11:20:37.603:,n
2019-11-21,11:20:37.952:,11:20:38.347:,Key.space
2019-11-21,11:20:38.069:,11:20:38.091:,a
2019-11-21,11:20:38.187:,11:20:38.211:,n
2019-11-21,11:20:38.348:,11:20:38.652:,d
2019-11-21,11:20:38.475:,11:20:38.507:,Key.space
2019-11-21,11:20:38.749:,11:20:38.788:,w
2019-11-21,11:20:39.124:,11:20:39.259:,a
2019-11-21,11:20:39.284:,11:20:39.451:,s
2019-11-21,11:20:39.452:,11:20:39.579:,h
2019-11-21,11:20:39.611:,11:20:39.675:,e
2019-11-21,11:20:39.796:,11:20:40.003:,d
2019-11-21,11:20:39.868:,11:20:39.923:,Key.space
2019-11-21,11:20:40.492:,11:20:40.715:,t
2019-11-21,11:20:40.571:,11:20:40.619:,h
2019-11-21,11:20:40.755:,11:20:40.987:,e
2019-11-21,11:20:40.892:,11:20:40.915:,Key.space
2019-11-21,11:20:41.123:,11:20:41.395:,s
2019-11-21,11:20:41.251:,11:20:41.323:,p
2019-11-21,11:20:41.427:,11:20:41.603:,i
2019-11-21,11:20:41.523:,11:20:41.555:,d
2019-11-21,11:20:41.692:,11:20:41.796:,e
2019-11-21,11:20:41.820:,11:20:42.075:,r
2019-11-21,11:20:41.948:,11:20:42.011:,Key.space
2019-11-21,11:20:42.283:,11:20:42.531:,o
2019-11-21,11:20:42.411:,11:20:42.435:,u
2019-11-21,11:20:42.804:,11:20:42.924:,t
2019-11-21,11:20:42.956:,11:20:43.091:,.
2019-11-21,11:20:46.493:,11:20:46.779:,Key.shift_r
2019-11-21,11:20:46.660:,11:20:46.724:,M
2019-11-21,11:20:46.827:,11:20:47.211:,a
2019-11-21,11:20:46.972:,11:20:46.995:,r
2019-11-21,11:20:47.091:,11:20:47.123:,y
2019-11-21,11:20:47.235:,11:20:47.339:,Key.space
2019-11-21,11:20:47.419:,11:20:47.603:,h
2019-11-21,11:20:47.483:,11:20:47.539:,a
2019-11-21,11:20:47.627:,11:20:48.363:,d
2019-11-21,11:20:47.748:,11:20:47.763:,Key.space
2019-11-21,11:20:47.835:,11:20:47.859:,a
2019-11-21,11:20:47.988:,11:20:48.059:,Key.space
2019-11-21,11:20:48.115:,11:20:48.139:,l
2019-11-21,11:20:48.235:,11:20:48.259:,i
2019-11-21,11:20:48.388:,11:20:48.443:,t
2019-11-21,11:20:48.540:,11:20:48.643:,t
2019-11-21,11:20:48.732:,11:20:49.043:,l
2019-11-21,11:20:48.836:,11:20:48.867:,e
2019-11-21,11:20:48.948:,11:20:48.987:,Key.space
2019-11-21,11:20:49.108:,11:20:49.291:,l
2019-11-21,11:20:49.292:,11:20:49.387:,a
2019-11-21,11:20:49.412:,11:20:49.483:,b
2019-11-21,11:20:49.756:,11:20:49.835:,Key.backspace
2019-11-21,11:20:49.996:,11:20:50.075:,m
2019-11-21,11:20:50.204:,11:20:50.275:,b
2019-11-21,11:20:50.612:,11:20:50.723:,.
2019-11-21,11:20:50.780:,11:20:50.891:,Key.space
2019-11-21,11:20:51.437:,11:20:51.692:,Key.shift_r
2019-11-21,11:20:51.620:,11:20:51.691:,W
2019-11-21,11:20:51.772:,11:20:52.107:,h
2019-11-21,11:20:51.884:,11:20:51.907:,o
2019-11-21,11:20:52.020:,11:20:52.035:,s
2019-11-21,11:20:52.172:,11:20:52.291:,e
2019-11-21,11:20:52.315:,11:20:52.443:,Key.space
2019-11-21,11:20:52.491:,11:20:52.763:,f
2019-11-21,11:20:52.684:,11:20:52.708:,l
2019-11-21,11:20:52.811:,11:20:52.883:,e
2019-11-21,11:20:52.956:,11:20:53.027:,e
2019-11-21,11:20:53.148:,11:20:53.227:,c
2019-11-21,11:20:53.372:,11:20:53.491:,e
2019-11-21,11:20:53.547:,11:20:53.772:,Key.space
2019-11-21,11:20:53.628:,11:20:53.659:,w
2019-11-21,11:20:53.795:,11:20:54.147:,a
2019-11-21,11:20:53.892:,11:20:53.939:,s
2019-11-21,11:20:54.003:,11:20:54.084:,Key.space
2019-11-21,11:20:54.300:,11:20:54.451:,w
2019-11-21,11:20:54.491:,11:20:54.811:,h
2019-11-21,11:20:54.627:,11:20:54.651:,i
2019-11-21,11:20:54.675:,11:20:54.772:,t
2019-11-21,11:20:54.931:,11:20:55.235:,e
2019-11-21,11:20:55.100:,11:20:55.131:,Key.space
2019-11-21,11:20:55.355:,11:20:55.563:,a
2019-11-21,11:20:55.603:,11:20:55.843:,s
2019-11-21,11:20:55.724:,11:20:55.779:,Key.space
2019-11-21,11:20:55.883:,11:20:56.027:,s
2019-11-21,11:20:56.028:,11:20:56.315:,n
2019-11-21,11:20:56.124:,11:20:56.155:,o
2019-11-21,11:20:56.187:,11:20:56.267:,w
2019-11-21,11:20:57.108:,11:20:57.228:,.
2019-11-21,11:20:57.275:,11:20:57.379:,Key.space
2019-11-21,11:20:57.459:,11:20:57.699:,Key.shift_r
2019-11-21,11:20:57.571:,11:20:57.675:,A
2019-11-21,11:20:57.723:,11:20:57.819:,n
2019-11-21,11:20:57.939:,11:20:57.955:,d
2019-11-21,11:20:58.019:,11:20:58.155:,Key.space
2019-11-21,11:20:58.228:,11:20:58.307:,w
2019-11-21,11:20:58.540:,11:20:58.731:,Key.backspace
2019-11-21,11:20:58.643:,11:20:58.667:,e
2019-11-21,11:20:58.843:,11:20:58.931:,v
2019-11-21,11:20:59.019:,11:20:59.260:,e
2019-11-21,11:20:59.115:,11:20:59.131:,r
2019-11-21,11:20:59.275:,11:20:59.371:,y
2019-11-21,11:20:59.451:,11:20:59.579:,w
2019-11-21,11:20:59.619:,11:20:59.771:,h
2019-11-21,11:20:59.787:,11:20:59.907:,e
2019-11-21,11:21:00.180:,11:21:00.236:,Key.backspace
2019-11-21,11:21:00.508:,11:21:00.659:,e
2019-11-21,11:21:00.708:,11:21:00.811:,r
2019-11-21,11:21:00.835:,11:21:01.051:,e
2019-11-21,11:21:00.947:,11:21:00.995:,Key.space
2019-11-21,11:21:01.131:,11:21:01.252:,t
2019-11-21,11:21:01.253:,11:21:01.563:,h
2019-11-21,11:21:01.275:,11:21:01.355:,a
2019-11-21,11:21:01.355:,11:21:01.443:,t
2019-11-21,11:21:01.443:,11:21:01.523:,Key.space
2019-11-21,11:21:01.925:,11:21:02.347:,Key.shift_r
2019-11-21,11:21:02.076:,11:21:02.147:,M
2019-11-21,11:21:02.187:,11:21:02.211:,a
2019-11-21,11:21:02.363:,11:21:02.627:,r
2019-11-21,11:21:02.515:,11:21:02.539:,y
2019-11-21,11:21:02.627:,11:21:02.708:,Key.space
2019-11-21,11:21:02.884:,11:21:02.995:,w
2019-11-21,11:21:03.019:,11:21:03.171:,e
2019-11-21,11:21:03.348:,11:21:03.483:,n
2019-11-21,11:21:03.764:,11:21:03.907:,t
2019-11-21,11:21:04.107:,11:21:04.339:,.
2019-11-21,11:21:04.220:,11:21:04.243:,Key.space
2019-11-21,11:21:04.411:,11:21:04.835:,t
2019-11-21,11:21:04.491:,11:21:04.523:,h
2019-11-21,11:21:04.611:,11:21:04.627:,e
2019-11-21,11:21:04.700:,11:21:04.779:,Key.space
2019-11-21,11:21:05.124:,11:21:05.187:,Key.backspace
2019-11-21,11:21:05.268:,11:21:05.340:,Key.backspace
2019-11-21,11:21:05.430:,11:21:05.484:,Key.backspace
2019-11-21,11:21:05.571:,11:21:05.659:,Key.backspace
2019-11-21,11:21:06.092:,11:21:06.195:,Key.backspace
2019-11-21,11:21:07.428:,11:21:07.515:,Key.space
2019-11-21,11:21:07.539:,11:21:07.843:,Key.shift_r
2019-11-21,11:21:07.740:,11:21:07.819:,T
2019-11-21,11:21:07.939:,11:21:08.011:,h
2019-11-21,11:21:08.083:,11:21:08.347:,e
2019-11-21,11:21:08.203:,11:21:08.227:,Key.space
2019-11-21,11:21:08.564:,11:21:08.659:,l
2019-11-21,11:21:08.675:,11:21:08.828:,a
2019-11-21,11:21:08.829:,11:21:08.923:,m
2019-11-21,11:21:09.043:,11:21:09.163:,b
2019-11-21,11:21:09.195:,11:21:09.435:,Key.space
2019-11-21,11:21:09.299:,11:21:09.379:,w
2019-11-21,11:21:09.436:,11:21:09.787:,a
2019-11-21,11:21:09.564:,11:21:09.611:,s
2019-11-21,11:21:09.667:,11:21:09.763:,Key.space
2019-11-21,11:21:09.843:,11:21:10.059:,s
2019-11-21,11:21:09.955:,11:21:09.979:,u
2019-11-21,11:21:10.099:,11:21:10.219:,r
2019-11-21,11:21:10.243:,11:21:10.387:,e
2019-11-21,11:21:10.387:,11:21:10.443:,Key.space
2019-11-21,11:21:10.523:,11:21:10.787:,t
2019-11-21,11:21:10.587:,11:21:10.643:,o
2019-11-21,11:21:10.700:,11:21:10.715:,Key.space
2019-11-21,11:21:10.843:,11:21:11.083:,g
2019-11-21,11:21:10.939:,11:21:10.971:,o
2019-11-21,11:21:11.195:,11:21:11.315:,.
2019-11-21,11:21:14.501:,11:21:14.931:,Key.shift_r
2019-11-21,11:21:14.796:,11:21:14.908:,H
2019-11-21,11:21:15.067:,11:21:15.171:,y
2019-11-21,11:21:15.820:,11:21:15.955:,Key.backspace
2019-11-21,11:21:16.164:,11:21:16.259:,u
2019-11-21,11:21:16.419:,11:21:16.556:,m
2019-11-21,11:21:16.571:,11:21:16.723:,p
2019-11-21,11:21:16.779:,11:21:16.907:,t
2019-11-21,11:21:16.939:,11:21:17.035:,y
2019-11-21,11:21:17.091:,11:21:17.147:,Key.space
2019-11-21,11:21:17.267:,11:21:17.499:,Key.shift_r
2019-11-21,11:21:17.427:,11:21:17.475:,D
2019-11-21,11:21:17.523:,11:21:17.580:,u
2019-11-21,11:21:17.732:,11:21:17.827:,m
2019-11-21,11:21:18.252:,11:21:18.371:,p
2019-11-21,11:21:18.588:,11:21:18.716:,t
2019-11-21,11:21:18.868:,11:21:18.980:,y
2019-11-21,11:21:19.035:,11:21:19.163:,Key.space
2019-11-21,11:21:19.508:,11:21:19.676:,s
2019-11-21,11:21:19.716:,11:21:20.051:,a
2019-11-21,11:21:19.819:,11:21:19.875:,t
2019-11-21,11:21:19.907:,11:21:19.939:,Key.space
2019-11-21,11:21:20.179:,11:21:20.851:,o
2019-11-21,11:21:20.363:,11:21:20.387:,n
2019-11-21,11:21:20.475:,11:21:20.523:,Key.space
2019-11-21,11:21:20.571:,11:21:20.595:,a
2019-11-21,11:21:20.684:,11:21:20.723:,Key.space
2019-11-21,11:21:20.931:,11:21:21.011:,w
2019-11-21,11:21:21.107:,11:21:21.251:,a
2019-11-21,11:21:21.131:,11:21:21.179:,l
2019-11-21,11:21:21.307:,11:21:21.443:,l
2019-11-21,11:21:21.828:,11:21:21.947:,.
2019-11-21,11:21:21.979:,11:21:22.099:,Key.space
2019-11-21,11:21:23.069:,11:21:23.363:,Key.shift_r
2019-11-21,11:21:23.227:,11:21:23.339:,H
2019-11-21,11:21:23.427:,11:21:23.499:,u
2019-11-21,11:21:23.643:,11:21:23.748:,m
2019-11-21,11:21:23.875:,11:21:23.979:,p
2019-11-21,11:21:24.003:,11:21:24.107:,y
2019-11-21,11:21:24.972:,11:21:25.099:,Key.backspace
2019-11-21,11:21:25.100:,11:21:25.227:,t
2019-11-21,11:21:25.283:,11:21:25.387:,y
2019-11-21,11:21:25.427:,11:21:25.531:,Key.space
2019-11-21,11:21:25.643:,11:21:25.780:,d
2019-11-21,11:21:25.988:,11:21:26.059:,Key.backspace
2019-11-21,11:21:26.211:,11:21:26.387:,Key.shift_r
2019-11-21,11:21:26.267:,11:21:26.339:,D
2019-11-21,11:21:26.419:,11:21:26.491:,u
2019-11-21,11:21:26.659:,11:21:26.771:,m
2019-11-21,11:21:27.084:,11:21:27.211:,p
2019-11-21,11:21:27.259:,11:21:27.467:,t
2019-11-21,11:21:27.491:,11:21:27.555:,y
2019-11-21,11:21:27.571:,11:21:27.683:,Key.space
2019-11-21,11:21:27.731:,11:21:27.891:,h
2019-11-21,11:21:27.804:,11:21:27.843:,a
2019-11-21,11:21:27.915:,11:21:28.403:,d
2019-11-21,11:21:28.043:,11:21:28.067:,Key.space
2019-11-21,11:21:28.147:,11:21:28.179:,a
2019-11-21,11:21:28.267:,11:21:28.299:,Key.space
2019-11-21,11:21:28.427:,11:21:28.523:,g
2019-11-21,11:21:28.627:,11:21:29.131:,r
2019-11-21,11:21:28.699:,11:21:28.747:,e
2019-11-21,11:21:28.811:,11:21:28.836:,a
2019-11-21,11:21:28.915:,11:21:28.955:,t
2019-11-21,11:21:29.035:,11:21:29.059:,Key.space
2019-11-21,11:21:29.171:,11:21:29.307:,f
2019-11-21,11:21:29.331:,11:21:29.523:,a
2019-11-21,11:21:29.451:,11:21:29.475:,l
2019-11-21,11:21:29.587:,11:21:29.691:,l
2019-11-21,11:21:29.755:,11:21:29.859:,.
2019-11-21,11:21:29.915:,11:21:30.475:,Key.space
2019-11-21,11:21:30.020:,11:21:30.035:,Key.shift_r
2019-11-21,11:21:30.115:,11:21:30.235:,A
2019-11-21,11:21:30.347:,11:21:30.435:,A
2019-11-21,11:21:30.901:,11:21:31.003:,Key.backspace
2019-11-21,11:21:31.139:,11:21:31.235:,l
2019-11-21,11:21:31.299:,11:21:31.427:,l
2019-11-21,11:21:32.092:,11:21:32.227:,Key.space
2019-11-21,11:21:32.267:,11:21:32.659:,t
2019-11-21,11:21:32.363:,11:21:32.387:,h
2019-11-21,11:21:32.411:,11:21:32.467:,e
2019-11-21,11:21:32.491:,11:21:32.539:,Key.space
2019-11-21,11:21:32.683:,11:21:32.739:,k
2019-11-21,11:21:32.835:,11:21:33.171:,i
2019-11-21,11:21:32.923:,11:21:32.963:,n
2019-11-21,11:21:33.027:,11:21:33.091:,g
2019-11-21,11:21:33.235:,11:21:33.555:,'
2019-11-21,11:21:33.339:,11:21:33.371:,s
2019-11-21,11:21:33.443:,11:21:33.467:,Key.space
2019-11-21,11:21:33.771:,11:21:34.067:,h
2019-11-21,11:21:33.843:,11:21:33.875:,o
2019-11-21,11:21:33.963:,11:21:34.019:,r
2019-11-21,11:21:34.099:,11:21:34.243:,s
2019-11-21,11:21:34.267:,11:21:34.355:,e
2019-11-21,11:21:34.443:,11:21:34.723:,s
2019-11-21,11:21:34.579:,11:21:34.659:,Key.space
2019-11-21,11:21:34.723:,11:21:34.835:,a
2019-11-21,11:21:34.835:,11:21:35.355:,n
2019-11-21,11:21:34.931:,11:21:34.979:,d
2019-11-21,11:21:35.003:,11:21:35.059:,Key.space
2019-11-21,11:21:35.155:,11:21:35.179:,a
2019-11-21,11:21:35.291:,11:21:35.315:,l
2019-11-21,11:21:35.443:,11:21:35.643:,l
2019-11-21,11:21:35.507:,11:21:35.531:,Key.space
2019-11-21,11:21:35.675:,11:21:35.803:,t
2019-11-21,11:21:35.843:,11:21:36.155:,h
2019-11-21,11:21:35.859:,11:21:35.955:,e
2019-11-21,11:21:36.011:,11:21:36.035:,Key.space
2019-11-21,11:21:36.547:,11:21:36.619:,k
2019-11-21,11:21:36.716:,11:21:36.803:,i
2019-11-21,11:21:36.803:,11:21:37.059:,n
2019-11-21,11:21:36.923:,11:21:36.947:,g
2019-11-21,11:21:37.244:,11:21:37.307:,'
2019-11-21,11:21:37.523:,11:21:37.643:,s
2019-11-21,11:21:37.764:,11:21:37.867:,Key.space
2019-11-21,11:21:37.907:,11:21:38.027:,m
2019-11-21,11:21:38.052:,11:21:38.107:,e
2019-11-21,11:21:38.131:,11:21:38.275:,n
2019-11-21,11:21:38.868:,11:21:38.987:,.
2019-11-21,11:21:39.460:,11:21:39.531:,Key.backspace
2019-11-21,11:21:39.683:,11:21:40.195:,Key.space
2019-11-21,11:21:39.796:,11:21:39.819:,Key.shift_r
2019-11-21,11:21:40.067:,11:21:40.148:,C
2019-11-21,11:21:40.251:,11:21:40.363:,o
2019-11-21,11:21:40.363:,11:21:40.635:,u
2019-11-21,11:21:40.459:,11:21:40.491:,l
2019-11-21,11:21:40.675:,11:21:40.779:,d
2019-11-21,11:21:41.019:,11:21:41.483:,n
2019-11-21,11:21:41.124:,11:21:41.171:,'
2019-11-21,11:21:41.251:,11:21:41.274:,t
2019-11-21,11:21:41.371:,11:21:41.402:,Key.space
2019-11-21,11:21:41.643:,11:21:42.050:,p
2019-11-21,11:21:41.771:,11:21:41.795:,u
2019-11-21,11:21:41.867:,11:21:41.946:,t
2019-11-21,11:21:41.971:,11:21:42.002:,Key.space
2019-11-21,11:21:42.268:,11:21:42.507:,Key.shift_r
2019-11-21,11:21:42.395:,11:21:42.482:,H
2019-11-21,11:21:42.635:,11:21:42.715:,u
2019-11-21,11:21:42.851:,11:21:43.107:,m
2019-11-21,11:21:42.971:,11:21:42.994:,p
2019-11-21,11:21:43.139:,11:21:43.411:,t
2019-11-21,11:21:43.244:,11:21:43.275:,y
2019-11-21,11:21:43.451:,11:21:43.587:,t
2019-11-21,11:21:43.587:,11:21:43.747:,o
2019-11-21,11:21:43.843:,11:21:43.955:,g
2019-11-21,11:21:44.019:,11:21:44.483:,e
2019-11-21,11:21:44.091:,11:21:44.114:,t
2019-11-21,11:21:44.268:,11:21:44.291:,h
2019-11-21,11:21:44.315:,11:21:44.338:,e
2019-11-21,11:21:44.483:,11:21:44.747:,r
2019-11-21,11:21:44.507:,11:21:44.539:,Key.space
2019-11-21,11:21:44.603:,11:21:44.626:,a
2019-11-21,11:21:44.939:,11:21:45.490:,g
2019-11-21,11:21:45.067:,11:21:45.106:,a
2019-11-21,11:21:45.252:,11:21:45.274:,i
2019-11-21,11:21:45.315:,11:21:45.370:,n
2019-11-21,11:21:45.515:,11:21:45.642:,.
2019-11-21,11:21:49.916:,Key.left
2019-11-21,11:21:50.416:,Key.left
2019-11-21,11:21:50.446:,Key.left
2019-11-21,11:21:50.476:,Key.left
2019-11-21,11:21:50.507:,Key.left
2019-11-21,11:21:50.538:,Key.left
2019-11-21,11:21:50.567:,Key.left
2019-11-21,11:21:50.598:,Key.left
2019-11-21,11:21:50.629:,Key.left
2019-11-21,11:21:50.659:,Key.left
2019-11-21,11:21:50.689:,Key.left
2019-11-21,11:21:50.720:,Key.left
2019-11-21,11:21:50.750:,Key.left
2019-11-21,11:21:50.780:,Key.left
2019-11-21,11:21:50.809:,11:21:50.810:,Key.left
2019-11-21,11:21:50.955:,11:21:51.027:,Key.left
2019-11-21,11:21:51.307:,11:21:51.443:,Key.right
2019-11-21,11:21:52.140:,11:21:52.235:,Key.space
2019-11-21,11:21:55.381:,11:21:55.699:,Key.shift_r
2019-11-21,11:21:55.556:,11:21:55.651:,T
2019-11-21,11:21:55.700:,11:21:55.803:,w
2019-11-21,11:21:56.027:,11:21:56.283:,i
2019-11-21,11:21:56.091:,11:21:56.123:,n
2019-11-21,11:21:56.307:,11:21:56.435:,k
2019-11-21,11:21:56.524:,11:21:56.643:,l
2019-11-21,11:21:56.707:,11:21:56.811:,e
2019-11-21,11:21:56.875:,11:21:57.011:,.
2019-11-21,11:21:57.012:,11:21:57.099:,Key.space
2019-11-21,11:21:57.371:,11:21:57.468:,t
2019-11-21,11:21:57.491:,11:21:57.635:,w
2019-11-21,11:21:57.659:,11:21:58.082:,i
2019-11-21,11:21:57.747:,11:21:57.771:,n
2019-11-21,11:21:57.931:,11:21:57.954:,k
2019-11-21,11:21:58.107:,11:21:58.299:,l
2019-11-21,11:21:58.331:,11:21:58.475:,e
2019-11-21,11:21:58.652:,11:21:58.906:,.
2019-11-21,11:21:58.772:,11:21:58.786:,Key.space
2019-11-21,11:21:58.931:,11:21:59.018:,l
2019-11-21,11:21:59.059:,11:21:59.155:,i
2019-11-21,11:21:59.211:,11:21:59.459:,t
2019-11-21,11:21:59.499:,11:21:59.635:,l
2019-11-21,11:21:59.659:,11:21:59.923:,e
2019-11-21,11:21:59.788:,11:21:59.803:,Key.space
2019-11-21,11:22:00.043:,11:22:00.163:,s
2019-11-21,11:22:00.251:,11:22:00.482:,t
2019-11-21,11:22:00.347:,11:22:00.363:,a
2019-11-21,11:22:00.507:,11:22:00.635:,.
2019-11-21,11:22:00.916:,11:22:01.011:,Key.backspace
2019-11-21,11:22:01.043:,11:22:01.275:,r
2019-11-21,11:22:01.147:,11:22:01.179:,.
2019-11-21,11:22:01.307:,11:22:01.435:,Key.space
2019-11-21,11:22:01.820:,11:22:02.123:,Key.shift_r
2019-11-21,11:22:01.971:,11:22:02.075:,H
2019-11-21,11:22:02.211:,11:22:02.386:,o
2019-11-21,11:22:02.283:,11:22:02.339:,w
2019-11-21,11:22:03.292:,Key.left
2019-11-21,11:22:03.792:,Key.left
2019-11-21,11:22:03.822:,Key.left
2019-11-21,11:22:03.852:,Key.left
2019-11-21,11:22:03.882:,Key.left
2019-11-21,11:22:03.912:,Key.left
2019-11-21,11:22:03.943:,Key.left
2019-11-21,11:22:03.973:,Key.left
2019-11-21,11:22:04.004:,Key.left
2019-11-21,11:22:04.033:,Key.left
2019-11-21,11:22:04.064:,11:22:04.083:,Key.left
2019-11-21,11:22:04.419:,11:22:04.483:,Key.left
2019-11-21,11:22:05.316:,t
2019-11-21,11:22:05.443:,11:22:05.458:,Key.right
2019-11-21,11:22:05.944:,Key.right
2019-11-21,11:22:05.975:,Key.right
2019-11-21,11:22:06.005:,Key.right
2019-11-21,11:22:06.036:,Key.right
2019-11-21,11:22:06.066:,Key.right
2019-11-21,11:22:06.096:,Key.right
2019-11-21,11:22:06.126:,Key.right
2019-11-21,11:22:06.157:,Key.right
2019-11-21,11:22:06.188:,Key.right
2019-11-21,11:22:06.217:,Key.right
2019-11-21,11:22:06.248:,Key.right
2019-11-21,11:22:06.279:,Key.right
2019-11-21,11:22:06.310:,Key.right
2019-11-21,11:22:06.341:,Key.right
2019-11-21,11:22:06.371:,Key.right
2019-11-21,11:22:06.400:,Key.right
2019-11-21,11:22:06.431:,Key.right
2019-11-21,11:22:06.461:,Key.right
2019-11-21,11:22:06.492:,Key.right
2019-11-21,11:22:06.522:,Key.right
2019-11-21,11:22:06.552:,11:22:06.554:,Key.right
2019-11-21,11:22:07.500:,11:22:07.611:,Key.space
2019-11-21,11:22:08.701:,11:22:09.011:,Key.shift_r
2019-11-21,11:22:08.860:,11:22:08.987:,I
2019-11-21,11:22:09.012:,11:22:09.530:,Key.space
2019-11-21,11:22:09.075:,11:22:09.298:,w
2019-11-21,11:22:09.179:,11:22:09.203:,o
2019-11-21,11:22:09.323:,11:22:09.346:,n
2019-11-21,11:22:09.435:,11:22:09.458:,d
2019-11-21,11:22:09.635:,11:22:10.026:,e
2019-11-21,11:22:09.699:,11:22:09.779:,r
2019-11-21,11:22:09.819:,11:22:09.850:,Key.space
2019-11-21,11:22:09.939:,11:22:09.963:,w
2019-11-21,11:22:10.187:,11:22:10.402:,h
2019-11-21,11:22:10.259:,11:22:10.291:,a
2019-11-21,11:22:10.483:,11:22:10.747:,t
2019-11-21,11:22:10.595:,11:22:10.619:,Key.space
2019-11-21,11:22:10.772:,11:22:10.859:,y
2019-11-21,11:22:10.859:,11:22:11.162:,o
2019-11-21,11:22:10.955:,11:22:10.986:,u
2019-11-21,11:22:11.003:,11:22:11.074:,Key.space
2019-11-21,11:22:11.187:,11:22:11.306:,a
2019-11-21,11:22:11.371:,11:22:11.955:,r
2019-11-21,11:22:11.427:,11:22:11.490:,e
2019-11-21,11:22:11.587:,11:22:11.610:,Key.shift_r
2019-11-21,11:22:11.788:,11:22:11.899:,!
2019-11-21,11:22:12.331:,11:22:12.474:,Key.space
2019-11-21,11:22:12.547:,11:22:13.187:,Key.shift_r
2019-11-21,11:22:12.852:,11:22:12.930:,Y
2019-11-21,11:22:13.363:,11:22:13.458:,Key.backspace
2019-11-21,11:22:13.571:,11:22:14.042:,Key.shift_r
2019-11-21,11:22:13.884:,11:22:14.019:,U
2019-11-21,11:22:14.187:,11:22:14.282:,p
